word,nr. of tokens,tokens,word score
bonenfant,3,bone_##n_##fant,-32.97435998916626
bones,1,bones,-10.42503833770752
bonfire,3,b_##on_##fire,-25.036346435546875
bonhoeffer,4,b_##on_##hoe_##ffer,-42.814515113830566
bonn,3,b_##on_##n,-23.14747714996338
bonner,3,b_##on_##ner,-25.013997077941895
bonnet,3,b_##on_##net,-26.986345291137695
bonnor,3,b_##on_##nor,-28.369081497192383
bonus,1,bonus,-10.912124633789062
bony,1,bony,-13.340182304382324
boobify,4,b_##oo_##bi_##fy,-40.701690673828125
booby,2,b_##ooby,-21.154674530029297
book,1,book,-10.460429191589355
bookcase,2,book_##case,-22.10709571838379
bookcases,3,book_##case_##s,-21.314863681793213
booked,1,booked,-13.023025512695312
booker,2,book_##er,-15.896212100982666
booking,1,booking,-15.594268798828125
bookkeeping,2,book_##keeping,-20.37697410583496
books,1,books,-12.045223236083984
bookshelf,3,books_##hel_##f,-34.3754358291626
boom,1,boom,-10.241301536560059
boomed,2,boom_##ed,-15.326187133789062
boomtown,2,boom_##town,-19.39711570739746
boos,2,b_##oos,-21.882368087768555
boost,1,boost,-13.743268966674805
boosted,2,boost_##ed,-18.144424438476562
boosting,2,boost_##ing,-18.761595726013184
boosts,2,boost_##s,-15.49980640411377
boot,1,boot,-10.189276695251465
booth,1,booth,-14.490493774414062
booths,2,booth_##s,-16.82417583465576
bootle,2,boot_##le,-19.51397705078125
bootleggers,3,boot_##leg_##gers,-33.10014057159424
bootlegging,3,boot_##leg_##ging,-34.19227123260498
boots,1,boots,-12.663180351257324
booty,2,boot_##y,-14.552040576934814
bordel,3,b_##ord_##el,-32.10151386260986
borden,3,b_##ord_##en,-29.236169815063477
border,1,border,-10.728321075439453
bordering,1,bordering,-13.353446006774902
borderline,2,border_##line,-20.79586696624756
borders,1,borders,-11.838739395141602
bore,1,bore,-12.563224792480469
bored,1,bored,-13.308903694152832
boredom,2,bored_##om,-23.717792510986328
bores,2,bore_##s,-15.059561729431152
boring,1,boring,-10.795151710510254
