word,nr. of tokens,tokens,word score
purposed,2,purpose_##d,-24.009340286254883
purposefully,2,purpose_##fully,-27.100801467895508
purposeless,2,purpose_##less,-25.23356056213379
purposely,2,purpose_##ly,-24.917590141296387
purposes,1,purposes,-12.26101303100586
purposive,4,pu_##rp_##os_##ive,-36.878674030303955
purposively,4,pu_##rp_##os_##ively,-37.553054332733154
purring,2,pu_##rring,-34.91489887237549
purse,1,purse,-13.12511920928955
pursed,1,pursed,-13.850214004516602
pursue,1,pursue,-12.744255065917969
pursued,1,pursued,-13.122446060180664
pursuer,2,pursue_##r,-21.43026351928711
pursuers,2,pursue_##rs,-24.4985294342041
pursuing,1,pursuing,-13.398630142211914
pursuit,1,pursuit,-14.408138275146484
pursuits,1,pursuits,-14.402546882629395
purvis,3,pu_##r_##vis,-36.29917335510254
push,1,push,-12.34618854522705
pushed,1,pushed,-12.22364616394043
pushers,2,push_##ers,-26.588579177856445
pushes,1,pushes,-13.956850051879883
pushing,1,pushing,-13.550248146057129
pushup,2,push_##up,-25.165300369262695
pussy,2,pu_##ssy,-34.43965816497803
put,1,put,-11.195683479309082
puts,1,puts,-13.397958755493164
putt,2,put_##t,-18.15168285369873
putter,2,put_##ter,-21.408649444580078
puttering,2,put_##tering,-24.503427505493164
putting,1,putting,-12.901979446411133
putty,2,put_##ty,-23.15016746520996
puzzle,1,puzzle,-13.750724792480469
puzzled,1,puzzled,-14.195055961608887
puzzler,2,puzzle_##r,-25.430020332336426
puzzling,2,pu_##zzling,-32.020079612731934
pvt,3,p_##v_##t,-24.935478687286377
pyknotic,4,p_##yk_##not_##ic,-36.67698669433594
pyramid,1,pyramid,-14.756865501403809
pyrex,3,p_##yre_##x,-29.63080072402954
pyrometer,3,p_##yr_##ometer,-29.513421535491943
pyschiatrist,5,p_##ys_##chia_##tri_##st,-38.11318635940552
python,3,p_##yt_##hon,-26.859663486480713
q,1,q,-11.186147689819336
qua,2,q_##ua,-24.1536922454834
quack,3,q_##ua_##ck,-28.941807746887207
quackery,4,q_##ua_##cker_##y,-30.321738243103027
quadrennial,4,q_##uad_##ren_##nial,-34.48495388031006
quadrillion,4,q_##uad_##rill_##ion,-28.910865783691406
quadripartite,5,q_##uad_##rip_##art_##ite,-37.07653474807739
quadrupled,4,q_##uad_##rup_##led,-26.724440574645996
quaint,3,q_##ua_##int,-33.228970527648926
quake,3,q_##ua_##ke,-34.545897483825684
quakers,3,q_##ua_##kers,-38.598246574401855
qualification,1,qualification,-14.24385929107666
qualifications,1,qualifications,-14.077320098876953
qualified,1,qualified,-12.081527709960938
qualify,1,qualify,-12.920064926147461
qualitative,3,q_##ual_##itative,-25.81605052947998
qualities,1,qualities,-13.109288215637207
quality,1,quality,-12.235281944274902
quam,3,q_##ua_##m,-25.956595420837402
quantitative,1,quantitative,-15.130373001098633
quantities,1,quantities,-13.818034172058105
quantity,1,quantity,-14.160165786743164
quantum,1,quantum,-14.3818359375
quarrel,3,q_##ua_##rrel,-32.374924659729004
quarreled,4,q_##ua_##rrel_##ed,-27.585710525512695
quarreling,4,q_##ua_##rrel_##ing,-27.298507690429688
quarrels,4,q_##ua_##rrel_##s,-25.4728684425354
quarrelsome,4,q_##ua_##rrel_##some,-29.06404685974121
quarry,1,quarry,-14.487388610839844
quarter,1,quarter,-12.06902027130127
quarterback,1,quarterback,-14.239920616149902
quarterly,1,quarterly,-15.391454696655273
quarters,1,quarters,-14.25450325012207
quartet,1,quartet,-13.99770450592041
quasimodo,3,quasi_##mo_##do,-36.05931091308594
quavering,3,q_##ua_##vering,-34.388367652893066
queasiness,3,que_##asi_##ness,-27.3439621925354
quebec,3,que_##be_##c,-31.409981727600098
queen,1,queen,-12.896780967712402
queens,2,queen_##s,-22.20207977294922
queer,2,que_##er,-22.23403835296631
queerer,2,que_##erer,-28.609868049621582
queerest,3,que_##ere_##st,-26.047710418701172
quenching,3,que_##nch_##ing,-27.77975082397461
queried,2,que_##ried,-25.50337314605713
queries,2,que_##ries,-21.372061729431152
querulous,3,que_##ru_##lous,-31.69352960586548
querulously,4,que_##ru_##lous_##ly,-34.7654504776001
quest,1,quest,-13.367483139038086
question,1,question,-11.707119941711426
questionable,1,questionable,-14.2178955078125
questionaire,2,question_##aire,-24.958723068237305
questioned,1,questioned,-13.691255569458008
questioning,1,questioning,-14.75715446472168
questionnaire,2,question_##naire,-23.111217498779297
questionnaires,3,question_##naire_##s,-25.376502990722656
questions,1,questions,-12.530747413635254
quetzal,3,que_##tz_##al,-27.78641986846924
qui,2,q_##ui,-23.8212833404541
quibble,3,q_##ui_##bble,-33.436880111694336
quibs,3,q_##ui_##bs,-30.638744354248047
quick,1,quick,-11.518775939941406
quickening,2,quick_##ening,-25.741936683654785
quicker,1,quicker,-14.665200233459473
quickly,1,quickly,-12.08271598815918
quiescent,4,q_##ui_##es_##cent,-35.950878620147705
quiet,1,quiet,-12.189790725708008
quieted,2,quiet_##ed,-24.20641040802002
quieter,2,quiet_##er,-21.645292282104492
quietism,2,quiet_##ism,-29.263986587524414
quietist,2,quiet_##ist,-27.945341110229492
quietly,1,quietly,-13.057451248168945
quietness,2,quiet_##ness,-22.895413398742676
quill,3,q_##uil_##l,-24.176592350006104
quince,3,q_##uin_##ce,-24.713197708129883
quiney,3,q_##uin_##ey,-29.607133865356445
quint,3,q_##uin_##t,-23.85710334777832
quintet,2,q_##uintet,-28.07783794403076
quintillion,4,q_##uin_##til_##lion,-38.56190347671509
quirinal,4,q_##ui_##rina_##l,-32.88213014602661
