word,nr. of tokens,tokens,word score
thorn,2,th_##orn,-12.677482604980469
thornburg,3,th_##orn_##burg,-23.36483669281006
thorny,3,th_##orn_##y,-14.168291091918945
thorough,1,thorough,-9.41013240814209
thoroughfares,3,thorough_##fare_##s,-16.494816780090332
thoroughly,1,thoroughly,-10.675594329833984
those,1,those,-9.856840133666992
thou,1,thou,-9.732882499694824
though,1,though,-9.06515121459961
thought,1,thought,-10.217986106872559
thoughtful,1,thoughtful,-11.193156242370605
thoughtfully,1,thoughtfully,-12.839781761169434
thoughtfulness,2,thoughtful_##ness,-11.450175285339355
thoughts,1,thoughts,-13.239713668823242
thousand,1,thousand,-12.45357894897461
thousands,1,thousands,-12.51327133178711
thousandth,2,thousand_##th,-14.304155349731445
thrashed,3,th_##rash_##ed,-15.748858451843262
thread,1,thread,-10.452920913696289
threaded,2,thread_##ed,-12.597672462463379
threading,2,thread_##ing,-14.930991649627686
threads,1,threads,-13.309075355529785
threat,1,threat,-9.361918449401855
threaten,1,threaten,-12.590514183044434
threatened,1,threatened,-11.550183296203613
threatening,1,threatening,-12.407896041870117
threateningly,2,threatening_##ly,-18.08234167098999
threatens,1,threatens,-12.53318977355957
threats,1,threats,-11.214481353759766
three,1,three,-8.242368698120117
threefold,2,three_##fold,-12.988024711608887
threes,2,three_##s,-11.81879472732544
threshed,3,th_##resh_##ed,-15.572583198547363
threshhold,3,th_##resh_##hold,-23.501739501953125
threshold,1,threshold,-12.395301818847656
threw,1,threw,-13.760458946228027
thrifty,3,th_##rift_##y,-15.784838199615479
thrill,1,thrill,-12.291125297546387
thrilled,1,thrilled,-11.503921508789062
thrilling,2,thrill_##ing,-11.40013313293457
thrived,3,th_##rive_##d,-16.889301776885986
thriving,1,thriving,-11.132044792175293
throat,1,throat,-12.28178596496582
throats,2,throat_##s,-15.664350509643555
throaty,2,throat_##y,-13.399304389953613
throbbed,3,th_##ro_##bbed,-18.059789657592773
throbbing,1,throbbing,-14.678268432617188
throes,3,th_##ro_##es,-18.45396900177002
throne,1,throne,-12.820773124694824
throneberry,2,throne_##berry,-26.027649879455566
throng,2,th_##rong,-14.56899118423462
throttle,3,th_##rot_##tle,-16.151610374450684
through,1,through,-8.284307479858398
throughout,1,throughout,-11.38900375366211
throw,1,throw,-12.623144149780273
throwed,2,throw_##ed,-21.00482749938965
throwing,1,throwing,-14.70998477935791
thrown,1,thrown,-11.88226318359375
throws,1,throws,-15.839680671691895
thru,2,th_##ru,-13.256548881530762
thrust,1,thrust,-13.603070259094238
thrusting,1,thrusting,-17.167617797851562
thrusts,2,thrust_##s,-15.152595520019531
thruway,3,th_##ru_##way,-20.48090362548828
thud,1,thud,-13.113672256469727
thudding,2,thud_##ding,-12.369708061218262
thumb,1,thumb,-10.968119621276855
thumbed,2,thumb_##ed,-15.46791934967041
thumbnail,2,thumb_##nail,-13.325738906860352
thump,1,thump,-13.519028663635254
thumping,2,thump_##ing,-12.99681282043457
thunder,1,thunder,-11.61336898803711
thunderclaps,4,thunder_##c_##lap_##s,-21.370878219604492
thundered,2,thunder_##ed,-16.22517442703247
thunk,2,th_##unk,-13.662272453308105
thurber,3,th_##ur_##ber,-19.962373733520508
thursday,3,th_##urs_##day,-26.70149040222168
thus,1,thus,-10.705891609191895
thy,1,thy,-11.864158630371094
thyroglobulin,5,thy_##rog_##lo_##bul_##in,-35.33045196533203
thyroid,2,thy_##roid,-22.513421058654785
thyrotrophic,4,thy_##rot_##rop_##hic,-32.296630859375
thyrotrophin,4,thy_##rot_##rop_##hin,-36.42511463165283
thyroxine,4,thy_##ro_##xin_##e,-24.91735315322876
tiao,3,t_##ia_##o,-17.198346614837646
tiber,2,t_##iber,-17.517739295959473
tibet,3,t_##ibe_##t,-18.85132646560669
tibetan,3,t_##ibe_##tan,-22.80679988861084
tiburon,3,t_##ib_##uron,-20.795872688293457
tick,2,t_##ick,-9.943975448608398
ticker,2,t_##icker,-12.552873611450195
ticket,1,ticket,-13.136495590209961
tickets,1,tickets,-14.63444709777832
ticonderoga,4,t_##ico_##nder_##oga,-23.422990322113037
tidbits,4,t_##id_##bit_##s,-12.240073680877686
tide,1,tide,-12.23015022277832
tides,2,tide_##s,-13.474506378173828
tidewater,2,tide_##water,-15.498465538024902
tidiness,3,t_##id_##iness,-15.575712203979492
tidings,3,t_##iding_##s,-14.714457035064697
tie,1,tie,-11.230262756347656
tied,1,tied,-11.485795021057129
tiepolo,3,tie_##pol_##o,-26.794849395751953
tiered,2,tier_##ed,-14.486329078674316
ties,1,ties,-12.197257995605469
tigard,3,t_##iga_##rd,-18.034332275390625
tiger,1,tiger,-9.536256790161133
tight,1,tight,-8.432272911071777
tighten,1,tighten,-14.486127853393555
tightened,1,tightened,-13.742769241333008
tightening,1,tightening,-15.978378295898438
tighter,1,tighter,-12.866462707519531
tightest,2,tight_##est,-14.172322273254395
tightly,1,tightly,-11.120942115783691
tijuana,4,t_##i_##ju_##ana,-17.49189519882202
tile,1,tile,-12.964849472045898
tiles,1,tiles,-13.939186096191406
tilghman,3,til_##gh_##man,-31.194028854370117
