word,nr. of tokens,tokens,word score
shortage,1,shortage,-14.456541061401367
shortages,1,shortages,-14.281923294067383
shorten,2,short_##en,-21.824191093444824
shortened,1,shortened,-13.394389152526855
shortening,2,short_##ening,-19.06271457672119
shorter,1,shorter,-12.63061237335205
shortest,1,shortest,-14.25637435913086
shortly,1,shortly,-12.876565933227539
shorts,1,shorts,-13.306156158447266
shortsighted,3,shorts_##ight_##ed,-22.940945625305176
shot,1,shot,-11.671863555908203
shotgun,1,shotgun,-13.402499198913574
shots,1,shots,-12.613247871398926
shotshells,3,shots_##hell_##s,-20.853156089782715
shouders,3,s_##hou_##ders,-33.5496301651001
should,1,should,-10.899105072021484
shoulder,1,shoulder,-12.059894561767578
shouldered,2,shoulder_##ed,-24.127392768859863
shouldering,2,shoulder_##ing,-28.33421230316162
shoulders,1,shoulders,-12.390942573547363
shoup,3,s_##hou_##p,-22.37044668197632
shout,1,shout,-14.006991386413574
shouted,1,shouted,-13.518953323364258
shouting,1,shouting,-14.429515838623047
shouts,1,shouts,-14.54564380645752
shoved,1,shoved,-12.995290756225586
shovel,2,shove_##l,-20.497886657714844
shoveled,2,shove_##led,-22.72786235809326
shoving,1,shoving,-14.522427558898926
show,1,show,-11.810696601867676
showdown,2,show_##down,-19.14112091064453
showed,1,showed,-12.43911075592041
shower,1,shower,-12.43801498413086
showered,1,showered,-14.875709533691406
showering,2,shower_##ing,-23.216120719909668
showers,2,shower_##s,-23.894174575805664
showing,1,showing,-13.187031745910645
showings,2,showing_##s,-18.911130905151367
showman,2,show_##man,-23.499852180480957
showmanship,2,show_##manship,-23.845537185668945
shown,1,shown,-12.00656509399414
shows,1,shows,-13.087825775146484
showy,2,show_##y,-21.16994857788086
shrank,3,s_##hra_##nk,-11.111015796661377
shred,3,s_##hr_##ed,-16.947182655334473
shredder,4,s_##hr_##edd_##er,-15.066925048828125
shreds,3,s_##hr_##eds,-18.010051727294922
shrewdly,4,s_##hr_##ew_##dly,-17.850695610046387
shriek,3,s_##hr_##iek,-15.43869400024414
shrieking,4,s_##hr_##iek_##ing,-11.445045471191406
shrill,2,s_##hrill,-23.662226676940918
shrilling,3,s_##hrill_##ing,-21.268067359924316
shrilly,3,s_##hrill_##y,-16.362427711486816
