word,nr. of tokens,tokens,word score
purposed,2,purpose_##d,-11.351428031921387
purposefully,2,purpose_##fully,-10.258848190307617
purposeless,2,purpose_##less,-9.96135425567627
purposely,2,purpose_##ly,-9.290084838867188
purposes,1,purposes,-13.637864112854004
purposive,4,pu_##rp_##os_##ive,-0.1660776138305664
purposively,4,pu_##rp_##os_##ively,-5.475556373596191
purring,2,pu_##rring,-6.430553436279297
purse,1,purse,-11.937677383422852
pursed,1,pursed,-15.220321655273438
pursue,1,pursue,-12.315878868103027
pursued,1,pursued,-12.608856201171875
pursuer,2,pursue_##r,-7.505520343780518
pursuers,2,pursue_##rs,-6.227731227874756
pursuing,1,pursuing,-13.84781265258789
pursuit,1,pursuit,-12.867801666259766
pursuits,1,pursuits,-15.602869987487793
purvis,3,pu_##r_##vis,-14.105607032775879
push,1,push,-11.309150695800781
pushed,1,pushed,-12.927952766418457
pushers,2,push_##ers,-14.707659721374512
pushes,1,pushes,-15.148250579833984
pushing,1,pushing,-14.024887084960938
pushup,2,push_##up,-11.300278663635254
pussy,2,pu_##ssy,-1.6424102783203125
put,1,put,-9.151416778564453
puts,1,puts,-12.774751663208008
putt,2,put_##t,-13.846667289733887
putter,2,put_##ter,-13.908214092254639
puttering,2,put_##tering,-17.77013397216797
putting,1,putting,-13.094943046569824
putty,2,put_##ty,-9.356571197509766
puzzle,1,puzzle,-13.57633113861084
puzzled,1,puzzled,-13.699763298034668
puzzler,2,puzzle_##r,-12.135727882385254
puzzling,2,pu_##zzling,-3.873122215270996
pvt,3,p_##v_##t,-9.42268180847168
pyknotic,4,p_##yk_##not_##ic,-7.978442192077637
pyramid,1,pyramid,-12.598567962646484
pyrex,3,p_##yre_##x,-5.418295860290527
pyrometer,3,p_##yr_##ometer,-7.320718765258789
pyschiatrist,5,p_##ys_##chia_##tri_##st,-25.150619506835938
python,3,p_##yt_##hon,-0.19904804229736328
q,1,q,-11.399639129638672
qua,2,q_##ua,-6.564394474029541
quack,3,q_##ua_##ck,-1.7556467056274414
quackery,4,q_##ua_##cker_##y,-0.3990325927734375
quadrennial,4,q_##uad_##ren_##nial,-1.31292724609375
quadrillion,4,q_##uad_##rill_##ion,-0.8107185363769531
quadripartite,5,q_##uad_##rip_##art_##ite,-0.2020721435546875
quadrupled,4,q_##uad_##rup_##led,-4.097712516784668
quaint,3,q_##ua_##int,-2.0295467376708984
quake,3,q_##ua_##ke,-2.8192052841186523
quakers,3,q_##ua_##kers,-7.158250331878662
qualification,1,qualification,-13.504040718078613
qualifications,1,qualifications,-13.729365348815918
qualified,1,qualified,-9.606589317321777
qualify,1,qualify,-12.252906799316406
qualitative,3,q_##ual_##itative,-0.6623725891113281
qualities,1,qualities,-12.731978416442871
quality,1,quality,-9.093117713928223
quam,3,q_##ua_##m,-9.04487943649292
quantitative,1,quantitative,-14.00314998626709
quantities,1,quantities,-14.7093505859375
quantity,1,quantity,-12.67662525177002
quantum,1,quantum,-11.680028915405273
quarrel,3,q_##ua_##rrel,-2.864081382751465
quarreled,4,q_##ua_##rrel_##ed,-4.906611442565918
quarreling,4,q_##ua_##rrel_##ing,-2.1260852813720703
quarrels,4,q_##ua_##rrel_##s,-2.032470703125
quarrelsome,4,q_##ua_##rrel_##some,-0.7735576629638672
quarry,1,quarry,-12.489707946777344
quarter,1,quarter,-12.51803207397461
quarterback,1,quarterback,-13.557999610900879
quarterly,1,quarterly,-13.838260650634766
quarters,1,quarters,-14.192022323608398
quartet,1,quartet,-13.255186080932617
quasimodo,3,quasi_##mo_##do,-21.99078941345215
quavering,3,q_##ua_##vering,-6.215660095214844
queasiness,3,que_##asi_##ness,-3.208329200744629
quebec,3,que_##be_##c,-19.781829833984375
queen,1,queen,-7.773345947265625
queens,2,queen_##s,-11.61387014389038
queer,2,que_##er,-4.394916534423828
queerer,2,que_##erer,-12.405757904052734
queerest,3,que_##ere_##st,-5.80015754699707
quenching,3,que_##nch_##ing,-2.7644872665405273
queried,2,que_##ried,-5.603837013244629
queries,2,que_##ries,-9.025104522705078
querulous,3,que_##ru_##lous,-3.0672216415405273
querulously,4,que_##ru_##lous_##ly,-3.559673309326172
quest,1,quest,-12.01065731048584
question,1,question,-12.031627655029297
questionable,1,questionable,-10.712367057800293
questionaire,2,question_##aire,-23.44439125061035
questioned,1,questioned,-13.543437957763672
questioning,1,questioning,-13.861553192138672
questionnaire,2,question_##naire,-3.476764678955078
questionnaires,3,question_##naire_##s,-4.804862976074219
questions,1,questions,-13.832188606262207
quetzal,3,que_##tz_##al,-0.31497764587402344
qui,2,q_##ui,-4.592472076416016
quibble,3,q_##ui_##bble,-4.53963565826416
quibs,3,q_##ui_##bs,-16.47340488433838
quick,1,quick,-7.658016204833984
quickening,2,quick_##ening,-10.735523700714111
quicker,1,quicker,-13.757344245910645
quickly,1,quickly,-9.13387680053711
quiescent,4,q_##ui_##es_##cent,-0.04406166076660156
quiet,1,quiet,-7.267856597900391
quieted,2,quiet_##ed,-12.96251106262207
quieter,2,quiet_##er,-5.479057788848877
quietism,2,quiet_##ism,-21.584437370300293
quietist,2,quiet_##ist,-19.863792419433594
quietly,1,quietly,-9.718993186950684
quietness,2,quiet_##ness,-10.383043766021729
quill,3,q_##uil_##l,-0.7817230224609375
quince,3,q_##uin_##ce,-3.803338050842285
quiney,3,q_##uin_##ey,-11.705706596374512
quint,3,q_##uin_##t,-7.696857452392578
quintet,2,q_##uintet,-5.529441833496094
quintillion,4,q_##uin_##til_##lion,-1.5484676361083984
quirinal,4,q_##ui_##rina_##l,-3.0106563568115234
quirt,3,q_##ui_##rt,-15.883356094360352
quit,1,quit,-9.065999031066895
quite,1,quite,-10.108945846557617
quivered,3,q_##ui_##vered,-6.591645240783691
quivering,3,q_##ui_##vering,-2.3611907958984375
quivers,3,q_##ui_##vers,-6.054481506347656
quixotic,4,q_##ui_##x_##otic,-0.06495094299316406
quiz,2,q_##uiz,-5.145722389221191
quizzical,4,q_##uiz_##zi_##cal,-0.00531768798828125
quo,2,q_##uo,-3.5829105377197266
quota,1,quota,-13.763442993164062
quotas,2,quota_##s,-17.537860870361328
quotation,2,quota_##tion,-2.1350793838500977
quote,1,quote,-13.413900375366211
quoted,1,quoted,-13.231236457824707
quotes,1,quotes,-14.702163696289062
r,1,r,-11.097177505493164
rabaul,3,r_##aba_##ul,-17.617510318756104
rabbeting,4,r_##ab_##bet_##ing,-18.687852382659912
rabbi,1,rabbi,-14.053266525268555
rabbit,1,rabbit,-11.828226089477539
rabbits,1,rabbits,-12.307548522949219
rabble,3,r_##ab_##ble,-0.780238151550293
rabies,3,r_##abi_##es,-3.679147720336914
race,1,race,-10.37274169921875
raced,1,raced,-14.113600730895996
racers,2,racer_##s,-8.878528594970703
races,1,races,-14.068428039550781
rachel,3,r_##ache_##l,-14.493848323822021
racial,1,racial,-13.350920677185059
racing,1,racing,-12.552528381347656
racists,2,racist_##s,-8.884559631347656
rack,1,rack,-15.354928970336914
racked,2,rack_##ed,-11.747492790222168
racket,2,rack_##et,-4.044855117797852
racketeers,3,rack_##ete_##ers,-2.0341434478759766
rackety,2,rack_##ety,-12.035429954528809
rackmil,3,rack_##mi_##l,-25.231712341308594
radar,1,radar,-13.881439208984375
radiance,3,r_##adia_##nce,-0.9931983947753906
radiate,3,r_##adia_##te,-4.609877586364746
radiated,1,radiated,-14.129608154296875
radiation,1,radiation,-12.668416976928711
radiator,3,r_##adia_##tor,-5.642006874084473
radiators,3,r_##adia_##tors,-8.081704139709473
radic,3,r_##adi_##c,-9.146509170532227
radical,1,radical,-11.359611511230469
radicalism,2,radical_##ism,-6.126745700836182
radically,2,radical_##ly,-13.082998275756836
radicals,2,radical_##s,-10.919425964355469
radio,1,radio,-12.470251083374023
radioactive,1,radioactive,-13.80331039428711
radioactivity,3,radio_##act_##ivity,-3.0750560760498047
radiochlorine,4,radio_##ch_##lor_##ine,-9.008641242980957
radioed,2,radio_##ed,-12.99682903289795
radiopasteurization,5,radio_##pas_##te_##uri_##zation,-14.762877464294434
radios,1,radios,-16.569725036621094
radiosterilization,3,radios_##ter_##ilization,-22.40701675415039
radish,3,r_##adi_##sh,-2.208559989929199
raf,2,r_##af,-9.902058124542236
raft,2,r_##aft,-6.732183933258057
rafter,3,r_##aft_##er,-9.920589447021484
rag,1,rag,-12.722408294677734
rage,1,rage,-11.16913890838623
raged,2,rage_##d,-10.5220308303833
rages,2,rage_##s,-12.975283145904541
ragged,1,ragged,-12.869592666625977
rags,2,rag_##s,-7.626926422119141
raid,1,raid,-12.307029724121094
raided,1,raided,-13.959114074707031
raids,1,raids,-14.378618240356445
rail,1,rail,-14.265732765197754
railing,1,railing,-13.172586441040039
railroad,1,railroad,-13.052699089050293
railroading,2,railroad_##ing,-11.307709217071533
railroads,1,railroads,-16.410430908203125
rails,1,rails,-14.143640518188477
railway,1,railway,-13.6826171875
rain,1,rain,-10.595696449279785
rainbow,1,rainbow,-12.255697250366211
raincoats,3,rain_##coat_##s,-6.347079277038574
rainfall,1,rainfall,-14.133138656616211
raining,2,rain_##ing,-7.797798156738281
rains,1,rains,-16.518428802490234
rainy,1,rainy,-15.470453262329102
raise,1,raise,-11.379973411560059
raised,1,raised,-11.240310668945312
raises,1,raises,-14.639326095581055
raising,1,raising,-14.394828796386719
rajah,3,r_##aja_##h,-3.510056495666504
rake,2,r_##ake,-5.91377067565918
raked,1,raked,-16.36351203918457
rakishly,4,r_##aki_##sh_##ly,-3.4625372886657715
rally,1,rally,-13.311064720153809
ralph,3,r_##al_##ph,-11.076240062713623
ram,1,ram,-11.088605880737305
ramble,2,ram_##ble,-5.83211612701416
rambles,2,ram_##bles,-7.582176208496094
ramblings,3,ram_##bling_##s,-2.9178056716918945
ramey,2,ram_##ey,-19.040218353271484
ramifications,2,ram_##ifications,-6.136691570281982
ramillies,3,ram_##ill_##ies,-17.107046127319336
ramirez,3,ram_##ire_##z,-26.890896320343018
rammed,2,ram_##med,-9.70780086517334
ramming,2,ram_##ming,-10.959986209869385
ramp,1,ramp,-15.071845054626465
rampant,2,ramp_##ant,-4.922609329223633
rampart,2,ramp_##art,-7.652631759643555
ramps,2,ramp_##s,-15.798404693603516
ramsey,2,ram_##sey,-20.456687927246094
ran,1,ran,-11.140585899353027
ranavan,2,ran_##avan,-23.356489181518555
ranch,1,ranch,-11.56148624420166
rancher,2,ranch_##er,-6.7130937576293945
ranchers,2,ranch_##ers,-8.702533721923828
ranches,2,ranch_##es,-11.373649597167969
rancorous,3,ran_##cor_##ous,-0.7433090209960938
rand,2,ran_##d,-11.620991706848145
randolph,4,ran_##do_##l_##ph,-10.958130836486816
random,1,random,-11.241271018981934
rang,1,rang,-13.979154586791992
range,1,range,-12.466309547424316
ranged,1,ranged,-14.729866027832031
rangelands,2,range_##lands,-19.7891788482666
ranger,2,range_##r,-7.212152481079102
ranges,1,ranges,-15.937299728393555
ranging,1,ranging,-13.362493515014648
rangoni,2,rang_##oni,-16.7598295211792
rangy,2,rang_##y,-8.97244644165039
rank,1,rank,-10.677334785461426
ranke,2,rank_##e,-19.475016593933105
ranked,1,ranked,-13.343610763549805
rankest,2,rank_##est,-24.125235557556152
rankin,2,rank_##in,-20.692472457885742
ranking,1,ranking,-13.507925987243652
rankles,2,rank_##les,-19.775797843933105
ranks,1,ranks,-14.161968231201172
ransack,3,ran_##sa_##ck,-5.197094917297363
ransacked,3,ran_##sa_##cked,-0.1374073028564453
ransom,1,ransom,-9.967817306518555
raoul,3,r_##ao_##ul,-18.271960258483887
rap,1,rap,-11.211331367492676
rape,1,rape,-10.216597557067871
raped,1,raped,-12.159124374389648
raphael,3,rap_##ha_##el,-16.561638832092285
rapid,1,rapid,-12.580760955810547
rapidly,1,rapidly,-13.305694580078125
rapier,2,rap_##ier,-6.871424674987793
rapped,2,rap_##ped,-10.488071918487549
rapping,2,rap_##ping,-8.005634307861328
rapport,2,rap_##port,-3.0317153930664062
rapture,2,rap_##ture,-3.0599613189697266
rare,1,rare,-9.3654146194458
rarely,1,rarely,-11.480344772338867
rarer,2,rare_##r,-8.05443000793457
rarified,3,r_##ari_##fied,-4.2254533767700195
rarity,2,r_##arity,-5.126675605773926
rasa,2,r_##asa,-8.433411598205566
rash,2,r_##ash,-3.063786506652832
rasp,3,r_##as_##p,-2.417099952697754
rasped,3,r_##as_##ped,-5.0637006759643555
rasping,3,r_##as_##ping,-3.027085304260254
rat,1,rat,-12.401188850402832
rate,1,rate,-12.761502265930176
rated,1,rated,-12.59958267211914
rates,1,rates,-15.046439170837402
rathbone,3,rat_##h_##bone,-10.285538673400879
rather,1,rather,-10.929869651794434
ratification,2,rat_##ification,-10.533250331878662
ratified,1,ratified,-12.98012924194336
rating,1,rating,-13.929983139038086
ratings,1,ratings,-13.679080963134766
ratio,1,ratio,-13.19658088684082
rational,1,rational,-8.287239074707031
rationale,2,rational_##e,-8.174710750579834
rationalism,2,rational_##ism,-9.416750431060791
rationality,2,rational_##ity,-6.406270980834961
rationalization,2,rational_##ization,-7.436556339263916
rationalizations,2,rational_##izations,-10.780218601226807
rationed,2,ratio_##ned,-4.8865966796875
rationing,2,ratio_##ning,-6.88824462890625
ratios,1,ratios,-15.385393142700195
raton,2,rat_##on,-15.126869201660156
rator,2,rat_##or,-17.814159393310547
rattle,2,rat_##tle,-4.354587554931641
rattled,1,rattled,-14.64106559753418
rattlesnakes,4,rat_##tles_##na_##kes,-2.8826522827148438
rattling,2,rat_##tling,-4.358534812927246
raucous,4,r_##au_##co_##us,-0.00585174560546875
ravages,3,r_##ava_##ges,-6.691563606262207
ravenous,3,r_##aven_##ous,-0.07136154174804688
raving,2,r_##aving,-6.780941963195801
raw,1,raw,-10.611337661743164
rawlings,2,raw_##lings,-18.8175687789917
rawlins,2,raw_##lins,-20.213170051574707
ray,1,ray,-12.574665069580078
rayburn,2,ray_##burn,-20.26546573638916
raymond,2,ray_##mond,-26.838102340698242
rays,1,rays,-13.979238510131836
razor,1,razor,-10.901415824890137
rca,2,r_##ca,-17.804388999938965
rdw,3,r_##d_##w,-13.150200843811035
re,1,re,-10.087532043457031
reach,1,reach,-11.268533706665039
reached,1,reached,-10.31495475769043
reaches,1,reaches,-13.334108352661133
reaching,1,reaching,-11.984308242797852
react,1,react,-12.785888671875
reacted,1,reacted,-14.783330917358398
reaction,1,reaction,-12.617738723754883
reactionaries,2,reaction_##aries,-8.333391189575195
reactionary,2,reaction_##ary,-2.6223506927490234
reactions,1,reactions,-14.722454071044922
reactivated,2,react_##ivated,-3.4876222610473633
reactivity,2,react_##ivity,-9.216303825378418
reactor,1,reactor,-15.836341857910156
reactors,1,reactors,-16.925106048583984
read,1,read,-10.67227840423584
