word,nr. of tokens,tokens,word score
purposed,2,purpose_##d,-11.351429462432861
purposefully,2,purpose_##fully,-10.258849143981934
purposeless,2,purpose_##less,-9.961348533630371
purposely,2,purpose_##ly,-9.290082931518555
purposes,1,purposes,-13.63786506652832
purposive,4,pu_##rp_##os_##ive,-0.16607666015625
purposively,4,pu_##rp_##os_##ively,-5.475560188293457
purring,2,pu_##rring,-6.430556297302246
purse,1,purse,-11.937679290771484
pursed,1,pursed,-15.220325469970703
pursue,1,pursue,-12.315879821777344
pursued,1,pursued,-12.608856201171875
pursuer,2,pursue_##r,-7.505520820617676
pursuers,2,pursue_##rs,-6.227725028991699
pursuing,1,pursuing,-13.84781265258789
pursuit,1,pursuit,-12.867801666259766
pursuits,1,pursuits,-15.60287094116211
purvis,3,pu_##r_##vis,-14.105612754821777
push,1,push,-11.309151649475098
pushed,1,pushed,-12.927953720092773
pushers,2,push_##ers,-14.707655429840088
pushes,1,pushes,-15.148250579833984
pushing,1,pushing,-14.02488899230957
pushup,2,push_##up,-11.300271987915039
pussy,2,pu_##ssy,-1.6424140930175781
put,1,put,-9.151413917541504
puts,1,puts,-12.774749755859375
putt,2,put_##t,-13.846676349639893
putter,2,put_##ter,-13.908214569091797
puttering,2,put_##tering,-17.77012825012207
putting,1,putting,-13.094942092895508
putty,2,put_##ty,-9.356574058532715
puzzle,1,puzzle,-13.57633113861084
puzzled,1,puzzled,-13.69976806640625
puzzler,2,puzzle_##r,-12.135725975036621
puzzling,2,pu_##zzling,-3.873122215270996
pvt,3,p_##v_##t,-9.422685623168945
pyknotic,4,p_##yk_##not_##ic,-7.9784345626831055
pyramid,1,pyramid,-12.598565101623535
pyrex,3,p_##yre_##x,-5.418288230895996
pyrometer,3,p_##yr_##ometer,-7.320720672607422
pyschiatrist,5,p_##ys_##chia_##tri_##st,-25.15061378479004
python,3,p_##yt_##hon,-0.19904708862304688
q,1,q,-11.399641036987305
qua,2,q_##ua,-6.564389228820801
quack,3,q_##ua_##ck,-1.7556438446044922
quackery,4,q_##ua_##cker_##y,-0.3990345001220703
quadrennial,4,q_##uad_##ren_##nial,-1.31292724609375
quadrillion,4,q_##uad_##rill_##ion,-0.8107175827026367
quadripartite,5,q_##uad_##rip_##art_##ite,-0.2020721435546875
quadrupled,4,q_##uad_##rup_##led,-4.09771728515625
quaint,3,q_##ua_##int,-2.029542922973633
quake,3,q_##ua_##ke,-2.819211006164551
quakers,3,q_##ua_##kers,-7.1582536697387695
qualification,1,qualification,-13.50404167175293
qualifications,1,qualifications,-13.729366302490234
qualified,1,qualified,-9.606589317321777
qualify,1,qualify,-12.252909660339355
qualitative,3,q_##ual_##itative,-0.6623716354370117
qualities,1,qualities,-12.731975555419922
quality,1,quality,-9.093111991882324
quam,3,q_##ua_##m,-9.044893264770508
quantitative,1,quantitative,-14.003150939941406
quantities,1,quantities,-14.709349632263184
quantity,1,quantity,-12.676624298095703
quantum,1,quantum,-11.680030822753906
quarrel,3,q_##ua_##rrel,-2.864086151123047
quarreled,4,q_##ua_##rrel_##ed,-4.906607627868652
quarreling,4,q_##ua_##rrel_##ing,-2.126084327697754
