word,nr. of tokens,tokens,word score
thorn,2,th_##orn,-4.427414894104004
thornburg,3,th_##orn_##burg,-18.969239234924316
thorny,3,th_##orn_##y,-1.2068119049072266
thorough,1,thorough,-9.410131454467773
thoroughfares,3,thorough_##fare_##s,-7.456785202026367
thoroughly,1,thoroughly,-10.675592422485352
those,1,those,-9.856841087341309
thou,1,thou,-9.732881546020508
though,1,though,-9.065153121948242
thought,1,thought,-10.217986106872559
thoughtful,1,thoughtful,-11.193159103393555
thoughtfully,1,thoughtfully,-12.839781761169434
thoughtfulness,2,thoughtful_##ness,-6.247692108154297
thoughts,1,thoughts,-13.239716529846191
thousand,1,thousand,-12.453582763671875
thousands,1,thousands,-12.513273239135742
thousandth,2,thousand_##th,-10.77057933807373
thrashed,3,th_##rash_##ed,-5.844594955444336
thread,1,thread,-10.452919006347656
threaded,2,thread_##ed,-9.319801330566406
threading,2,thread_##ing,-13.823039054870605
threads,1,threads,-13.309076309204102
threat,1,threat,-9.361918449401855
threaten,1,threaten,-12.590518951416016
threatened,1,threatened,-11.550186157226562
threatening,1,threatening,-12.407898902893066
threateningly,2,threatening_##ly,-18.140670776367188
threatens,1,threatens,-12.533191680908203
threats,1,threats,-11.214484214782715
three,1,three,-8.242364883422852
threefold,2,three_##fold,-7.677939414978027
threes,2,three_##s,-13.59816837310791
threshed,3,th_##resh_##ed,-5.722556114196777
threshhold,3,th_##resh_##hold,-18.39374589920044
threshold,1,threshold,-12.395301818847656
threw,1,threw,-13.760459899902344
thrifty,3,th_##rift_##y,-4.5861406326293945
thrill,1,thrill,-12.291122436523438
thrilled,1,thrilled,-11.503925323486328
thrilling,2,thrill_##ing,-4.413625717163086
thrived,3,th_##rive_##d,-3.7395191192626953
thriving,1,thriving,-11.13204574584961
throat,1,throat,-12.28178882598877
throats,2,throat_##s,-12.945966720581055
throaty,2,throat_##y,-8.25925874710083
throbbed,3,th_##ro_##bbed,-4.904140472412109
throbbing,1,throbbing,-14.67827320098877
throes,3,th_##ro_##es,-6.612373352050781
throne,1,throne,-12.820775032043457
throneberry,2,throne_##berry,-29.761707305908203
throng,2,th_##rong,-5.380149841308594
throttle,3,th_##rot_##tle,-0.3091907501220703
through,1,through,-8.284303665161133
throughout,1,throughout,-11.389002799987793
throw,1,throw,-12.623144149780273
throwed,2,throw_##ed,-20.739148139953613
throwing,1,throwing,-14.709985733032227
thrown,1,thrown,-11.882262229919434
throws,1,throws,-15.839679718017578
thru,2,th_##ru,-7.455320358276367
thrust,1,thrust,-13.603067398071289
thrusting,1,thrusting,-17.167619705200195
thrusts,2,thrust_##s,-12.20759391784668
thruway,3,th_##ru_##way,-10.625095844268799
thud,1,thud,-13.113675117492676
thudding,2,thud_##ding,-4.738190650939941
thumb,1,thumb,-10.968116760253906
thumbed,2,thumb_##ed,-12.070829391479492
thumbnail,2,thumb_##nail,-4.174599647521973
thump,1,thump,-13.51902961730957
thumping,2,thump_##ing,-7.009549140930176
thunder,1,thunder,-11.61336898803711
thunderclaps,4,thunder_##c_##lap_##s,-2.511103630065918
thundered,2,thunder_##ed,-16.361542224884033
thunk,2,th_##unk,-6.184962272644043
thurber,3,th_##ur_##ber,-15.379860401153564
thursday,3,th_##urs_##day,-16.981135845184326
thus,1,thus,-10.705891609191895
thy,1,thy,-11.86415958404541
thyroglobulin,5,thy_##rog_##lo_##bul_##in,-5.842898368835449
thyroid,2,thy_##roid,-17.481960773468018
thyrotrophic,4,thy_##rot_##rop_##hic,-7.86600399017334
thyrotrophin,4,thy_##rot_##rop_##hin,-12.254676818847656
thyroxine,4,thy_##ro_##xin_##e,-2.2997961044311523
tiao,3,t_##ia_##o,-11.953534126281738
tiber,2,t_##iber,-15.396132469177246
tibet,3,t_##ibe_##t,-12.309326171875
tibetan,3,t_##ibe_##tan,-14.288607120513916
tiburon,3,t_##ib_##uron,-12.464407920837402
tick,2,t_##ick,-5.03194522857666
ticker,2,t_##icker,-6.320891380310059
ticket,1,ticket,-13.136495590209961
tickets,1,tickets,-14.634449005126953
ticonderoga,4,t_##ico_##nder_##oga,-10.125751495361328
tidbits,4,t_##id_##bit_##s,-0.12131881713867188
tide,1,tide,-12.230151176452637
tides,2,tide_##s,-8.60917043685913
tidewater,2,tide_##water,-9.451468467712402
tidiness,3,t_##id_##iness,-4.4742431640625
tidings,3,t_##iding_##s,-3.636223793029785
tie,1,tie,-11.23026180267334
tied,1,tied,-11.485795021057129
tiepolo,3,tie_##pol_##o,-17.771434783935547
tiered,2,tier_##ed,-11.706679344177246
ties,1,ties,-12.19725513458252
tigard,3,t_##iga_##rd,-3.77480411529541
tiger,1,tiger,-9.536259651184082
tight,1,tight,-8.432271003723145
tighten,1,tighten,-14.486128807067871
tightened,1,tightened,-13.742769241333008
tightening,1,tightening,-15.97838020324707
tighter,1,tighter,-12.866462707519531
tightest,2,tight_##est,-14.312986850738525
tightly,1,tightly,-11.120942115783691
tijuana,4,t_##i_##ju_##ana,-7.109746932983398
tile,1,tile,-12.96484661102295
tiles,1,tiles,-13.939183235168457
tilghman,3,til_##gh_##man,-31.315333366394043
till,1,till,-11.262654304504395
tillie,2,till_##ie,-22.287878036499023
tilling,2,till_##ing,-17.02695083618164
