word,nr. of tokens,tokens,word score
purposed,2,purpose_##d,-14.949653625488281
purposefully,2,purpose_##fully,-13.990289688110352
purposeless,2,purpose_##less,-14.12216567993164
purposely,2,purpose_##ly,-11.945483207702637
purposes,1,purposes,-13.637864112854004
purposive,4,pu_##rp_##os_##ive,-22.542059898376465
purposively,4,pu_##rp_##os_##ively,-27.665343284606934
purring,2,pu_##rring,-14.88427448272705
purse,1,purse,-11.937677383422852
pursed,1,pursed,-15.220321655273438
pursue,1,pursue,-12.315878868103027
pursued,1,pursued,-12.608856201171875
pursuer,2,pursue_##r,-12.554123878479004
pursuers,2,pursue_##rs,-14.070170402526855
pursuing,1,pursuing,-13.84781265258789
pursuit,1,pursuit,-12.867801666259766
pursuits,1,pursuits,-15.602869987487793
purvis,3,pu_##r_##vis,-21.035627365112305
push,1,push,-11.309150695800781
pushed,1,pushed,-12.927952766418457
pushers,2,push_##ers,-18.782062530517578
pushes,1,pushes,-15.148250579833984
pushing,1,pushing,-14.024887084960938
pushup,2,push_##up,-16.197810173034668
pussy,2,pu_##ssy,-10.809062957763672
put,1,put,-9.151416778564453
puts,1,puts,-12.774751663208008
putt,2,put_##t,-15.40333366394043
putter,2,put_##ter,-16.9408597946167
puttering,2,put_##tering,-17.85566520690918
putting,1,putting,-13.094943046569824
putty,2,put_##ty,-14.617532730102539
puzzle,1,puzzle,-13.57633113861084
puzzled,1,puzzled,-13.699763298034668
puzzler,2,puzzle_##r,-15.771953582763672
puzzling,2,pu_##zzling,-13.327288627624512
pvt,3,p_##v_##t,-16.14539337158203
pyknotic,4,p_##yk_##not_##ic,-23.838161945343018
pyramid,1,pyramid,-12.598567962646484
pyrex,3,p_##yre_##x,-15.734873294830322
pyrometer,3,p_##yr_##ometer,-21.169837951660156
pyschiatrist,5,p_##ys_##chia_##tri_##st,-33.02328586578369
python,3,p_##yt_##hon,-19.190353393554688
q,1,q,-11.399639129638672
qua,2,q_##ua,-14.926287174224854
quack,3,q_##ua_##ck,-16.967092037200928
quackery,4,q_##ua_##cker_##y,-18.39528465270996
quadrennial,4,q_##uad_##ren_##nial,-23.6425142288208
quadrillion,4,q_##uad_##rill_##ion,-19.74688148498535
quadripartite,5,q_##uad_##rip_##art_##ite,-28.52540111541748
quadrupled,4,q_##uad_##rup_##led,-24.155499935150146
quaint,3,q_##ua_##int,-17.291012287139893
quake,3,q_##ua_##ke,-18.021920680999756
quakers,3,q_##ua_##kers,-22.337215423583984
qualification,1,qualification,-13.504040718078613
qualifications,1,qualifications,-13.729365348815918
qualified,1,qualified,-9.606589317321777
qualify,1,qualify,-12.252906799316406
qualitative,3,q_##ual_##itative,-17.10806369781494
qualities,1,qualities,-12.731978416442871
quality,1,quality,-9.093117713928223
quam,3,q_##ua_##m,-21.514796257019043
quantitative,1,quantitative,-14.00314998626709
quantities,1,quantities,-14.7093505859375
quantity,1,quantity,-12.67662525177002
quantum,1,quantum,-11.680028915405273
quarrel,3,q_##ua_##rrel,-17.84926176071167
quarreled,4,q_##ua_##rrel_##ed,-20.2367525100708
