word,nr. of tokens,tokens,word score
lauren,2,la_##uren,-13.205863952636719
lauro,2,la_##uro,-18.705076694488525
lautner,3,la_##ut_##ner,-14.856587409973145
lava,1,lava,-12.549793243408203
lavatory,2,lava_##tory,-4.203043460845947
lavender,2,la_##vender,-2.5961008071899414
lavishing,2,lavish_##ing,-12.216207504272461
lavishly,2,lavish_##ly,-13.544669151306152
law,1,law,-5.4279303550720215
lawful,2,law_##ful,-3.226700782775879
lawmaking,2,law_##making,-11.248574256896973
lawman,2,law_##man,-8.640259742736816
lawmen,2,law_##men,-9.813847541809082
lawn,1,lawn,-14.270812034606934
lawns,2,lawn_##s,-14.868794441223145
lawrence,3,law_##ren_##ce,-8.32076644897461
laws,1,laws,-7.672092437744141
lawyer,1,lawyer,-8.788910865783691
lawyers,1,lawyers,-11.680429458618164
lax,2,la_##x,-4.515192985534668
laxative,3,la_##xa_##tive,-0.17725563049316406
laxness,3,la_##x_##ness,-4.796706676483154
lay,1,lay,-10.549732208251953
layer,1,layer,-12.421865463256836
layering,2,layer_##ing,-9.417320251464844
layers,1,layers,-14.032190322875977
layette,2,lay_##ette,-24.711325645446777
laying,1,laying,-14.454505920410156
layman,2,lay_##man,-7.249114036560059
layoffs,2,lay_##offs,-8.992307662963867
layout,1,layout,-14.210363388061523
lays,1,lays,-13.47390079498291
lazy,1,lazy,-11.282288551330566
lb,1,lb,-14.167356491088867
lbs,1,lbs,-15.261225700378418
le,1,le,-12.04399585723877
lead,1,lead,-9.715010643005371
leaded,2,lead_##ed,-12.644404411315918
leader,1,leader,-9.752063751220703
leaders,1,leaders,-12.048683166503906
leadership,1,leadership,-11.143474578857422
leading,1,leading,-12.502620697021484
leads,1,leads,-12.798341751098633
leaf,1,leaf,-10.837457656860352
leafiest,2,leaf_##iest,-17.08806800842285
leaflet,2,leaf_##let,-5.8791608810424805
leaflets,2,leaf_##lets,-6.675773620605469
leafmold,3,leaf_##mo_##ld,-19.008865356445312
league,1,league,-12.217558860778809
leaguers,2,league_##rs,-13.227952003479004
leagues,1,leagues,-14.265026092529297
leaked,1,leaked,-13.923871994018555
leaks,2,leak_##s,-9.55961275100708
leaky,2,leak_##y,-6.226447582244873
leale,2,le_##ale,-15.284627914428711
leamington,4,le_##ami_##ng_##ton,-26.202707290649414
lean,1,lean,-12.56552505493164
leaned,1,leaned,-14.364073753356934
leaning,1,leaning,-14.403085708618164
leans,1,leans,-16.179956436157227
leap,1,leap,-12.377269744873047
leaped,1,leaped,-14.750038146972656
leapfrog,3,leap_##f_##rog,-1.0832099914550781
leaps,2,leap_##s,-10.606698036193848
leapt,1,leapt,-14.080387115478516
lear,2,le_##ar,-16.865678787231445
learn,1,learn,-10.644403457641602
learned,1,learned,-9.394906997680664
learners,2,learn_##ers,-8.40956974029541
learning,1,learning,-10.960441589355469
learns,1,learns,-11.947404861450195
lease,1,lease,-9.96275520324707
leased,1,leased,-12.615062713623047
leases,2,lease_##s,-13.457865715026855
least,1,least,-13.708303451538086
leather,1,leather,-11.652003288269043
leathers,2,leather_##s,-14.917658805847168
leave,1,leave,-10.47891616821289
leavened,2,leave_##ned,-12.353089809417725
leaves,1,leaves,-12.696809768676758
leaving,1,leaving,-10.681023597717285
leavitt,3,le_##avi_##tt,-28.330210208892822
lecky,2,le_##cky,-14.350348472595215
leclair,3,le_##c_##lair,-20.807292938232422
lecture,1,lecture,-14.974753379821777
lecturer,1,lecturer,-15.418840408325195
lectures,1,lectures,-15.708913803100586
lecturing,3,le_##ct_##uring,-0.2259693145751953
led,1,led,-10.714797019958496
ledford,2,led_##ford,-29.724628448486328
ledge,1,ledge,-11.4659423828125
ledger,2,ledge_##r,-7.071337699890137
ledgers,2,ledge_##rs,-8.329720497131348
ledoux,2,led_##oux,-19.852011680603027
lee,2,le_##e,-8.942384719848633
leered,2,le_##ered,-11.71774959564209
leesona,3,le_##eson_##a,-21.823209762573242
leet,2,le_##et,-11.13157606124878
leeway,3,le_##ew_##ay,-0.022130966186523438
left,1,left,-10.114889144897461
lefty,2,left_##y,-11.804824352264404
leg,1,leg,-11.003368377685547
legacies,3,leg_##ac_##ies,-1.8286209106445312
legacy,1,legacy,-10.722797393798828
legal,1,legal,-6.45511531829834
legality,2,legal_##ity,-7.807781219482422
legalized,2,legal_##ized,-7.637914657592773
legation,2,leg_##ation,-13.693329811096191
legations,2,leg_##ations,-14.345464706420898
legend,1,legend,-8.805299758911133
legendary,1,legendary,-9.586268424987793
legends,1,legends,-11.003890037536621
legged,1,legged,-14.584922790527344
leggings,3,leg_##ging_##s,-2.3142919540405273
legion,2,leg_##ion,-4.433477401733398
legislate,3,leg_##is_##late,-2.6814231872558594
legislated,3,leg_##is_##lated,-0.9661836624145508
legislation,1,legislation,-11.904212951660156
legislative,1,legislative,-14.690403938293457
legislators,1,legislators,-16.419391632080078
legislature,1,legislature,-15.155023574829102
legitimacy,1,legitimacy,-11.457003593444824
legitimate,1,legitimate,-7.972861289978027
legs,1,legs,-12.548955917358398
legume,2,leg_##ume,-10.88346529006958
leguminous,2,leg_##uminous,-21.98911476135254
lehmann,2,le_##hmann,-10.778966903686523
leisure,1,leisure,-14.668067932128906
leisurely,2,leisure_##ly,-8.09723424911499
leland,2,le_##land,-20.139719009399414
lemma,2,le_##mma,-13.079900741577148
lemmas,3,le_##mma_##s,-12.078449249267578
lemon,1,lemon,-11.229061126708984
lemons,2,lemon_##s,-9.6725435256958
len,2,le_##n,-15.679789543151855
lena,2,le_##na,-16.27976703643799
lend,1,lend,-11.553229331970215
lending,1,lending,-14.677040100097656
lends,2,lend_##s,-13.692179679870605
length,1,length,-14.628080368041992
lengthen,2,length_##en,-12.514860153198242
lengthened,2,length_##ened,-8.967278480529785
lengthening,2,length_##ening,-9.376547813415527
lengths,1,lengths,-16.247787475585938
lengthwise,2,length_##wise,-11.555179595947266
lengthy,1,lengthy,-13.869925498962402
lenient,3,le_##nie_##nt,-0.026140213012695312
lens,1,lens,-16.200944900512695
lenses,1,lenses,-16.997634887695312
