word,nr. of tokens,tokens,word score
bonenfant,3,bone_##n_##fant,-37.51297378540039
bones,1,bones,-13.007355690002441
bonfire,3,b_##on_##fire,-29.78736925125122
bonhoeffer,4,b_##on_##hoe_##ffer,-42.128429889678955
bonn,3,b_##on_##n,-24.959253787994385
bonner,3,b_##on_##ner,-29.342862606048584
bonnet,3,b_##on_##net,-30.072521686553955
bonnor,3,b_##on_##nor,-31.424907207489014
bonus,1,bonus,-13.053482055664062
bony,1,bony,-13.573098182678223
boobify,4,b_##oo_##bi_##fy,-41.14463186264038
booby,2,b_##ooby,-30.146039962768555
book,1,book,-11.330897331237793
bookcase,2,book_##case,-19.712854385375977
bookcases,3,book_##case_##s,-24.543044567108154
booked,1,booked,-13.599359512329102
booker,2,book_##er,-22.06790256500244
booking,1,booking,-14.359763145446777
bookkeeping,2,book_##keeping,-21.483652114868164
books,1,books,-11.944987297058105
bookshelf,3,books_##hel_##f,-18.535945892333984
boom,1,boom,-14.574145317077637
boomed,2,boom_##ed,-26.819387435913086
boomtown,2,boom_##town,-30.128554344177246
boos,2,b_##oos,-27.328365325927734
boost,1,boost,-14.556351661682129
boosted,2,boost_##ed,-25.606590270996094
boosting,2,boost_##ing,-23.275456428527832
boosts,2,boost_##s,-22.640159606933594
boot,1,boot,-12.672233581542969
booth,1,booth,-13.758176803588867
booths,2,booth_##s,-21.293496131896973
bootle,2,boot_##le,-25.88828468322754
bootleggers,3,boot_##leg_##gers,-30.302258014678955
bootlegging,3,boot_##leg_##ging,-30.33613157272339
boots,1,boots,-13.010120391845703
booty,2,boot_##y,-22.899276733398438
bordel,3,b_##ord_##el,-29.38667917251587
borden,3,b_##ord_##en,-30.399596691131592
border,1,border,-12.569838523864746
bordering,1,bordering,-13.99351692199707
borderline,2,border_##line,-20.709616661071777
borders,1,borders,-12.985864639282227
bore,1,bore,-14.009000778198242
bored,1,bored,-15.149131774902344
boredom,2,bored_##om,-27.157928466796875
bores,2,bore_##s,-24.612147331237793
boring,1,boring,-13.838081359863281
boris,2,b_##oris,-29.12158966064453
borland,3,b_##or_##land,-26.242369651794434
born,1,born,-12.030712127685547
borne,1,borne,-15.707283020019531
borough,1,borough,-14.349183082580566
borrow,1,borrow,-13.978842735290527
borrowed,1,borrowed,-14.003819465637207
borrowing,2,borrow_##ing,-22.691463470458984
bosis,2,b_##osis,-29.054441452026367
bosom,3,b_##oso_##m,-28.08487033843994
boss,1,boss,-13.076810836791992
bossman,2,boss_##man,-24.700339317321777
boston,3,b_##ost_##on,-28.26558780670166
both,1,both,-11.432061195373535
bother,1,bother,-14.118459701538086
bothered,1,bothered,-13.819646835327148
bothering,1,bothering,-14.194043159484863
bothers,2,bother_##s,-23.13166904449463
bottle,1,bottle,-12.172160148620605
bottled,2,bottle_##d,-23.694429397583008
bottleneck,2,bottle_##neck,-25.943522453308105
bottles,1,bottles,-13.70030689239502
bottom,1,bottom,-12.109487533569336
bottoms,2,bottom_##s,-22.705674171447754
botulinal,4,b_##ot_##ulin_##al,-39.634724140167236
botulinum,4,b_##ot_##ulin_##um,-34.398558139801025
bouffe,3,b_##ou_##ffe,-26.986638069152832
bought,1,bought,-12.687281608581543
boulder,1,boulder,-15.109903335571289
boulders,1,boulders,-14.73554515838623
boulevard,4,b_##ou_##lev_##ard,-28.251973152160645
boulevards,4,b_##ou_##lev_##ards,-32.20711326599121
boun,3,b_##ou_##n,-25.23906421661377
bounce,1,bounce,-14.358015060424805
bounced,1,bounced,-15.230918884277344
bouncing,1,bouncing,-15.446407318115234
bouncy,3,b_##ou_##ncy,-27.420601844787598
bound,1,bound,-12.774802207946777
boundaries,1,boundaries,-12.856667518615723
boundary,1,boundary,-13.383198738098145
bounded,1,bounded,-14.026012420654297
bounding,2,bound_##ing,-23.731843948364258
boundless,2,bound_##less,-24.613441467285156
bounds,1,bounds,-14.200419425964355
bounty,1,bounty,-14.58862590789795
bouquet,3,b_##ou_##quet,-28.588706016540527
bouquets,4,b_##ou_##quet_##s,-27.904555320739746
bourbon,3,b_##our_##bon,-28.237472534179688
bourbons,4,b_##our_##bon_##s,-29.33068561553955
bourgeois,4,b_##our_##ge_##ois,-34.0100040435791
bourguiba,4,b_##our_##gu_##iba,-42.16170597076416
bourn,3,b_##our_##n,-26.528611183166504
bout,1,bout,-13.478456497192383
bouvardier,4,b_##ou_##vard_##ier,-38.01719093322754
bouvier,3,b_##ou_##vier,-29.123414993286133
bow,1,bow,-13.370759963989258
bowden,2,bow_##den,-27.3019380569458
bowed,1,bowed,-13.295400619506836
bowing,2,bow_##ing,-22.1733455657959
bowl,1,bowl,-14.253284454345703
bows,1,bows,-15.084091186523438
box,1,box,-12.837815284729004
boxcar,2,box_##car,-23.22306537628174
boxcars,2,box_##cars,-23.779282569885254
boxed,2,box_##ed,-21.618054389953613
boxell,2,box_##ell,-25.156607627868652
boxer,1,boxer,-14.608234405517578
boxes,1,boxes,-14.149932861328125
boxford,2,box_##ford,-26.514684677124023
boy,1,boy,-12.410303115844727
boycott,1,boycott,-14.689005851745605
boyd,2,boy_##d,-22.293346405029297
boyer,2,boy_##er,-21.604293823242188
boyhood,2,boy_##hood,-24.65501308441162
boys,1,boys,-12.92113971710205
brace,1,brace,-13.155441284179688
braced,1,braced,-13.93902587890625
braces,2,brace_##s,-19.79502534866333
bracing,2,bra_##cing,-31.958797454833984
bracken,3,bra_##cke_##n,-26.32612895965576
brackish,3,bra_##cki_##sh,-30.591116905212402
bradford,2,bra_##dford,-31.154937744140625
bradley,2,bra_##dley,-27.346250534057617
bradykinin,4,bra_##dy_##kini_##n,-42.3734769821167
brag,2,bra_##g,-25.686970710754395
bragg,2,bra_##gg,-28.899995803833008
bragged,2,bra_##gged,-29.214365005493164
brahms,3,bra_##hm_##s,-29.538482666015625
braided,2,bra_##ided,-31.698020935058594
braiding,2,bra_##iding,-32.16482925415039
braille,2,bra_##ille,-29.530345916748047
brailsford,3,bra_##ils_##ford,-37.242679595947266
brain,1,brain,-12.491950988769531
brainards,2,brain_##ards,-27.619596481323242
brains,1,brains,-14.065650939941406
brainwashing,3,brain_##wash_##ing,-27.44987392425537
brakes,1,brakes,-12.094265937805176
branch,1,branch,-12.837661743164062
branched,1,branched,-13.400064468383789
branches,1,branches,-13.373477935791016
brand,1,brand,-12.66928768157959
branded,1,branded,-13.685136795043945
brandel,2,brand_##el,-28.650463104248047
brandenburg,2,brand_##enburg,-28.409799575805664
brandishing,2,brand_##ishing,-28.714250564575195
brandon,2,brand_##on,-26.144094467163086
brands,1,brands,-13.530548095703125
brandt,2,brand_##t,-26.721529960632324
brandy,2,brand_##y,-23.090622901916504
brandywine,3,brand_##y_##wine,-31.113952159881592
brannon,3,bra_##nn_##on,-27.957183837890625
branum,2,bra_##num,-30.843103408813477
braque,2,bra_##que,-26.39299774169922
brash,2,bra_##sh,-28.578168869018555
brass,1,brass,-13.908373832702637
brassica,2,brass_##ica,-30.965941429138184
brassiere,3,brass_##ier_##e,-30.338150024414062
brassnose,2,brass_##nose,-33.35546588897705
bravado,3,bra_##va_##do,-30.638059616088867
brave,1,brave,-13.139431953430176
braver,2,brave_##r,-24.6512393951416
braving,2,bra_##ving,-31.089141845703125
bravura,3,bra_##vu_##ra,-27.31350040435791
brazen,2,bra_##zen,-27.863582611083984
brazil,3,bra_##zi_##l,-29.577314853668213
brazilian,3,bra_##zi_##lian,-33.586514472961426
breach,1,breach,-12.944788932800293
breaching,2,breach_##ing,-23.269975662231445
bread,1,bread,-12.300554275512695
breadth,2,bread_##th,-27.523056030273438
break,1,break,-10.991233825683594
breakage,2,break_##age,-22.085810661315918
breakdown,1,breakdown,-13.821731567382812
breakdowns,2,breakdown_##s,-21.17500877380371
breakfast,1,breakfast,-14.156660079956055
breakfasted,2,breakfast_##ed,-25.976418495178223
breakin,2,break_##in,-23.266889572143555
breaking,1,breaking,-12.880860328674316
breakoff,2,break_##off,-20.761319160461426
breaks,1,breaks,-13.04011344909668
breakthrough,1,breakthrough,-14.278535842895508
breakups,2,breakup_##s,-22.86482048034668
breakwater,2,break_##water,-23.917202949523926
