word,nr. of tokens,tokens,word score
cosmic,1,cosmic,-11.036359786987305
cosmical,2,cosmic_##al,-19.0297269821167
cosmology,3,co_##smo_##logy,-36.34537124633789
cosmopolitan,2,co_##smopolitan,-23.31438446044922
cosmopolitanism,3,co_##smopolitan_##ism,-32.24217224121094
cosmos,2,co_##smos,-21.853461265563965
cosponsors,4,co_##sp_##ons_##ors,-41.087950706481934
cossack,3,co_##ssa_##ck,-34.5955696105957
cossacks,3,co_##ssa_##cks,-36.840803146362305
cost,1,cost,-12.194841384887695
costaggini,3,costa_##gg_##ini,-38.760375022888184
costing,1,costing,-17.959623336791992
costive,2,cost_##ive,-18.76347541809082
costlier,2,cost_##lier,-23.460033416748047
costly,1,costly,-13.548513412475586
costs,1,costs,-14.877004623413086
costume,1,costume,-14.545612335205078
costumes,1,costumes,-16.264892578125
cotillion,3,co_##til_##lion,-34.23122787475586
cottage,1,cottage,-13.445493698120117
cottages,1,cottages,-16.34239959716797
cotten,2,co_##tten,-22.173606872558594
cotter,2,co_##tter,-21.762914657592773
cotton,1,cotton,-11.871344566345215
couch,1,couch,-14.101394653320312
couched,2,couch_##ed,-18.77513551712036
couches,2,couch_##es,-20.525999546051025
cough,1,cough,-13.917424201965332
coughing,1,coughing,-15.420473098754883
coughlin,2,cough_##lin,-24.900158882141113
could,1,could,-10.137629508972168
coulomb,3,co_##ulo_##mb,-37.88296890258789
council,1,council,-9.498778343200684
councilwoman,2,council_##woman,-22.497632026672363
counsel,1,counsel,-10.866971969604492
counseling,1,counseling,-13.952899932861328
counselor,1,counselor,-11.180658340454102
counselors,2,counselor_##s,-15.292645931243896
count,1,count,-10.454455375671387
counted,1,counted,-13.963926315307617
countenance,3,count_##enan_##ce,-30.502178192138672
counter,1,counter,-11.914982795715332
counteracted,3,counter_##act_##ed,-27.267743587493896
counterattack,3,counter_##att_##ack,-33.151695251464844
counterchallenge,4,counter_##chal_##len_##ge,-46.252869606018066
counterpart,1,counterpart,-14.44640827178955
counterparts,1,counterparts,-16.64010238647461
counterpoint,2,counter_##point,-24.02194309234619
counterproposal,5,counter_##p_##rop_##osa_##l,-56.35136413574219
counters,1,counters,-13.596166610717773
counties,1,counties,-15.858156204223633
counting,1,counting,-13.950112342834473
countless,1,countless,-12.160618782043457
countries,1,countries,-12.793559074401855
country,1,country,-8.887537002563477
countrymen,2,country_##men,-19.709184646606445
countryside,1,countryside,-14.259254455566406
countrywide,2,country_##wide,-24.15823268890381
counts,1,counts,-12.15228271484375
county,1,county,-11.152799606323242
coup,1,coup,-12.865575790405273
coupe,2,coup_##e,-17.871607303619385
couperin,3,coup_##eri_##n,-28.37279987335205
couple,1,couple,-9.935762405395508
coupled,1,coupled,-13.689833641052246
coupler,2,couple_##r,-16.677241325378418
couplers,2,couple_##rs,-19.003490447998047
couples,1,couples,-12.914294242858887
coupling,1,coupling,-15.391327857971191
coupon,2,coup_##on,-21.2644681930542
courage,1,courage,-8.568168640136719
courageous,2,courage_##ous,-16.179481506347656
courageously,2,courage_##ously,-20.51178741455078
