word,nr. of tokens,tokens,word score
lauren,2,la_##uren,-28.554492950439453
lauro,2,la_##uro,-25.714170455932617
lautner,3,la_##ut_##ner,-35.444711685180664
lava,1,lava,-14.174500465393066
lavatory,2,lava_##tory,-32.471811294555664
lavender,2,la_##vender,-28.829574584960938
lavishing,2,lavish_##ing,-27.658538818359375
lavishly,2,lavish_##ly,-26.87504005432129
law,1,law,-11.846426963806152
lawful,2,law_##ful,-24.077167510986328
lawmaking,2,law_##making,-27.41746997833252
lawman,2,law_##man,-24.510364532470703
lawmen,2,law_##men,-26.04841899871826
lawn,1,lawn,-14.030312538146973
lawns,2,lawn_##s,-24.150495529174805
lawrence,3,law_##ren_##ce,-36.21938133239746
laws,1,laws,-12.423148155212402
lawyer,1,lawyer,-12.893181800842285
lawyers,1,lawyers,-13.307007789611816
lax,2,la_##x,-25.421510696411133
laxative,3,la_##xa_##tive,-36.60967254638672
laxness,3,la_##x_##ness,-33.721829414367676
lay,1,lay,-12.012167930603027
layer,1,layer,-14.136211395263672
layering,2,layer_##ing,-27.38133716583252
layers,1,layers,-14.184076309204102
layette,2,lay_##ette,-24.80361557006836
laying,1,laying,-14.229143142700195
layman,2,lay_##man,-25.598702430725098
layoffs,2,lay_##offs,-28.85572052001953
layout,1,layout,-12.8291654586792
lays,1,lays,-14.759333610534668
lazy,1,lazy,-14.588546752929688
lb,1,lb,-11.652902603149414
lbs,1,lbs,-13.565147399902344
le,1,le,-11.762073516845703
lead,1,lead,-10.951363563537598
leaded,2,lead_##ed,-24.298653602600098
leader,1,leader,-12.394383430480957
leaders,1,leaders,-13.303787231445312
leadership,1,leadership,-12.965481758117676
leading,1,leading,-12.430776596069336
leads,1,leads,-12.844697952270508
leaf,1,leaf,-12.325151443481445
leafiest,2,leaf_##iest,-26.653242111206055
leaflet,2,leaf_##let,-27.812179565429688
leaflets,2,leaf_##lets,-29.73908805847168
leafmold,3,leaf_##mo_##ld,-36.458725929260254
league,1,league,-12.080388069152832
leaguers,2,league_##rs,-25.561116218566895
leagues,1,leagues,-13.84539794921875
leaked,1,leaked,-14.40412712097168
leaks,2,leak_##s,-24.161622047424316
leaky,2,leak_##y,-23.63332176208496
leale,2,le_##ale,-25.666144371032715
leamington,4,le_##ami_##ng_##ton,-48.34743022918701
lean,1,lean,-12.755258560180664
leaned,1,leaned,-12.097209930419922
leaning,1,leaning,-13.107657432556152
leans,1,leans,-13.724405288696289
leap,1,leap,-14.165630340576172
leaped,1,leaped,-14.548690795898438
leapfrog,3,leap_##f_##rog,-35.08358430862427
leaps,2,leap_##s,-24.570761680603027
leapt,1,leapt,-14.381610870361328
lear,2,le_##ar,-26.27055835723877
learn,1,learn,-13.212904930114746
learned,1,learned,-13.280611038208008
learners,2,learn_##ers,-26.327284812927246
learning,1,learning,-13.425239562988281
learns,1,learns,-14.350577354431152
lease,1,lease,-12.87640380859375
leased,1,leased,-13.698528289794922
leases,2,lease_##s,-24.109530448913574
least,1,least,-10.8463773727417
leather,1,leather,-11.902078628540039
leathers,2,leather_##s,-22.87460994720459
leave,1,leave,-10.885937690734863
leavened,2,leave_##ned,-27.230460166931152
leaves,1,leaves,-11.127230644226074
leaving,1,leaving,-11.95351505279541
leavitt,3,le_##avi_##tt,-37.158297538757324
lecky,2,le_##cky,-29.062341690063477
leclair,3,le_##c_##lair,-35.4756121635437
lecture,1,lecture,-13.694786071777344
lecturer,1,lecturer,-13.497464179992676
lectures,1,lectures,-13.79616928100586
lecturing,3,le_##ct_##uring,-36.64627552032471
led,1,led,-11.74550724029541
ledford,2,led_##ford,-26.114035606384277
ledge,1,ledge,-14.269794464111328
ledger,2,ledge_##r,-25.88764762878418
ledgers,2,ledge_##rs,-27.858220100402832
ledoux,2,led_##oux,-29.812947273254395
lee,2,le_##e,-23.59669017791748
leered,2,le_##ered,-25.316655158996582
leesona,3,le_##eson_##a,-35.51756000518799
leet,2,le_##et,-25.129743576049805
leeway,3,le_##ew_##ay,-35.459346771240234
left,1,left,-10.037489891052246
lefty,2,left_##y,-20.05649757385254
leg,1,leg,-12.657567977905273
legacies,3,leg_##ac_##ies,-37.474486351013184
legacy,1,legacy,-13.999130249023438
legal,1,legal,-11.854726791381836
legality,2,legal_##ity,-28.322193145751953
legalized,2,legal_##ized,-27.222328186035156
legation,2,leg_##ation,-28.68849277496338
legations,2,leg_##ations,-28.998351097106934
legend,1,legend,-14.228628158569336
legendary,1,legendary,-14.448779106140137
legends,1,legends,-15.398983001708984
legged,1,legged,-14.517561912536621
leggings,3,leg_##ging_##s,-32.223361015319824
legion,2,leg_##ion,-28.297986030578613
legislate,3,leg_##is_##late,-39.833757400512695
legislated,3,leg_##is_##lated,-37.545555114746094
legislation,1,legislation,-13.563222885131836
legislative,1,legislative,-14.057511329650879
legislators,1,legislators,-15.273740768432617
legislature,1,legislature,-13.825151443481445
legitimacy,1,legitimacy,-14.782197952270508
legitimate,1,legitimate,-14.735705375671387
legs,1,legs,-11.641064643859863
legume,2,leg_##ume,-27.651949882507324
leguminous,2,leg_##uminous,-30.051932334899902
lehmann,2,le_##hmann,-29.361324310302734
leisure,1,leisure,-14.495588302612305
leisurely,2,leisure_##ly,-26.955424308776855
leland,2,le_##land,-26.610065460205078
lemma,2,le_##mma,-27.551748275756836
lemmas,3,le_##mma_##s,-30.942974090576172
lemon,1,lemon,-14.076234817504883
lemons,2,lemon_##s,-24.592265129089355
len,2,le_##n,-23.142401695251465
lena,2,le_##na,-25.737339973449707
lend,1,lend,-14.071163177490234
lending,1,lending,-15.912224769592285
lends,2,lend_##s,-24.61599636077881
length,1,length,-11.632244110107422
lengthen,2,length_##en,-25.240129470825195
lengthened,2,length_##ened,-26.04073429107666
lengthening,2,length_##ening,-26.56984806060791
lengths,1,lengths,-13.404559135437012
lengthwise,2,length_##wise,-27.124276161193848
lengthy,1,lengthy,-14.19153881072998
lenient,3,le_##nie_##nt,-33.5849666595459
lens,1,lens,-13.89639663696289
lenses,1,lenses,-14.448596954345703
lent,1,lent,-13.460308074951172
lentils,2,lent_##ils,-29.977783203125
leo,2,le_##o,-23.95168113708496
leon,2,le_##on,-25.459510803222656
leona,2,le_##ona,-28.07175064086914
leonard,3,le_##ona_##rd,-36.58833026885986
leprae,3,le_##pra_##e,-34.57884216308594
lerner,2,le_##rner,-28.0086727142334
leroy,2,le_##roy,-26.36679744720459
lescaut,3,les_##ca_##ut,-37.84091854095459
lesourd,3,les_##our_##d,-35.91477394104004
less,1,less,-10.659478187561035
lessen,2,less_##en,-25.188904762268066
lessened,2,less_##ened,-25.98950958251953
lessening,2,less_##ening,-26.51862335205078
lesser,1,lesser,-13.647378921508789
lessing,2,less_##ing,-24.74856185913086
lesson,1,lesson,-13.711601257324219
lessons,1,lessons,-13.873559951782227
lest,2,les_##t,-25.081381797790527
lester,2,les_##ter,-27.651782035827637
let,1,let,-10.593831062316895
letch,2,let_##ch,-24.70890235900879
lethal,1,lethal,-14.321083068847656
lethality,2,lethal_##ity,-30.199519157409668
lets,1,lets,-13.238000869750977
letter,1,letter,-12.153853416442871
lettered,2,letter_##ed,-25.49160385131836
letterman,2,letter_##man,-25.77604866027832
letters,1,letters,-12.574236869812012
letting,1,letting,-12.731487274169922
leukemia,3,le_##uke_##mia,-37.62883949279785
level,1,level,-12.293519973754883
leveled,1,leveled,-14.575719833374023
leveling,2,level_##ing,-24.65812587738037
levelled,2,level_##led,-26.034640312194824
levels,1,levels,-13.247751235961914
lever,1,lever,-13.536123275756836
levers,2,lever_##s,-24.47667407989502
levies,2,le_##vies,-29.633007049560547
levitt,3,le_##vi_##tt,-37.07906913757324
levittown,4,le_##vi_##tto_##wn,-48.03888130187988
levity,2,le_##vity,-29.27406883239746
lew,2,le_##w,-24.592774391174316
lewis,3,le_##wi_##s,-32.25304126739502
lewisohn,4,le_##wi_##so_##hn,-47.468865394592285
lexicostatistics,6,le_##xi_##cos_##tat_##istic_##s,-69.01098442077637
lexington,3,le_##xing_##ton,-37.97395133972168
leyte,2,le_##yte,-24.28499698638916
liabilities,3,l_##ia_##bilities,-38.80397319793701
liability,1,liability,-15.040495872497559
liaison,1,liaison,-15.321798324584961
libel,2,l_##ibel,-26.62567138671875
liberal,1,liberal,-13.637903213500977
liberalism,2,liberal_##ism,-28.36146068572998
liberals,2,liberal_##s,-23.810184478759766
liberated,1,liberated,-14.52353286743164
liberation,1,liberation,-13.563776016235352
liberty,1,liberty,-13.567819595336914
libido,3,l_##ibi_##do,-36.80614471435547
librarians,2,librarian_##s,-24.607084274291992
libraries,1,libraries,-14.386505126953125
library,1,library,-12.595829963684082
librettists,5,l_##ib_##ret_##tist_##s,-56.847455978393555
libyan,3,l_##ib_##yan,-37.868103981018066
lice,2,l_##ice,-27.02619743347168
license,1,license,-12.9644136428833
licensed,1,licensed,-13.510509490966797
licenses,1,licenses,-14.933714866638184
lick,1,lick,-12.733216285705566
licked,1,licked,-13.555935859680176
lid,1,lid,-13.303586959838867
lids,2,lid_##s,-24.074332237243652
lie,1,lie,-12.011242866516113
liebler,2,lie_##bler,-27.632731437683105
lied,1,lied,-12.745100975036621
lieder,2,lied_##er,-24.982481956481934
lien,2,lie_##n,-23.629505157470703
lies,1,lies,-12.153002738952637
lieu,1,lieu,-14.119905471801758
lieutenant,1,lieutenant,-13.301228523254395
life,1,life,-10.296224594116211
lifeboat,2,life_##boat,-28.747190475463867
lifeboats,2,life_##boats,-28.20926856994629
lifeless,1,lifeless,-13.732466697692871
lifelike,2,life_##like,-25.20874786376953
lifelong,1,lifelong,-14.424921989440918
lifetime,1,lifetime,-13.281195640563965
lift,1,lift,-13.492042541503906
lifted,1,lifted,-12.69395637512207
lifters,2,lift_##ers,-26.567352294921875
lifting,1,lifting,-14.709490776062012
lifts,1,lifts,-14.355413436889648
ligands,3,l_##igan_##ds,-37.94880962371826
light,1,light,-11.146214485168457
lighted,2,light_##ed,-24.74602699279785
lightened,2,light_##ened,-26.235947608947754
lighter,1,lighter,-13.746541976928711
lighthearted,3,light_##heart_##ed,-34.13335037231445
lighthouses,2,lighthouse_##s,-24.56276798248291
lighting,1,lighting,-13.858793258666992
lightly,1,lightly,-13.748735427856445
lightning,1,lightning,-13.167343139648438
lights,1,lights,-12.736859321594238
lightweight,1,lightweight,-14.55197525024414
like,1,like,-9.841094970703125
liked,1,liked,-12.761012077331543
likelihood,1,likelihood,-14.863969802856445
likely,1,likely,-12.54399299621582
likened,2,like_##ned,-25.532176971435547
likes,1,likes,-13.67494010925293
likewise,1,likewise,-14.427898406982422
liking,1,liking,-14.864980697631836
lilac,3,l_##ila_##c,-35.12862586975098
lilacs,3,l_##ila_##cs,-37.29198741912842
lilian,2,l_##ilian,-27.52010726928711
lillian,3,l_##ill_##ian,-36.43439769744873
lilliputian,5,l_##ill_##ip_##uti_##an,-65.74363422393799
lilly,3,l_##ill_##y,-31.61351490020752
limb,1,limb,-14.235271453857422
limbs,1,limbs,-14.00322151184082
lime,1,lime,-14.079058647155762
limelight,2,lime_##light,-30.29599094390869
limit,1,limit,-12.641890525817871
limitation,1,limitation,-14.703397750854492
limitations,1,limitations,-14.06246566772461
limited,1,limited,-12.205266952514648
limiting,1,limiting,-15.099617004394531
limitless,2,limit_##less,-26.345996856689453
limits,1,limits,-12.610228538513184
limousines,3,limo_##us_##ines,-39.413424491882324
limp,1,limp,-13.336591720581055
limped,2,limp_##ed,-26.414518356323242
limping,2,limp_##ing,-26.663491249084473
limply,2,limp_##ly,-25.879992485046387
lincoln,4,l_##in_##co_##ln,-44.407105445861816
linda,2,l_##inda,-26.206787109375
lindemann,3,l_##ind_##emann,-40.509079933166504
lindemanns,4,l_##ind_##emann_##s,-46.24821186065674
line,1,line,-11.257686614990234
lineage,1,lineage,-14.52151107788086
lineages,2,lineage_##s,-25.068063735961914
linear,1,linear,-14.106768608093262
linearly,2,linear_##ly,-26.14673137664795
lined,1,lined,-13.751327514648438
linen,1,linen,-13.327347755432129
liner,1,liner,-15.261441230773926
lines,1,lines,-12.560816764831543
lineup,1,lineup,-13.704524993896484
linger,2,l_##inger,-26.665864944458008
lingering,1,lingering,-14.818201065063477
linguist,1,linguist,-15.499814987182617
linguistic,1,linguistic,-15.198230743408203
linguistically,2,linguistic_##ally,-30.463407516479492
linguistics,1,linguistics,-14.611798286437988
linguists,2,linguist_##s,-25.774127960205078
lining,1,lining,-14.18340015411377
link,1,link,-12.090740203857422
linked,1,linked,-11.983413696289062
linking,1,linking,-13.657994270324707
links,1,links,-12.322164535522461
lint,2,l_##int,-27.823965072631836
lion,1,lion,-13.534725189208984
lionel,2,lion_##el,-28.26715087890625
lioness,2,lion_##ess,-27.29209327697754
lionesses,3,lion_##ess_##es,-34.86470890045166
lip,1,lip,-12.7646484375
lipchitz,3,lip_##chi_##tz,-40.04882049560547
lipowa,2,lip_##owa,-29.76260757446289
lippi,2,lip_##pi,-29.55156135559082
lips,1,lips,-11.702408790588379
lipstick,1,lipstick,-14.473653793334961
lipton,2,lip_##ton,-26.43820285797119
liqueur,3,l_##ique_##ur,-36.5365047454834
liquid,1,liquid,-13.24868106842041
liquidated,2,liquid_##ated,-29.53443431854248
liquidation,2,liquid_##ation,-29.237961769104004
liquids,2,liquid_##s,-23.080852508544922
liquor,1,liquor,-14.883383750915527
lisa,2,l_##isa,-28.62040138244629
lisbon,3,l_##is_##bon,-36.05005741119385
lise,2,l_##ise,-26.902414321899414
lisping,3,l_##is_##ping,-34.78749179840088
lissa,2,l_##issa,-26.94156265258789
list,1,list,-12.13925838470459
listed,1,listed,-12.67871379852295
listen,1,listen,-12.395137786865234
listened,1,listened,-12.775618553161621
listener,1,listener,-14.95241928100586
listeners,1,listeners,-13.86090087890625
listening,1,listening,-12.415557861328125
listens,2,listen_##s,-23.26547145843506
listing,1,listing,-13.677764892578125
listless,2,list_##less,-25.34200954437256
listlessly,2,list_##lessly,-28.711962699890137
liston,2,list_##on,-25.436633110046387
lists,1,lists,-14.288606643676758
lit,1,lit,-12.042032241821289
literal,1,literal,-14.248218536376953
literalism,2,literal_##ism,-29.495777130126953
literally,1,literally,-13.785932540893555
literary,1,literary,-13.85096263885498
literature,1,literature,-13.0752534866333
lithe,2,lit_##he,-27.2713623046875
lithograph,4,lit_##hog_##rap_##h,-48.02602005004883
litigation,1,litigation,-13.65334701538086
litle,2,lit_##le,-26.049150466918945
litorigin,3,lit_##ori_##gin,-41.16750907897949
litowski,2,lit_##owski,-28.924497604370117
litter,1,litter,-15.638482093811035
litterbug,3,litter_##bu_##g,-39.41974925994873
littered,1,littered,-14.3399019241333
littering,2,litter_##ing,-28.2762451171875
little,1,little,-9.77733039855957
littlepage,2,little_##page,-25.820350646972656
liturgical,1,liturgical,-14.141913414001465
livable,2,l_##ivable,-28.746967315673828
live,1,live,-10.945208549499512
lived,1,lived,-11.672301292419434
lively,1,lively,-14.54210376739502
