word,nr. of tokens,tokens,word score
hals,2,ha_##ls,-28.115154266357422
halt,1,halt,-12.592065811157227
halted,1,halted,-13.2799072265625
halts,2,halt_##s,-23.60599994659424
halves,1,halves,-15.18850040435791
ham,2,ha_##m,-17.290968418121338
hamburger,3,ha_##mb_##urger,-10.091047286987305
hamilton,3,ha_##mi_##lton,-24.867307662963867
hamlet,1,hamlet,-13.240666389465332
hamm,2,ha_##mm,-22.329455375671387
hammarskjold,5,ha_##mma_##rsk_##jo_##ld,-32.49568796157837
hammer,1,hammer,-12.742681503295898
hammered,2,hammer_##ed,-18.7317795753479
hammett,3,ha_##mme_##tt,-31.242706298828125
hammons,3,ha_##mm_##ons,-22.958849906921387
hamper,2,ha_##mper,-23.875442504882812
hampered,1,hampered,-14.547797203063965
hampers,3,ha_##mper_##s,-20.254146575927734
hampshire,3,ha_##mps_##hire,-29.808170318603516
hamrick,3,ha_##m_##rick,-27.810867309570312
han,2,ha_##n,-17.71524143218994
hanch,2,ha_##nch,-33.59305191040039
hancock,3,ha_##nco_##ck,-26.590578079223633
hand,1,hand,-10.442096710205078
handbooks,2,hand_##books,-23.378349781036377
handclasp,3,hand_##c_##lasp,-18.354045867919922
handed,1,handed,-11.934670448303223
handful,1,handful,-12.288867950439453
handicap,3,hand_##ica_##p,-0.74810791015625
handier,2,hand_##ier,-28.47952938079834
handing,1,handing,-13.828632354736328
handkerchief,1,handkerchief,-14.211647033691406
handle,1,handle,-11.651374816894531
handled,1,handled,-13.078178405761719
handler,2,handle_##r,-21.7081937789917
handlers,2,handle_##rs,-19.5980167388916
handles,1,handles,-14.591229438781738
handley,2,handle_##y,-25.085535049438477
handling,1,handling,-13.897283554077148
handmade,2,hand_##made,-18.67202377319336
handmaiden,3,hand_##ma_##iden,-8.309854984283447
hands,1,hands,-10.92064094543457
handsome,1,handsome,-12.84747314453125
handsomer,2,handsome_##r,-24.04629135131836
handsomest,2,handsome_##st,-21.760696411132812
handstand,3,hands_##tan_##d,-11.87694263458252
handstands,3,hands_##tan_##ds,-7.08272647857666
handwriting,1,handwriting,-14.427316665649414
handy,1,handy,-13.719474792480469
haney,2,ha_##ney,-28.6560001373291
hanford,3,ha_##n_##ford,-27.2737455368042
hang,1,hang,-13.013699531555176
hangars,2,hangar_##s,-22.80632781982422
hanged,1,hanged,-13.864850044250488
hangers,2,hang_##ers,-24.512319564819336
hanging,1,hanging,-12.556844711303711
hangouts,2,hang_##outs,-27.64066219329834
hangover,2,hang_##over,-21.87268829345703
hank,2,ha_##nk,-22.126357078552246
hankered,3,ha_##nk_##ered,-17.213541984558105
hanover,3,ha_##nov_##er,-33.21204423904419
hanoverian,4,ha_##nov_##eria_##n,-32.313610553741455
hans,2,ha_##ns,-22.07633638381958
hansen,3,ha_##nse_##n,-25.448927402496338
hap,2,ha_##p,-20.341032028198242
haphazard,3,ha_##pha_##zard,-12.115826606750488
hapless,3,ha_##ples_##s,-12.780174255371094
happen,1,happen,-11.521163940429688
happened,1,happened,-11.345136642456055
happening,1,happening,-12.217844009399414
happenings,2,happening_##s,-22.845003128051758
happens,1,happens,-12.829869270324707
happenstance,3,happens_##tan_##ce,-9.40331506729126
happier,1,happier,-16.372283935546875
happiest,3,ha_##pp_##iest,-19.644746780395508
happily,1,happily,-14.345702171325684
happiness,1,happiness,-13.876788139343262
happy,1,happy,-13.116279602050781
haqvin,3,ha_##q_##vin,-42.76791000366211
haranguing,3,ha_##rang_##uing,-14.576164245605469
harass,2,ha_##rass,-20.230559825897217
harassed,2,ha_##rassed,-19.755568504333496
harbor,1,harbor,-13.750407218933105
harbored,2,harbor_##ed,-24.457955360412598
harbors,2,harbor_##s,-20.524907112121582
hard,1,hard,-11.492156982421875
harden,2,hard_##en,-24.35642147064209
hardened,1,hardened,-14.493382453918457
hardener,2,hard_##ener,-27.020678520202637
harder,1,harder,-13.1927490234375
hardest,1,hardest,-15.221172332763672
hardly,1,hardly,-13.126749038696289
hardship,2,hard_##ship,-24.240386962890625
hardships,2,hard_##ships,-25.37528705596924
hardtack,3,hard_##ta_##ck,-13.208914756774902
hardware,1,hardware,-13.976608276367188
hardwoods,2,hardwood_##s,-22.696456909179688
hardworking,2,hard_##working,-25.27945041656494
hardy,2,hard_##y,-19.840649127960205
hare,2,ha_##re,-16.79515314102173
harelips,4,ha_##rel_##ip_##s,-22.688711643218994
harlem,3,ha_##rle_##m,-22.275078773498535
harm,1,harm,-12.15203857421875
harmed,2,harm_##ed,-19.5084171295166
harmful,1,harmful,-13.972546577453613
harmless,1,harmless,-13.986701011657715
harmlessly,2,harmless_##ly,-21.02450656890869
harmonies,2,harm_##onies,-21.144853591918945
harmony,1,harmony,-13.797595977783203
harness,1,harness,-14.325799942016602
harnessed,2,harness_##ed,-23.048067092895508
harold,3,ha_##rol_##d,-22.98810338973999
harp,1,harp,-13.411558151245117
harper,2,harp_##er,-21.174468994140625
harpers,2,harp_##ers,-26.19985580444336
harried,2,ha_##rried,-20.48131275177002
harriet,3,ha_##rrie_##t,-30.13507843017578
harrington,3,ha_##rring_##ton,-24.565113067626953
harris,3,ha_##rri_##s,-21.83776569366455
harrison,3,ha_##rri_##son,-23.10913848876953
harrow,2,ha_##rrow,-22.374330520629883
harry,2,ha_##rry,-18.170629024505615
harsh,1,harsh,-13.471037864685059
harsher,2,harsh_##er,-20.94371795654297
harshly,1,harshly,-14.668404579162598
hart,2,ha_##rt,-17.9274640083313
hartley,3,ha_##rt_##ley,-22.92328453063965
hartman,3,ha_##rt_##man,-26.739255905151367
hartsfield,3,ha_##rts_##field,-27.691848278045654
hartweger,4,ha_##rt_##we_##ger,-23.00275707244873
harvard,3,ha_##rva_##rd,-24.381924629211426
harvest,1,harvest,-14.683001518249512
harvesting,1,harvesting,-16.03810691833496
harvey,3,ha_##rve_##y,-19.217912197113037
has,1,has,-8.62113094329834
haskins,2,has_##kins,-23.90731143951416
hasseltine,3,has_##sel_##tine,-32.367820739746094
haste,2,has_##te,-17.24770164489746
hasten,2,has_##ten,-18.586938858032227
hastened,3,has_##ten_##ed,-19.569340705871582
hastening,3,has_##ten_##ing,-23.806429862976074
hastily,1,hastily,-15.537370681762695
hasty,2,has_##ty,-17.19529390335083
hat,1,hat,-12.14053726196289
hatch,1,hatch,-13.902735710144043
hatchet,2,hatch_##et,-20.11729621887207
hatching,2,hatch_##ing,-20.7163143157959
hatchway,2,hatch_##way,-18.0473575592041
hate,1,hate,-12.79743480682373
hated,1,hated,-13.411450386047363
hateful,2,hate_##ful,-18.936614990234375
hates,1,hates,-14.475580215454102
hatfield,2,hat_##field,-29.75310230255127
hath,2,hat_##h,-20.969768047332764
hatred,1,hatred,-13.96166706085205
hats,1,hats,-14.764936447143555
hattie,2,hat_##tie,-24.80464267730713
haughtiness,3,ha_##ught_##iness,-15.137532234191895
haughty,2,ha_##ughty,-21.522608280181885
haul,1,haul,-14.42991828918457
haulage,2,haul_##age,-22.958600997924805
hauled,1,hauled,-14.405231475830078
hauling,1,hauling,-14.832867622375488
