word,nr. of tokens,tokens,word score
oas,2,o_##as,-24.72459888458252
oases,2,o_##ases,-27.690170288085938
oath,1,oath,-13.115262031555176
oaths,2,oath_##s,-23.92548656463623
oats,2,o_##ats,-26.73579978942871
obedience,2,o_##bedience,-28.30927085876465
oberlin,3,o_##ber_##lin,-33.975080490112305
obesity,2,o_##besity,-28.454299926757812
obey,1,obey,-14.1727933883667
obeyed,1,obeyed,-14.033788681030273
obeying,2,obey_##ing,-27.297239303588867
obeys,2,obey_##s,-24.206564903259277
object,1,object,-13.626470565795898
objected,1,objected,-14.115336418151855
objection,1,objection,-14.82513427734375
objections,1,objections,-15.018274307250977
objective,1,objective,-14.789546012878418
objectives,1,objectives,-14.079504013061523
objects,1,objects,-13.140144348144531
obligated,4,o_##b_##liga_##ted,-47.37540817260742
obligation,1,obligation,-15.074926376342773
obligations,1,obligations,-15.021991729736328
obliged,1,obliged,-14.660335540771484
obligingly,5,o_##b_##li_##ging_##ly,-58.06507682800293
obliteration,4,o_##b_##lite_##ration,-49.29813480377197
oblong,3,o_##b_##long,-34.83560848236084
obnoxious,4,o_##b_##no_##xious,-46.82857036590576
obscenities,5,o_##bs_##ce_##ni_##ties,-56.2210807800293
obscure,1,obscure,-13.540925979614258
obscured,1,obscured,-14.223220825195312
obscurity,4,o_##bs_##cu_##rity,-45.466689109802246
observable,4,o_##bs_##er_##vable,-44.60161304473877
observance,4,o_##bs_##er_##vance,-46.996005058288574
observant,4,o_##bs_##er_##vant,-44.907042503356934
observation,1,observation,-13.968095779418945
observational,2,observation_##al,-27.18962574005127
observations,1,observations,-14.160257339477539
observatory,1,observatory,-15.205339431762695
observe,1,observe,-14.435972213745117
observed,1,observed,-13.439888000488281
observer,1,observer,-15.269126892089844
observers,1,observers,-14.843783378601074
observes,1,observes,-15.343673706054688
observing,1,observing,-15.609909057617188
obsessed,1,obsessed,-15.292304992675781
obsesses,4,o_##bs_##ess_##es,-40.42113399505615
obsession,1,obsession,-15.264656066894531
obsessions,2,obsession_##s,-25.418936729431152
obsolescent,4,o_##bs_##ole_##scent,-50.502747535705566
obsolete,1,obsolete,-13.736289024353027
obsoleting,4,o_##bs_##ole_##ting,-48.04123020172119
obstacle,1,obstacle,-14.807365417480469
obstacles,1,obstacles,-13.942806243896484
obstruct,3,o_##bs_##truct,-33.47093963623047
obstructed,4,o_##bs_##truct_##ed,-42.06786918640137
obstructionist,4,o_##bs_##truction_##ist,-44.18184280395508
obtain,1,obtain,-12.601619720458984
obtainable,2,obtain_##able,-26.264601707458496
obtained,1,obtained,-12.233320236206055
obtaining,1,obtaining,-13.80746078491211
obtrudes,4,o_##bt_##rud_##es,-44.11267375946045
obverse,3,o_##b_##verse,-31.230645179748535
obvious,1,obvious,-12.315370559692383
obviously,1,obviously,-13.243728637695312
occasion,1,occasion,-13.968353271484375
occasional,1,occasional,-12.720043182373047
occasionally,1,occasionally,-13.77375316619873
occasions,1,occasions,-13.44563102722168
occipital,4,o_##cci_##pit_##al,-47.8552885055542
occlusion,3,o_##cc_##lusion,-35.797080993652344
occupant,4,o_##cc_##up_##ant,-46.82033061981201
occupants,1,occupants,-14.358741760253906
occupation,1,occupation,-14.181624412536621
occupational,1,occupational,-16.584104537963867
occupied,1,occupied,-12.911601066589355
occupies,1,occupies,-13.21236801147461
occupy,1,occupy,-13.622562408447266
occupying,1,occupying,-14.126681327819824
occur,1,occur,-12.321084976196289
occurred,1,occurred,-12.458564758300781
occurrence,1,occurrence,-13.641300201416016
occurrences,2,occurrence_##s,-24.343037605285645
occurring,1,occurring,-13.402515411376953
occurs,1,occurs,-12.432900428771973
ocean,1,ocean,-12.928037643432617
oceania,2,ocean_##ia,-27.683903694152832
oceanographic,2,ocean_##ographic,-32.38592338562012
oceanography,2,ocean_##ography,-30.11250114440918
oceanside,2,oceans_##ide,-30.946460723876953
ocelot,3,o_##cel_##ot,-36.499704360961914
ochre,3,o_##ch_##re,-29.558128833770752
octagonal,1,octagonal,-14.724153518676758
octavia,3,o_##ct_##avia,-33.994479179382324
octet,3,o_##ct_##et,-32.04305648803711
octillion,4,o_##ct_##ill_##ion,-47.34538650512695
october,4,o_##ct_##obe_##r,-44.078152656555176
octoroon,3,o_##ctor_##oon,-35.446709632873535
odd,1,odd,-13.164525032043457
oddly,1,oddly,-15.464825630187988
odds,1,odds,-13.951807022094727
oder,2,o_##der,-24.54464340209961
odilo,3,o_##di_##lo,-33.89410877227783
odious,2,o_##dious,-28.46240997314453
odom,2,o_##dom,-24.468873023986816
odor,1,odor,-13.265960693359375
odors,2,odor_##s,-23.637003898620605
odyssey,4,o_##dy_##sse_##y,-44.36937141418457
oedipal,4,o_##ed_##ip_##al,-44.90261459350586
oedipus,4,o_##ed_##ip_##us,-44.347360610961914
oersted,3,o_##ers_##ted,-34.75699520111084
of,1,of,-6.536643981933594
off,1,off,-9.293533325195312
offal,2,off_##al,-23.208892822265625
offend,2,off_##end,-23.679001808166504
offended,1,offended,-14.232433319091797
offender,2,off_##ender,-25.05540370941162
offense,1,offense,-14.0487060546875
offenses,2,offense_##s,-23.99466037750244
offensive,1,offensive,-13.045604705810547
offer,1,offer,-11.968265533447266
offered,1,offered,-10.887568473815918
offering,1,offering,-12.375102043151855
offerings,1,offerings,-13.826894760131836
offers,1,offers,-11.782917976379395
office,1,office,-11.621623039245605
officer,1,officer,-12.936182975769043
officers,1,officers,-13.16316032409668
offices,1,offices,-13.351096153259277
official,1,official,-13.119199752807617
officially,1,officially,-13.35414981842041
officials,1,officials,-13.394044876098633
officiated,3,off_##ici_##ated,-38.562607765197754
officiating,3,off_##ici_##ating,-39.63045787811279
offsaddled,3,offs_##ad_##dled,-41.81655025482178
offsetting,2,offset_##ting,-31.195136070251465
offshore,1,offshore,-13.685415267944336
offspring,1,offspring,-14.942316055297852
offutt,2,off_##utt,-25.488600730895996
often,1,often,-12.430209159851074
oftener,2,often_##er,-23.530912399291992
ogden,2,og_##den,-27.659953117370605
ogled,2,og_##led,-28.33847713470459
ogress,2,og_##ress,-28.467833518981934
oh,1,oh,-12.576850891113281
ohio,2,oh_##io,-28.154465675354004
oil,1,oil,-12.072805404663086
oilcloth,2,oil_##cloth,-29.452455520629883
oiled,2,oil_##ed,-25.5554838180542
oilheating,3,oil_##heat_##ing,-36.96461486816406
oils,1,oils,-14.574028015136719
oilseeds,3,oils_##eed_##s,-36.16329574584961
oily,2,oil_##y,-22.185482025146484
oistrakh,4,o_##ist_##rak_##h,-44.29288387298584
okamoto,3,ok_##amo_##to,-40.20830726623535
oklahoma,3,ok_##lah_##oma,-39.054903984069824
ol,2,o_##l,-21.246318817138672
olaf,3,o_##la_##f,-30.999483108520508
old,1,old,-10.806880950927734
older,1,older,-11.618624687194824
oldest,1,oldest,-14.300222396850586
oldsmobile,2,olds_##mobile,-31.13620376586914
oldsters,2,olds_##ters,-30.798669815063477
ole,2,o_##le,-24.140321731567383
olga,3,o_##l_##ga,-33.15865755081177
olgivanna,4,o_##l_##gi_##vanna,-46.59889316558838
olive,1,olive,-13.82210922241211
oliver,2,olive_##r,-25.79108715057373
olivetti,2,olive_##tti,-29.995661735534668
olivia,3,o_##li_##via,-36.830461502075195
olympic,4,o_##ly_##mp_##ic,-45.391061782836914
olympics,4,o_##ly_##mp_##ics,-45.90019989013672
omelet,3,o_##mel_##et,-32.58403968811035
omen,2,o_##men,-25.38489532470703
ominous,1,ominous,-13.828519821166992
ominously,2,ominous_##ly,-26.744218826293945
omission,2,o_##mission,-28.14504623413086
omissions,3,o_##mission_##s,-32.22468090057373
omits,3,o_##mit_##s,-29.082304000854492
omitted,1,omitted,-13.421034812927246
omitting,3,o_##mit_##ting,-34.918901443481445
ommission,4,o_##mm_##iss_##ion,-49.821505546569824
on,1,on,-8.41257381439209
once,1,once,-11.614971160888672
oncoming,2,on_##coming,-26.475091457366943
one,1,one,-8.57893180847168
ones,1,ones,-11.900915145874023
oneself,2,ones_##elf,-28.91954803466797
oneupmanship,3,one_##up_##manship,-35.3119010925293
onion,2,on_##ion,-23.98963499069214
onions,2,on_##ions,-24.525310039520264
onlookers,3,on_##look_##ers,-32.09330463409424
only,1,only,-10.248931884765625
onrush,2,on_##rush,-25.346261501312256
onset,1,onset,-14.898273468017578
onslaught,3,on_##sla_##ught,-33.87344455718994
onslaughts,4,on_##sla_##ught_##s,-39.10300922393799
ontario,3,on_##tar_##io,-33.99898815155029
onto,1,onto,-11.640911102294922
ontological,2,onto_##logical,-26.923583030700684
ontologically,3,onto_##logical_##ly,-35.41342544555664
onwards,1,onwards,-13.27692699432373
ooh,2,o_##oh,-27.856914520263672
ooze,3,o_##oz_##e,-32.95059013366699
oozed,3,o_##oz_##ed,-33.77993583679199
opaque,2,op_##aque,-28.203773498535156
open,1,open,-10.825661659240723
opened,1,opened,-10.78709602355957
opener,1,opener,-14.360889434814453
opening,1,opening,-11.990899085998535
openings,1,openings,-14.044212341308594
openly,1,openly,-14.531652450561523
opens,1,opens,-12.667638778686523
opera,1,opera,-13.493117332458496
operand,2,opera_##nd,-27.523090362548828
operate,1,operate,-12.82150650024414
operated,1,operated,-12.76760196685791
operates,1,operates,-13.35032844543457
operatic,1,operatic,-15.964107513427734
operating,1,operating,-13.420817375183105
operation,1,operation,-12.523346900939941
operational,1,operational,-13.559784889221191
operations,1,operations,-12.217973709106445
operator,1,operator,-13.747631072998047
operators,1,operators,-14.07058048248291
opinion,1,opinion,-13.924339294433594
opinionated,2,opinion_##ated,-30.164376258850098
opinions,1,opinions,-14.505278587341309
opium,2,op_##ium,-26.240836143493652
opponent,1,opponent,-13.968913078308105
opponents,1,opponents,-14.323261260986328
opportune,3,op_##port_##une,-35.41194438934326
opportunities,1,opportunities,-12.870588302612305
opportunity,1,opportunity,-12.48713493347168
oppose,1,oppose,-13.238235473632812
opposed,1,opposed,-12.16915512084961
opposes,2,oppose_##s,-23.89831256866455
opposing,1,opposing,-14.399477005004883
opposite,1,opposite,-12.129289627075195
opposition,1,opposition,-13.288904190063477
oppressive,2,op_##pressive,-28.645305633544922
optical,1,optical,-13.788920402526855
optimal,1,optimal,-15.017507553100586
optimality,2,optimal_##ity,-31.017841339111328
optimism,3,op_##ti_##mism,-37.99348831176758
optimistic,1,optimistic,-15.389711380004883
optimization,1,optimization,-15.899474143981934
optimo,3,op_##ti_##mo,-36.53991889953613
optimum,3,op_##ti_##mum,-37.91075897216797
option,1,option,-13.310306549072266
optional,1,optional,-13.62872314453125
or,1,or,-8.54182243347168
oracle,2,or_##acle,-25.185958862304688
oral,1,oral,-14.273956298828125
orally,2,oral_##ly,-26.965251922607422
orange,1,orange,-12.488826751708984
oranges,2,orange_##s,-23.070079803466797
oration,2,or_##ation,-25.19516944885254
orator,2,or_##ator,-26.37053680419922
oratorical,3,or_##ator_##ical,-38.453078269958496
oratory,2,or_##atory,-28.777809143066406
orbit,1,orbit,-13.571832656860352
orbital,1,orbital,-15.042600631713867
orbits,1,orbits,-14.263969421386719
orchard,2,or_##chard,-25.431486129760742
orchards,1,orchards,-15.908975601196289
orchester,2,or_##chester,-27.302478790283203
orchestra,1,orchestra,-13.358548164367676
orchestral,1,orchestral,-14.645116806030273
orchestration,2,orchestra_##tion,-27.57169818878174
orchids,2,orchid_##s,-24.521509170532227
ordained,1,ordained,-13.345605850219727
order,1,order,-10.743432998657227
ordered,1,ordered,-12.093351364135742
ordering,1,ordering,-14.721654891967773
orderly,1,orderly,-15.134082794189453
orders,1,orders,-12.302038192749023
ordinance,1,ordinance,-14.748950958251953
ordinances,2,ordinance_##s,-25.16596508026123
ordinarily,3,or_##dina_##rily,-40.54229259490967
ordinary,1,ordinary,-13.596464157104492
oregon,2,ore_##gon,-29.170849800109863
oregonians,3,ore_##gon_##ians,-40.71021556854248
oresteia,3,ore_##ste_##ia,-40.188772201538086
orestes,3,ore_##ste_##s,-35.61885070800781
organ,1,organ,-13.21087646484375
organdy,2,organ_##dy,-28.709901809692383
organic,1,organic,-14.010222434997559
organically,2,organic_##ally,-29.54015350341797
organification,2,organ_##ification,-31.711421966552734
organism,1,organism,-14.746337890625
organismic,2,organism_##ic,-30.76593017578125
organisms,1,organisms,-14.470451354980469
organist,1,organist,-14.44449520111084
organization,1,organization,-12.503506660461426
organizational,1,organizational,-14.31248664855957
organizations,1,organizations,-13.292896270751953
organize,1,organize,-13.837034225463867
organized,1,organized,-12.74415397644043
organizers,1,organizers,-15.26932430267334
organs,1,organs,-14.171615600585938
orgasm,1,orgasm,-13.314937591552734
orgies,2,org_##ies,-26.03122043609619
orgy,2,org_##y,-21.673645973205566
orient,2,or_##ient,-27.11111831665039
oriental,3,or_##ient_##al,-35.887885093688965
orientation,1,orientation,-14.66621208190918
oriented,1,oriented,-14.165973663330078
orienting,3,or_##ient_##ing,-34.497260093688965
origen,3,or_##ige_##n,-32.076842308044434
origin,1,origin,-13.327528953552246
original,1,original,-10.822484970092773
originality,2,original_##ity,-27.65005111694336
originally,1,originally,-12.788118362426758
originals,2,original_##s,-21.505118370056152
originate,1,originate,-15.191899299621582
originated,1,originated,-14.22767162322998
origins,1,origins,-14.4029541015625
oriole,3,or_##iol_##e,-33.79171943664551
orioles,3,or_##iol_##es,-35.086524963378906
orkney,3,or_##k_##ney,-27.5235013961792
orleans,3,or_##lean_##s,-29.790892601013184
orlick,2,or_##lick,-21.8492488861084
orly,2,or_##ly,-21.34523582458496
ornament,3,or_##name_##nt,-31.835235595703125
ornamented,3,or_##name_##nted,-35.143927574157715
ornaments,1,ornaments,-14.459240913391113
ornate,1,ornate,-14.22464370727539
ornately,2,ornate_##ly,-27.23448657989502
orphan,1,orphan,-14.518144607543945
orphaned,2,orphan_##ed,-27.76406764984131
orphic,2,or_##phic,-26.923770904541016
orthicon,3,or_##thi_##con,-34.9513521194458
orthodontic,5,or_##th_##od_##ont_##ic,-60.410499572753906
orthodontist,5,or_##th_##od_##ont_##ist,-58.582993507385254
orthodontists,5,or_##th_##od_##ont_##ists,-59.92814826965332
orthodox,1,orthodox,-14.46290111541748
orthographic,3,or_##th_##ographic,-36.8197717666626
orthographies,4,or_##th_##ograph_##ies,-42.63080644607544
orthorhombic,5,or_##th_##or_##hom_##bic,-59.98166751861572
orville,2,or_##ville,-22.32857608795166
orvis,2,or_##vis,-25.15797233581543
os,2,o_##s,-20.720694541931152
osaka,3,o_##sa_##ka,-34.31800556182861
osborne,3,o_##s_##borne,-30.933470726013184
oscillating,4,o_##s_##cilla_##ting,-43.044180393218994
oscillator,4,o_##s_##cilla_##tor,-41.64325571060181
osmotic,3,o_##smo_##tic,-37.08532428741455
oso,2,o_##so,-25.457916259765625
ossification,3,o_##ssi_##fication,-40.119872093200684
osteoporosis,5,o_##ste_##op_##oro_##sis,-63.81789684295654
ostracism,4,o_##stra_##cis_##m,-46.43820858001709
ostracized,4,o_##stra_##ci_##zed,-48.24194145202637
other,1,other,-9.777006149291992
others,1,others,-9.990477561950684
otherwise,1,otherwise,-11.980531692504883
otherworldly,3,other_##world_##ly,-31.989624500274658
otter,2,o_##tter,-25.825551986694336
ottoman,3,o_##tto_##man,-33.502604484558105
ought,1,ought,-13.496665000915527
ounce,1,ounce,-13.434221267700195
ounces,2,ounce_##s,-24.606736183166504
our,1,our,-10.419567108154297
ours,1,ours,-13.69243335723877
ourselves,1,ourselves,-13.442533493041992
ousting,2,ou_##sting,-29.023645401000977
out,1,out,-9.07684326171875
outboard,2,out_##board,-23.666937351226807
outbreak,1,outbreak,-13.344846725463867
outbreaks,2,outbreak_##s,-24.016948699951172
outburst,2,out_##burst,-25.02039384841919
outcast,2,out_##cast,-23.36679983139038
outcome,1,outcome,-13.701024055480957
outcomes,1,outcomes,-14.383974075317383
outdated,2,out_##dated,-27.338852405548096
outdistanced,4,out_##dis_##tan_##ced,-48.21497678756714
outdistancing,4,out_##dis_##tan_##cing,-47.835673809051514
outdo,2,out_##do,-23.513665676116943
outdoor,1,outdoor,-14.115999221801758
outdoors,1,outdoors,-14.961389541625977
outer,1,outer,-13.915597915649414
outfield,2,out_##field,-23.358173847198486
outfit,1,outfit,-14.191008567810059
outflow,2,out_##flow,-25.556740283966064
outgoing,1,outgoing,-14.523096084594727
outgrow,3,out_##gro_##w,-33.235435009002686
outhouse,2,out_##house,-23.639070987701416
outlaw,2,out_##law,-25.89433526992798
outlawed,3,out_##law_##ed,-32.91533136367798
outlawry,3,out_##law_##ry,-32.262954235076904
outlay,2,out_##lay,-23.73063898086548
outlet,1,outlet,-14.15926742553711
outline,1,outline,-13.348194122314453
outlined,1,outlined,-13.799371719360352
outlines,1,outlines,-15.363601684570312
outlived,3,out_##li_##ved,-32.810277462005615
outlook,1,outlook,-14.289909362792969
outnumber,3,out_##num_##ber,-33.73360776901245
outplayed,2,out_##played,-28.151318073272705
outpost,1,outpost,-15.259834289550781
outposts,2,outpost_##s,-25.665217399597168
outpouring,3,out_##po_##uring,-33.19800519943237
output,1,output,-13.367435455322266
outputs,2,output_##s,-23.168387413024902
outrage,1,outrage,-13.628591537475586
outrageous,2,outrage_##ous,-28.346311569213867
outreach,1,outreach,-15.008077621459961
outrigger,3,out_##rig_##ger,-34.73981046676636
outriggers,3,out_##rig_##gers,-37.04655599594116
outright,1,outright,-14.757227897644043
outrun,2,out_##run,-23.91597604751587
outset,2,outs_##et,-26.704118728637695
outside,1,outside,-10.957342147827148
outsiders,2,outsider_##s,-24.846797943115234
outskirts,1,outskirts,-14.076427459716797
outsmarted,3,outs_##mart_##ed,-36.56713581085205
outspoken,1,outspoken,-15.185373306274414
outstanding,1,outstanding,-12.2596435546875
outstate,2,outs_##tate,-29.70863151550293
outsville,2,outs_##ville,-26.93519115447998
outward,1,outward,-14.242326736450195
outwardly,2,outward_##ly,-26.97434902191162
outweighed,4,out_##wei_##gh_##ed,-41.67633390426636
oval,1,oval,-14.02857494354248
ovals,2,oval_##s,-24.467463493347168
oven,1,oven,-13.664755821228027
over,1,over,-9.45948600769043
overactive,2,over_##active,-28.29850482940674
overall,1,overall,-12.608603477478027
overalls,2,overall_##s,-22.505425453186035
overbearing,3,over_##be_##aring,-36.23076295852661
overboard,2,over_##board,-23.92623996734619
overcast,2,over_##cast,-23.626102447509766
overcoat,2,over_##coat,-26.37215518951416
overcome,1,overcome,-13.26569938659668
overcomes,2,overcome_##s,-24.012798309326172
overcoming,2,over_##coming,-27.794764518737793
overcrowded,3,over_##crow_##ded,-34.296287059783936
overdeveloped,4,over_##de_##vel_##oped,-44.044217109680176
overdoing,3,over_##do_##ing,-31.288340091705322
overdone,3,over_##don_##e,-30.9474835395813
overdriving,3,over_##dr_##iving,-35.279993534088135
overeager,3,over_##ea_##ger,-35.41480207443237
overeat,2,over_##eat,-26.18632221221924
overeating,3,over_##eat_##ing,-32.301681995391846
overemphasized,5,over_##em_##pha_##si_##zed,-61.075583934783936
overestimated,3,over_##est_##imated,-36.15246820449829
overestimation,3,over_##est_##imation,-35.742456912994385
overexcited,4,over_##ex_##cite_##d,-42.48927879333496
overexpose,3,over_##ex_##pose,-37.657472133636475
overfeed,3,over_##fe_##ed,-31.12942361831665
overfill,2,over_##fill,-24.96115207672119
overflow,2,over_##flow,-25.81604290008545
overflowed,3,over_##flow_##ed,-32.753297328948975
overflowing,3,over_##flow_##ing,-32.9118390083313
overgrazing,3,over_##gra_##zing,-35.301793575286865
overgrown,2,over_##grown,-27.2275972366333
overhand,2,over_##hand,-26.16178035736084
overhangs,3,over_##hang_##s,-32.23872137069702
overhauling,2,overhaul_##ing,-27.951738357543945
overhead,1,overhead,-13.74327278137207
overheard,1,overheard,-15.65334415435791
overindulged,4,over_##ind_##ulge_##d,-45.00477600097656
