word,nr. of tokens,tokens,word score
hals,2,ha_##ls,-27.77364158630371
halt,1,halt,-12.592065811157227
halted,1,halted,-13.2799072265625
halts,2,halt_##s,-23.19788360595703
halves,1,halves,-15.18850040435791
ham,2,ha_##m,-21.245195388793945
hamburger,3,ha_##mb_##urger,-28.980380058288574
hamilton,3,ha_##mi_##lton,-32.65873050689697
hamlet,1,hamlet,-13.240666389465332
hamm,2,ha_##mm,-23.48947238922119
hammarskjold,5,ha_##mma_##rsk_##jo_##ld,-45.223681926727295
hammer,1,hammer,-12.742681503295898
hammered,2,hammer_##ed,-23.65275287628174
hammett,3,ha_##mme_##tt,-30.529050827026367
hammons,3,ha_##mm_##ons,-27.912776947021484
hamper,2,ha_##mper,-28.100547790527344
hampered,1,hampered,-14.547797203063965
hampers,3,ha_##mper_##s,-28.839957237243652
hampshire,3,ha_##mps_##hire,-37.66478633880615
hamrick,3,ha_##m_##rick,-28.900431632995605
han,2,ha_##n,-20.34898853302002
hanch,2,ha_##nch,-27.269508361816406
hancock,3,ha_##nco_##ck,-33.41182327270508
hand,1,hand,-10.442096710205078
handbooks,2,hand_##books,-25.5886173248291
handclasp,3,hand_##c_##lasp,-29.79100799560547
handed,1,handed,-11.934670448303223
handful,1,handful,-12.288867950439453
handicap,3,hand_##ica_##p,-17.30895233154297
handier,2,hand_##ier,-26.904985427856445
handing,1,handing,-13.828632354736328
handkerchief,1,handkerchief,-14.211647033691406
handle,1,handle,-11.651374816894531
handled,1,handled,-13.078178405761719
handler,2,handle_##r,-24.15129280090332
handlers,2,handle_##rs,-25.29893970489502
handles,1,handles,-14.591229438781738
handley,2,handle_##y,-23.17681121826172
handling,1,handling,-13.897283554077148
handmade,2,hand_##made,-25.610151290893555
handmaiden,3,hand_##ma_##iden,-26.787407398223877
hands,1,hands,-10.92064094543457
handsome,1,handsome,-12.84747314453125
handsomer,2,handsome_##r,-25.1348295211792
handsomest,2,handsome_##st,-24.62442684173584
handstand,3,hands_##tan_##d,-24.22354030609131
handstands,3,hands_##tan_##ds,-26.09050464630127
handwriting,1,handwriting,-14.427316665649414
handy,1,handy,-13.719474792480469
haney,2,ha_##ney,-25.832124710083008
hanford,3,ha_##n_##ford,-28.250553131103516
hang,1,hang,-13.013699531555176
hangars,2,hangar_##s,-22.41773796081543
hanged,1,hanged,-13.864850044250488
hangers,2,hang_##ers,-26.35580539703369
hanging,1,hanging,-12.556844711303711
hangouts,2,hang_##outs,-27.352919578552246
hangover,2,hang_##over,-26.63038921356201
hank,2,ha_##nk,-24.159358978271484
hankered,3,ha_##nk_##ered,-30.220284461975098
hanover,3,ha_##nov_##er,-30.863689422607422
hanoverian,4,ha_##nov_##eria_##n,-37.580368995666504
hans,2,ha_##ns,-24.804198265075684
hansen,3,ha_##nse_##n,-27.38610601425171
hap,2,ha_##p,-22.984663009643555
haphazard,3,ha_##pha_##zard,-29.47836399078369
hapless,3,ha_##ples_##s,-28.207348823547363
happen,1,happen,-11.521163940429688
happened,1,happened,-11.345136642456055
happening,1,happening,-12.217844009399414
happenings,2,happening_##s,-22.17845058441162
happens,1,happens,-12.829869270324707
happenstance,3,happens_##tan_##ce,-29.237667560577393
happier,1,happier,-16.372283935546875
happiest,3,ha_##pp_##iest,-29.69926404953003
happily,1,happily,-14.345702171325684
happiness,1,happiness,-13.876788139343262
happy,1,happy,-13.116279602050781
haqvin,3,ha_##q_##vin,-42.162742614746094
haranguing,3,ha_##rang_##uing,-31.275444984436035
harass,2,ha_##rass,-25.266551971435547
harassed,2,ha_##rassed,-28.185691833496094
harbor,1,harbor,-13.750407218933105
harbored,2,harbor_##ed,-26.35258388519287
harbors,2,harbor_##s,-21.743366241455078
hard,1,hard,-11.492156982421875
harden,2,hard_##en,-25.445354461669922
hardened,1,hardened,-14.493382453918457
hardener,2,hard_##ener,-28.154295921325684
harder,1,harder,-13.1927490234375
hardest,1,hardest,-15.221172332763672
hardly,1,hardly,-13.126749038696289
hardship,2,hard_##ship,-25.420842170715332
hardships,2,hard_##ships,-28.04014301300049
hardtack,3,hard_##ta_##ck,-29.201913833618164
hardware,1,hardware,-13.976608276367188
hardwoods,2,hardwood_##s,-24.711498260498047
hardworking,2,hard_##working,-27.948372840881348
hardy,2,hard_##y,-22.628995895385742
hare,2,ha_##re,-20.855833053588867
harelips,4,ha_##rel_##ip_##s,-35.472984790802
harlem,3,ha_##rle_##m,-27.411026000976562
harm,1,harm,-12.15203857421875
harmed,2,harm_##ed,-21.644716262817383
harmful,1,harmful,-13.972546577453613
harmless,1,harmless,-13.986701011657715
harmlessly,2,harmless_##ly,-25.086462020874023
harmonies,2,harm_##onies,-26.701812744140625
harmony,1,harmony,-13.797595977783203
harness,1,harness,-14.325799942016602
harnessed,2,harness_##ed,-26.01604461669922
harold,3,ha_##rol_##d,-30.11374855041504
harp,1,harp,-13.411558151245117
harper,2,harp_##er,-23.645676612854004
harpers,2,harp_##ers,-26.39037322998047
harried,2,ha_##rried,-26.673418045043945
harriet,3,ha_##rrie_##t,-33.7245454788208
harrington,3,ha_##rring_##ton,-33.196189880371094
harris,3,ha_##rri_##s,-27.027713775634766
harrison,3,ha_##rri_##son,-29.812210083007812
harrow,2,ha_##rrow,-25.74164390563965
harry,2,ha_##rry,-21.555009841918945
harsh,1,harsh,-13.471037864685059
harsher,2,harsh_##er,-22.29910945892334
harshly,1,harshly,-14.668404579162598
hart,2,ha_##rt,-22.225425720214844
hartley,3,ha_##rt_##ley,-28.605138301849365
hartman,3,ha_##rt_##man,-29.619035243988037
hartsfield,3,ha_##rts_##field,-33.91864013671875
hartweger,4,ha_##rt_##we_##ger,-35.42773389816284
harvard,3,ha_##rva_##rd,-31.254178047180176
harvest,1,harvest,-14.683001518249512
harvesting,1,harvesting,-16.03810691833496
harvey,3,ha_##rve_##y,-26.786645889282227
has,1,has,-8.62113094329834
haskins,2,has_##kins,-21.99742555618286
hasseltine,3,has_##sel_##tine,-34.867332458496094
haste,2,has_##te,-18.936148166656494
hasten,2,has_##ten,-21.682657718658447
hastened,3,has_##ten_##ed,-27.290868759155273
hastening,3,has_##ten_##ing,-26.54102611541748
hastily,1,hastily,-15.537370681762695
hasty,2,has_##ty,-19.00467348098755
hat,1,hat,-12.14053726196289
hatch,1,hatch,-13.902735710144043
hatchet,2,hatch_##et,-24.897729873657227
hatching,2,hatch_##ing,-23.23630714416504
hatchway,2,hatch_##way,-22.13270854949951
hate,1,hate,-12.79743480682373
hated,1,hated,-13.411450386047363
hateful,2,hate_##ful,-24.11772346496582
hates,1,hates,-14.475580215454102
hatfield,2,hat_##field,-26.77852153778076
hath,2,hat_##h,-25.85401153564453
hatred,1,hatred,-13.96166706085205
hats,1,hats,-14.764936447143555
hattie,2,hat_##tie,-25.944655418395996
haughtiness,3,ha_##ught_##iness,-31.72683334350586
haughty,2,ha_##ughty,-25.302372932434082
haul,1,haul,-14.42991828918457
haulage,2,haul_##age,-27.04918670654297
hauled,1,hauled,-14.405231475830078
hauling,1,hauling,-14.832867622375488
hauls,2,haul_##s,-23.947837829589844
haunches,3,ha_##unch_##es,-28.749550819396973
haunt,2,ha_##unt,-23.32662010192871
haunted,1,haunted,-13.455713272094727
haunting,1,haunting,-14.272260665893555
havana,2,ha_##vana,-26.18878746032715
have,1,have,-8.552488327026367
haven,1,haven,-12.245027542114258
haverfield,3,have_##rf_##ield,-30.206650733947754
havilland,3,ha_##villa_##nd,-35.89247798919678
having,1,having,-11.108512878417969
havoc,2,ha_##voc,-25.021833419799805
hawaiian,3,ha_##wai_##ian,-30.281474590301514
hawk,1,hawk,-15.041431427001953
hay,1,hay,-13.8221435546875
haydn,2,hay_##dn,-28.09131622314453
haying,2,hay_##ing,-26.278846740722656
hays,2,hay_##s,-24.480487823486328
hayward,2,hay_##ward,-28.173521041870117
hazard,1,hazard,-14.003089904785156
hazardous,1,hazardous,-15.227699279785156
hazards,1,hazards,-14.406599044799805
haze,1,haze,-13.51028823852539
hazel,2,haze_##l,-25.520379066467285
hazlitt,4,ha_##z_##lit_##t,-34.20735263824463
hazy,2,ha_##zy,-25.006979942321777
he,1,he,-7.513090133666992
head,1,head,-10.052901268005371
headache,1,headache,-13.043832778930664
headaches,2,headache_##s,-22.063082695007324
headed,1,headed,-12.366525650024414
heading,1,heading,-13.035388946533203
headless,2,head_##less,-21.920330047607422
headlights,1,headlights,-14.350151062011719
headline,1,headline,-14.114015579223633
headlines,1,headlines,-14.271329879760742
headquarter,3,head_##qua_##rter,-21.647194862365723
headquarters,1,headquarters,-13.5806245803833
heads,1,heads,-12.94911003112793
headsman,2,heads_##man,-26.57772445678711
heady,2,head_##y,-19.818215370178223
heal,1,heal,-13.041654586791992
healed,1,healed,-13.323802947998047
healer,1,healer,-13.942419052124023
healing,1,healing,-13.151639938354492
health,1,health,-10.926152229309082
healthful,2,health_##ful,-24.42111110687256
healthily,2,health_##ily,-29.424657821655273
