word,nr. of tokens,tokens,word score
enright,2,en_##right,-25.29914093017578
enroll,2,en_##roll,-24.038755416870117
enrolled,1,enrolled,-13.294683456420898
enrollment,1,enrollment,-15.0894136428833
enrollments,2,enrollment_##s,-23.161653518676758
ensemble,1,ensemble,-14.527069091796875
ensign,2,en_##sign,-24.822162628173828
ensue,3,en_##su_##e,-27.513763427734375
ensued,1,ensued,-13.554483413696289
ensues,3,en_##su_##es,-29.18253517150879
ensuing,1,ensuing,-13.710264205932617
ensure,1,ensure,-12.903767585754395
entail,2,en_##tail,-25.937283515930176
entails,2,en_##tails,-28.059677124023438
enter,1,enter,-12.009151458740234
entered,1,entered,-11.527865409851074
entering,1,entering,-12.866409301757812
enterprise,1,enterprise,-13.901390075683594
enterprises,1,enterprises,-14.283425331115723
enterprising,3,enter_##p_##rising,-32.54612684249878
enters,1,enters,-13.073278427124023
entertain,1,entertain,-14.63290786743164
entertained,1,entertained,-15.234764099121094
entertainer,2,entertain_##er,-22.960044860839844
entertaining,1,entertaining,-13.97656536102295
entertainment,1,entertainment,-13.923439025878906
enthusiasm,1,enthusiasm,-14.26809024810791
enthusiast,4,en_##thus_##ias_##t,-30.49823570251465
enthusiastic,1,enthusiastic,-13.869783401489258
enthusiastically,2,enthusiastic_##ally,-25.67404842376709
entire,1,entire,-11.673120498657227
entirely,1,entirely,-12.550838470458984
entirety,1,entirety,-13.771465301513672
entities,1,entities,-13.956864356994629
entitle,3,en_##ti_##tle,-20.471558570861816
entitled,1,entitled,-12.338287353515625
entitles,3,en_##ti_##tles,-20.408615112304688
entity,1,entity,-13.125030517578125
entourage,3,en_##tour_##age,-26.976706504821777
entrance,1,entrance,-12.091530799865723
entranced,2,entrance_##d,-25.085301399230957
entreated,3,en_##tre_##ated,-34.2677698135376
entrenched,3,en_##tre_##nched,-37.11237621307373
entries,1,entries,-14.030462265014648
entropy,2,en_##tropy,-24.520764350891113
entry,1,entry,-12.907674789428711
enumerated,3,en_##ume_##rated,-24.485605716705322
envelope,1,envelope,-12.941515922546387
envelopes,2,envelope_##s,-22.05237865447998
envenomed,4,en_##ven_##ome_##d,-33.23778486251831
enver,2,en_##ver,-24.8474760055542
envied,2,en_##vied,-27.59783363342285
enviously,3,en_##vious_##ly,-29.79493522644043
environing,3,en_##vir_##oning,-36.51574659347534
environment,1,environment,-13.406208038330078
environmental,1,environmental,-13.940267562866211
environments,1,environments,-14.284564971923828
envisioned,1,envisioned,-14.62740707397461
envy,1,envy,-16.177209854125977
enzymatic,3,en_##zy_##matic,-31.723164558410645
enzyme,1,enzyme,-14.707279205322266
enzymes,1,enzymes,-15.66727066040039
ephesus,3,e_##phe_##sus,-32.316158294677734
epic,1,epic,-14.085192680358887
epics,2,epic_##s,-22.60587215423584
epicurus,2,epic_##urus,-28.249232292175293
epicycles,3,epic_##ycle_##s,-29.425511837005615
epidemic,1,epidemic,-14.031614303588867
epigraph,3,e_##pi_##graph,-28.085946559906006
epileptic,3,e_##pile_##ptic,-29.752638816833496
epilogue,3,e_##pi_##logue,-27.648559093475342
epiphany,4,e_##pi_##pha_##ny,-30.24089527130127
epiphysis,4,e_##pi_##phy_##sis,-34.37745380401611
episcopal,1,episcopal,-15.488656044006348
episode,1,episode,-12.017999649047852
episodes,1,episodes,-12.533804893493652
epistemology,4,e_##pis_##tem_##ology,-26.933420181274414
epistles,3,e_##pis_##tles,-33.380799293518066
epitaph,3,e_##pit_##aph,-32.0165319442749
epithets,2,epithet_##s,-22.329681396484375
epitomized,4,e_##pit_##omi_##zed,-31.800300121307373
epoch,3,e_##po_##ch,-27.625829696655273
epsilon,3,e_##ps_##ilon,-32.29176330566406
epsom,3,e_##ps_##om,-31.181243896484375
epstein,3,e_##ps_##tein,-32.763580322265625
equal,1,equal,-12.6766357421875
equality,1,equality,-13.974334716796875
equally,1,equally,-13.210423469543457
equals,1,equals,-13.115945816040039
equanimity,4,e_##qua_##ni_##mity,-36.122873306274414
equate,3,e_##qua_##te,-32.35899353027344
equated,3,e_##qua_##ted,-34.39183235168457
equating,3,e_##qua_##ting,-33.19088554382324
equation,1,equation,-12.36451244354248
equations,1,equations,-13.287750244140625
equator,3,e_##qua_##tor,-32.86025428771973
equatorial,2,e_##quatorial,-26.343481063842773
equidistant,4,e_##quid_##istan_##t,-32.11453151702881
equilibrium,1,equilibrium,-14.292290687561035
equilibriums,2,equilibrium_##s,-23.92845344543457
equine,3,e_##quin_##e,-25.251529216766357
equines,3,e_##quin_##es,-26.08714008331299
equip,3,e_##qui_##p,-27.069406986236572
equipment,1,equipment,-12.383820533752441
equipped,1,equipped,-13.04556655883789
equitable,3,e_##qui_##table,-34.24787759780884
equitably,4,e_##qui_##ta_##bly,-36.48437786102295
equity,1,equity,-13.544783592224121
equivalence,3,e_##qui_##valence,-31.059319019317627
equivalent,1,equivalent,-12.675969123840332
equivalents,2,equivalent_##s,-19.111577033996582
equivocal,4,e_##qui_##voc_##al,-29.311484336853027
era,1,era,-12.165002822875977
eradication,2,era_##dication,-24.220770835876465
erasing,2,era_##sing,-25.444588661193848
erect,1,erect,-14.082204818725586
erected,1,erected,-13.105428695678711
erection,1,erection,-13.60901165008545
erects,2,erect_##s,-26.74468231201172
ergotropic,3,er_##got_##ropic,-36.3186149597168
erhart,2,er_##hart,-27.267452239990234
erikson,3,er_##ik_##son,-35.62522506713867
ernest,3,er_##nes_##t,-29.624460220336914
ernie,2,er_##nie,-25.262057304382324
ernst,2,er_##nst,-29.019033432006836
eroded,1,eroded,-14.509576797485352
eromonga,3,er_##omo_##nga,-32.77498435974121
eros,2,er_##os,-24.616942405700684
erosion,1,erosion,-14.753384590148926
erotic,1,erotic,-13.995708465576172
erotically,2,erotic_##ally,-25.441940307617188
errand,2,er_##rand,-26.43200397491455
erratic,1,erratic,-14.431867599487305
erratically,2,erratic_##ally,-28.37916374206543
error,1,error,-12.78968334197998
errors,1,errors,-13.00489330291748
erudite,3,er_##udi_##te,-30.181474685668945
erupt,3,er_##up_##t,-26.972330570220947
erupted,1,erupted,-13.400689125061035
eruption,1,eruption,-14.00440502166748
escalation,3,es_##cal_##ation,-27.99437427520752
escapade,3,es_##cap_##ade,-30.124378204345703
escape,1,escape,-12.41677474975586
escaped,1,escaped,-12.612831115722656
escaping,1,escaping,-14.2077054977417
escapist,3,es_##cap_##ist,-28.79717254638672
escheat,3,es_##che_##at,-29.220921993255615
eschews,3,es_##che_##ws,-30.526071071624756
escort,1,escort,-13.753990173339844
escorted,1,escorted,-13.997942924499512
escorts,2,escort_##s,-22.136136054992676
eskimos,3,es_##kim_##os,-33.807087898254395
esmarch,3,es_##mar_##ch,-32.65351581573486
esnards,3,es_##nard_##s,-30.78506851196289
esoteric,3,es_##oter_##ic,-27.695116996765137
especially,1,especially,-13.137123107910156
espionage,1,espionage,-15.107540130615234
esplanade,4,es_##p_##lana_##de,-33.009408473968506
