word,nr. of tokens,tokens,word score
hals,2,ha_##ls,-20.728328704833984
halt,1,halt,-11.684300422668457
halted,1,halted,-13.836980819702148
halts,2,halt_##s,-14.429752349853516
halves,1,halves,-13.624960899353027
ham,2,ha_##m,-16.893686771392822
hamburger,3,ha_##mb_##urger,-35.38471698760986
hamilton,3,ha_##mi_##lton,-34.41624641418457
hamlet,1,hamlet,-12.970344543457031
hamm,2,ha_##mm,-20.99445152282715
hammarskjold,5,ha_##mma_##rsk_##jo_##ld,-62.79905700683594
hammer,1,hammer,-13.131875038146973
hammered,2,hammer_##ed,-17.983091831207275
hammett,3,ha_##mme_##tt,-32.431846618652344
hammons,3,ha_##mm_##ons,-31.294381141662598
hamper,2,ha_##mper,-22.52117347717285
hampered,1,hampered,-15.048110008239746
hampers,3,ha_##mper_##s,-25.644620895385742
hampshire,3,ha_##mps_##hire,-37.136786460876465
hamrick,3,ha_##m_##rick,-30.372772216796875
han,2,ha_##n,-15.764678955078125
hanch,2,ha_##nch,-20.93997573852539
hancock,3,ha_##nco_##ck,-34.65641117095947
hand,1,hand,-9.875386238098145
handbooks,2,hand_##books,-22.699231147766113
handclasp,3,hand_##c_##lasp,-32.818748474121094
handed,1,handed,-12.017282485961914
handful,1,handful,-11.854787826538086
handicap,3,hand_##ica_##p,-30.248544216156006
handier,2,hand_##ier,-20.26857566833496
handing,1,handing,-15.273195266723633
handkerchief,1,handkerchief,-13.271623611450195
handle,1,handle,-10.76965618133545
handled,1,handled,-11.667919158935547
handler,2,handle_##r,-16.336636543273926
handlers,2,handle_##rs,-18.662885665893555
handles,1,handles,-13.643709182739258
handley,2,handle_##y,-15.266576766967773
handling,1,handling,-13.244285583496094
handmade,2,hand_##made,-20.92323398590088
handmaiden,3,hand_##ma_##iden,-33.511680603027344
hands,1,hands,-10.987190246582031
handsome,1,handsome,-9.725332260131836
handsomer,2,handsome_##r,-14.885994911193848
handsomest,2,handsome_##st,-17.03041934967041
handstand,3,hands_##tan_##d,-29.387474060058594
handstands,3,hands_##tan_##ds,-33.17392063140869
handwriting,1,handwriting,-16.253393173217773
handy,1,handy,-12.809555053710938
haney,2,ha_##ney,-22.66156005859375
hanford,3,ha_##n_##ford,-27.786473274230957
hang,1,hang,-10.796571731567383
hangars,2,hangar_##s,-17.756820678710938
hanged,1,hanged,-11.540892601013184
hangers,2,hang_##ers,-17.9848575592041
hanging,1,hanging,-11.896880149841309
hangouts,2,hang_##outs,-21.202075958251953
hangover,2,hang_##over,-20.96055507659912
hank,2,ha_##nk,-21.302120208740234
hankered,3,ha_##nk_##ered,-33.99705219268799
hanover,3,ha_##nov_##er,-28.407599449157715
hanoverian,4,ha_##nov_##eria_##n,-42.90559005737305
hans,2,ha_##ns,-18.812649726867676
hansen,3,ha_##nse_##n,-29.10878086090088
hap,2,ha_##p,-16.794747829437256
haphazard,3,ha_##pha_##zard,-34.44065284729004
hapless,3,ha_##ples_##s,-24.76266860961914
happen,1,happen,-10.63142204284668
happened,1,happened,-11.684076309204102
happening,1,happening,-12.351974487304688
happenings,2,happening_##s,-15.233717918395996
happens,1,happens,-11.489289283752441
happenstance,3,happens_##tan_##ce,-31.916024208068848
happier,1,happier,-14.417462348937988
happiest,3,ha_##pp_##iest,-31.450705528259277
happily,1,happily,-10.732913970947266
happiness,1,happiness,-10.225276947021484
happy,1,happy,-7.796750545501709
haqvin,3,ha_##q_##vin,-35.13638687133789
haranguing,3,ha_##rang_##uing,-38.34970951080322
harass,2,ha_##rass,-21.626432418823242
harassed,2,ha_##rassed,-22.65707492828369
harbor,1,harbor,-11.478322982788086
harbored,2,harbor_##ed,-17.798577785491943
harbors,2,harbor_##s,-15.15395736694336
hard,1,hard,-8.030131340026855
harden,2,hard_##en,-15.312183380126953
hardened,1,hardened,-10.194345474243164
