word,nr. of tokens,tokens,word score
oas,2,o_##as,-18.25908660888672
oases,2,o_##ases,-21.99103546142578
oath,1,oath,-9.6102933883667
oaths,2,oath_##s,-14.920799732208252
oats,2,o_##ats,-21.80612564086914
obedience,2,o_##bedience,-19.775776863098145
oberlin,3,o_##ber_##lin,-29.668527603149414
obesity,2,o_##besity,-25.541933059692383
obey,1,obey,-7.790286064147949
obeyed,1,obeyed,-9.232545852661133
obeying,2,obey_##ing,-16.316102027893066
obeys,2,obey_##s,-13.054311275482178
object,1,object,-11.654500007629395
objected,1,objected,-15.267251014709473
objection,1,objection,-13.448579788208008
objections,1,objections,-13.782652854919434
objective,1,objective,-10.06289005279541
objectives,1,objectives,-13.622953414916992
objects,1,objects,-12.212442398071289
obligated,4,o_##b_##liga_##ted,-42.12140655517578
obligation,1,obligation,-10.645859718322754
obligations,1,obligations,-12.625022888183594
obliged,1,obliged,-11.479482650756836
obligingly,5,o_##b_##li_##ging_##ly,-52.36118698120117
obliteration,4,o_##b_##lite_##ration,-41.2216911315918
oblong,3,o_##b_##long,-31.334293365478516
obnoxious,4,o_##b_##no_##xious,-41.9559268951416
obscenities,5,o_##bs_##ce_##ni_##ties,-55.01289939880371
obscure,1,obscure,-12.11296558380127
obscured,1,obscured,-15.092864990234375
obscurity,4,o_##bs_##cu_##rity,-42.42977809906006
observable,4,o_##bs_##er_##vable,-37.66348457336426
observance,4,o_##bs_##er_##vance,-38.75193119049072
observant,4,o_##bs_##er_##vant,-36.41456317901611
observation,1,observation,-10.765199661254883
observational,2,observation_##al,-19.93231773376465
observations,1,observations,-14.038495063781738
observatory,1,observatory,-16.229413986206055
observe,1,observe,-11.274304389953613
observed,1,observed,-11.66511058807373
observer,1,observer,-13.480043411254883
observers,1,observers,-14.50256633758545
observes,1,observes,-15.255022048950195
observing,1,observing,-13.855171203613281
obsessed,1,obsessed,-11.089720726013184
obsesses,4,o_##bs_##ess_##es,-35.619688510894775
obsession,1,obsession,-11.539501190185547
obsessions,2,obsession_##s,-16.39835786819458
obsolescent,4,o_##bs_##ole_##scent,-43.769304275512695
obsolete,1,obsolete,-11.104592323303223
obsoleting,4,o_##bs_##ole_##ting,-41.00587272644043
obstacle,1,obstacle,-13.451528549194336
