word,nr. of tokens,tokens,word score
oas,2,o_##as,-21.81661081314087
oases,2,o_##ases,-26.439729690551758
oath,1,oath,-13.115262031555176
oaths,2,oath_##s,-20.59075355529785
oats,2,o_##ats,-20.710779190063477
obedience,2,o_##bedience,-21.636540412902832
oberlin,3,o_##ber_##lin,-26.333436012268066
obesity,2,o_##besity,-21.830120086669922
obey,1,obey,-14.1727933883667
obeyed,1,obeyed,-14.033788681030273
obeying,2,obey_##ing,-19.68693256378174
obeys,2,obey_##s,-22.95061683654785
object,1,object,-13.626470565795898
objected,1,objected,-14.115336418151855
objection,1,objection,-14.82513427734375
objections,1,objections,-15.018274307250977
objective,1,objective,-14.789546012878418
objectives,1,objectives,-14.079504013061523
objects,1,objects,-13.140144348144531
obligated,4,o_##b_##liga_##ted,-12.974767684936523
obligation,1,obligation,-15.074926376342773
obligations,1,obligations,-15.021991729736328
obliged,1,obliged,-14.660335540771484
obligingly,5,o_##b_##li_##ging_##ly,-12.118539810180664
obliteration,4,o_##b_##lite_##ration,-7.466043472290039
oblong,3,o_##b_##long,-24.30844783782959
obnoxious,4,o_##b_##no_##xious,-17.941548347473145
obscenities,5,o_##bs_##ce_##ni_##ties,-11.481372833251953
obscure,1,obscure,-13.540925979614258
obscured,1,obscured,-14.223220825195312
obscurity,4,o_##bs_##cu_##rity,-12.583646774291992
observable,4,o_##bs_##er_##vable,-12.973485946655273
observance,4,o_##bs_##er_##vance,-16.98784065246582
observant,4,o_##bs_##er_##vant,-18.442413330078125
observation,1,observation,-13.968095779418945
observational,2,observation_##al,-17.80830955505371
observations,1,observations,-14.160257339477539
observatory,1,observatory,-15.205339431762695
observe,1,observe,-14.435972213745117
observed,1,observed,-13.439888000488281
observer,1,observer,-15.269126892089844
observers,1,observers,-14.843783378601074
observes,1,observes,-15.343673706054688
observing,1,observing,-15.609909057617188
obsessed,1,obsessed,-15.292304992675781
obsesses,4,o_##bs_##ess_##es,-14.262812614440918
obsession,1,obsession,-15.264656066894531
