word,nr. of tokens,tokens,word score
shortage,1,shortage,-14.456538200378418
shortages,1,shortages,-14.281922340393066
shorten,2,short_##en,-24.803635597229004
shortened,1,shortened,-13.394388198852539
shortening,2,short_##ening,-26.13335418701172
shorter,1,shorter,-12.630609512329102
shortest,1,shortest,-14.256370544433594
shortly,1,shortly,-12.876562118530273
shorts,1,shorts,-13.30615234375
shortsighted,3,shorts_##ight_##ed,-37.18254375457764
shot,1,shot,-11.671859741210938
shotgun,1,shotgun,-13.402496337890625
shots,1,shots,-12.613245010375977
shotshells,3,shots_##hell_##s,-33.67475700378418
shouders,3,s_##hou_##ders,-35.83230018615723
should,1,should,-10.899101257324219
shoulder,1,shoulder,-12.059892654418945
shouldered,2,shoulder_##ed,-24.994376182556152
shouldering,2,shoulder_##ing,-25.243349075317383
shoulders,1,shoulders,-12.390938758850098
shoup,3,s_##hou_##p,-30.64533233642578
shout,1,shout,-14.006990432739258
shouted,1,shouted,-13.518949508666992
shouting,1,shouting,-14.429512023925781
shouts,1,shouts,-14.545641899108887
shoved,1,shoved,-12.995287895202637
shovel,2,shove_##l,-24.465304374694824
shoveled,2,shove_##led,-28.406868934631348
shoving,1,shoving,-14.522424697875977
show,1,show,-11.810691833496094
showdown,2,show_##down,-26.837462425231934
showed,1,showed,-12.439105987548828
shower,1,shower,-12.43801212310791
showered,1,showered,-14.875706672668457
showering,2,shower_##ing,-25.918517112731934
showers,2,shower_##s,-22.827842712402344
showing,1,showing,-13.187026977539062
showings,2,showing_##s,-22.894951820373535
showman,2,show_##man,-24.366975784301758
showmanship,2,show_##manship,-28.550902366638184
shown,1,shown,-12.006561279296875
shows,1,shows,-13.087820053100586
showy,2,show_##y,-20.712529182434082
shrank,3,s_##hra_##nk,-33.025336265563965
shred,3,s_##hr_##ed,-30.610998153686523
shredder,4,s_##hr_##edd_##er,-40.440979957580566
shreds,3,s_##hr_##eds,-33.1825475692749
shrewdly,4,s_##hr_##ew_##dly,-44.683342933654785
shriek,3,s_##hr_##iek,-34.27696704864502
shrieking,4,s_##hr_##iek_##ing,-43.32256507873535
shrill,2,s_##hrill,-26.92537021636963
shrilling,3,s_##hrill_##ing,-32.906280517578125
