word,nr. of tokens,tokens,word score
a,1,a,-6.896328449249268
aa,2,a_##a,-18.569138526916504
aaron,3,a_##aro_##n,-29.136044025421143
ab,2,a_##b,-20.220125198364258
abandon,1,abandon,-13.637451171875
abandoned,1,abandoned,-12.547158241271973
abandoning,1,abandoning,-15.524755477905273
abbey,1,abbey,-14.247076988220215
abbot,1,abbot,-13.83016586303711
abbreviation,1,abbreviation,-14.055671691894531
abdallah,4,a_##b_##dal_##lah,-44.304484367370605
abdomen,1,abdomen,-13.820013046264648
abdominal,1,abdominal,-14.526023864746094
abed,2,a_##bed,-20.09166431427002
abel,2,a_##bel,-21.84361743927002
abell,2,a_##bell,-22.22433567047119
abernathys,4,a_##ber_##nath_##ys,-40.175761222839355
aberrant,3,a_##ber_##rant,-33.07564115524292
aberration,3,a_##ber_##ration,-32.32897138595581
aberrations,3,a_##ber_##rations,-34.019038677215576
abetted,3,a_##bet_##ted,-31.809692859649658
abeyance,3,a_##bey_##ance,-32.049949169158936
abhorrent,4,a_##b_##hor_##rent,-43.595948219299316
abide,2,a_##bide,-24.96739673614502
abides,3,a_##bide_##s,-28.295209407806396
abiding,3,a_##bid_##ing,-27.895549297332764
abilene,3,a_##bil_##ene,-35.01430654525757
abilities,1,abilities,-12.636456489562988
ability,1,ability,-11.818541526794434
abjection,3,a_##bject_##ion,-33.39655828475952
ablard,3,a_##bla_##rd,-33.341880321502686
ablation,3,a_##bla_##tion,-33.436301708221436
ablaze,3,a_##bla_##ze,-32.54137086868286
able,1,able,-10.860193252563477
ably,2,a_##bly,-22.420008659362793
abner,2,a_##bner,-23.649834632873535
abo,2,a_##bo,-22.672226905822754
aboard,1,aboard,-14.189423561096191
abode,3,a_##bo_##de,-30.214459896087646
abolish,3,a_##bol_##ish,-30.903889179229736
abolished,1,abolished,-12.818679809570312
abolition,1,abolition,-13.97547435760498
abolitionists,2,abolition_##ists,-28.971311569213867
aborigine,4,a_##bor_##igi_##ne,-46.03866195678711
aborigines,4,a_##bor_##igi_##nes,-48.72094917297363
abortion,1,abortion,-14.042316436767578
abortive,3,a_##bor_##tive,-32.861783504486084
about,1,about,-9.662161827087402
above,1,above,-10.857070922851562
aboveground,2,above_##ground,-26.987135887145996
abra,2,a_##bra,-22.388951301574707
abraham,3,a_##bra_##ham,-32.695040225982666
abreast,3,a_##bre_##ast,-34.902491092681885
abroad,1,abroad,-12.452495574951172
abrogated,3,a_##bro_##gated,-36.805102825164795
abrupt,1,abrupt,-14.210450172424316
abruptly,1,abruptly,-13.106972694396973
abruptness,2,abrupt_##ness,-28.00120735168457
abscissa,4,a_##bs_##cis_##sa,-42.043118476867676
absence,1,absence,-13.826350212097168
absences,2,absence_##s,-24.18323802947998
absent,1,absent,-13.259840965270996
absentee,2,absent_##ee,-26.65769100189209
absently,1,absently,-15.952524185180664
absentmindedly,3,absent_##mind_##edly,-42.57460117340088
absolute,1,absolute,-13.070655822753906
absolutely,1,absolutely,-13.119754791259766
absolution,4,a_##bs_##ol_##ution,-42.35014724731445
absorb,1,absorb,-13.424459457397461
absorbed,1,absorbed,-12.663921356201172
absorbing,1,absorbing,-14.680352210998535
absorption,1,absorption,-14.995904922485352
absorptive,5,a_##bs_##or_##pt_##ive,-53.84370040893555
abstract,1,abstract,-13.050307273864746
abstraction,2,abstract_##ion,-29.224525451660156
abstractions,2,abstract_##ions,-29.76019859313965
abstractly,2,abstract_##ly,-25.765100479125977
abstracts,2,abstract_##s,-23.457924842834473
