word,nr. of tokens,tokens,word score
a,1,a,-6.932022571563721
aa,2,a_##a,-14.504034996032715
aaron,3,a_##aro_##n,-16.656635761260986
ab,2,a_##b,-9.944097518920898
abandon,1,abandon,-12.189208030700684
abandoned,1,abandoned,-10.32645320892334
abandoning,1,abandoning,-14.561501502990723
abbey,1,abbey,-12.086030960083008
abbot,1,abbot,-12.913583755493164
abbreviation,1,abbreviation,-14.77868938446045
abdallah,4,a_##b_##dal_##lah,-13.663360595703125
abdomen,1,abdomen,-16.49591827392578
abdominal,1,abdominal,-16.33362579345703
abed,2,a_##bed,-11.463276863098145
abel,2,a_##bel,-19.445234298706055
abell,2,a_##bell,-18.465033531188965
abernathys,4,a_##ber_##nath_##ys,-35.43568992614746
aberrant,3,a_##ber_##rant,-1.8111820220947266
aberration,3,a_##ber_##ration,-0.5347919464111328
aberrations,3,a_##ber_##rations,-2.660708427429199
abetted,3,a_##bet_##ted,-5.376943588256836
abeyance,3,a_##bey_##ance,-0.4914731979370117
abhorrent,4,a_##b_##hor_##rent,-0.04846000671386719
abide,2,a_##bide,-5.817711353302002
abides,3,a_##bide_##s,-9.604119300842285
abiding,3,a_##bid_##ing,-0.44013118743896484
abilene,3,a_##bil_##ene,-6.426950454711914
abilities,1,abilities,-11.97081470489502
ability,1,ability,-10.396440505981445
abjection,3,a_##bject_##ion,-7.413325309753418
ablard,3,a_##bla_##rd,-20.901792526245117
ablation,3,a_##bla_##tion,-10.06106948852539
ablaze,3,a_##bla_##ze,-0.5732107162475586
able,1,able,-8.497260093688965
ably,2,a_##bly,-12.105652809143066
abner,2,a_##bner,-13.242986679077148
abo,2,a_##bo,-14.04339599609375
aboard,1,aboard,-12.630193710327148
abode,3,a_##bo_##de,-2.8080806732177734
abolish,3,a_##bol_##ish,-2.4927139282226562
abolished,1,abolished,-13.869903564453125
abolition,1,abolition,-13.284941673278809
abolitionists,2,abolition_##ists,-7.585483551025391
aborigine,4,a_##bor_##igi_##ne,-3.141857147216797
aborigines,4,a_##bor_##igi_##nes,-5.100549697875977
abortion,1,abortion,-12.875432968139648
abortive,3,a_##bor_##tive,-2.979175567626953
about,1,about,-10.18166732788086
above,1,above,-9.321952819824219
aboveground,2,above_##ground,-4.905010223388672
abra,2,a_##bra,-12.52111530303955
abraham,3,a_##bra_##ham,-13.924942016601562
abreast,3,a_##bre_##ast,-6.452844619750977
abroad,1,abroad,-12.966060638427734
abrogated,3,a_##bro_##gated,-1.5856952667236328
abrupt,1,abrupt,-13.52834701538086
abruptly,1,abruptly,-14.288780212402344
abruptness,2,abrupt_##ness,-11.451937675476074
abscissa,4,a_##bs_##cis_##sa,-7.630893707275391
absence,1,absence,-12.725634574890137
absences,2,absence_##s,-10.68115234375
absent,1,absent,-11.045689582824707
absentee,2,absent_##ee,-6.464964389801025
absently,1,absently,-14.29275894165039
absentmindedly,3,absent_##mind_##edly,-3.282895088195801
absolute,1,absolute,-7.582430362701416
absolutely,1,absolutely,-6.822658538818359
absolution,4,a_##bs_##ol_##ution,-0.4875068664550781
absorb,1,absorb,-13.679364204406738
absorbed,1,absorbed,-12.54296875
absorbing,1,absorbing,-13.780374526977539
absorption,1,absorption,-13.301002502441406
absorptive,5,a_##bs_##or_##pt_##ive,-0.503718376159668
abstract,1,abstract,-11.404670715332031
abstraction,2,abstract_##ion,-6.832549095153809
abstractions,2,abstract_##ions,-10.419119358062744
abstractly,2,abstract_##ly,-19.315386295318604
abstracts,2,abstract_##s,-14.571874618530273
absurd,1,absurd,-9.907647132873535
absurdities,2,absurd_##ities,-9.17449951171875
absurdity,2,absurd_##ity,-6.075874328613281
absurdly,2,absurd_##ly,-15.334147453308105
abundance,1,abundance,-11.421503067016602
abundant,1,abundant,-10.45715618133545
abundantly,2,abundant_##ly,-10.061330318450928
abuse,1,abuse,-11.2623872756958
abused,1,abused,-12.824851989746094
abuses,1,abuses,-15.36538314819336
abyss,2,a_##byss,-7.785152435302734
academic,1,academic,-12.222911834716797
academically,2,academic_##ally,-10.02607011795044
academies,2,a_##cademies,-10.509594917297363
academy,1,academy,-13.05594539642334
acadia,3,a_##ca_##dia,-9.558427810668945
acala,3,a_##cal_##a,-16.08180332183838
acapulco,4,a_##cap_##ul_##co,-3.678180694580078
accademia,4,a_##cca_##de_##mia,-3.737712860107422
accede,3,a_##cc_##ede,-7.01551628112793
accelerated,1,accelerated,-14.318656921386719
accelerating,4,a_##cc_##ele_##rating,-0.20621871948242188
acceleration,1,acceleration,-14.625595092773438
accelerations,2,acceleration_##s,-17.251219749450684
accelerator,2,a_##ccelerator,-9.385738372802734
accelerometer,5,a_##cc_##ele_##rome_##ter,-0.2262706756591797
accelerometers,5,a_##cc_##ele_##rome_##ters,-3.4141035079956055
accent,1,accent,-14.233610153198242
accented,2,accent_##ed,-9.405757904052734
accentuated,2,accent_##uated,-5.109296798706055
accept,1,accept,-8.21381664276123
acceptability,2,accept_##ability,-8.598723411560059
acceptable,1,acceptable,-7.888487815856934
acceptance,1,acceptance,-9.03132152557373
accepted,1,accepted,-7.681037902832031
accepting,1,accepting,-10.139054298400879
accepts,1,accepts,-10.540060043334961
access,1,access,-11.509001731872559
accessible,1,accessible,-11.105005264282227
accessories,1,accessories,-14.607882499694824
accident,1,accident,-10.566561698913574
accidental,1,accidental,-8.49147891998291
accidents,1,accidents,-12.670206069946289
acclaimed,1,acclaimed,-13.286908149719238
accolades,3,a_##cco_##lades,-1.8521490097045898
accommodate,1,accommodate,-13.407604217529297
accommodating,5,a_##cco_##mm_##oda_##ting,-0.29259300231933594
accommodation,1,accommodation,-13.493906021118164
accommodations,2,accommodation_##s,-8.384149551391602
accomodations,5,a_##cco_##mo_##dation_##s,-13.521032810211182
accompanied,1,accompanied,-13.643889427185059
accompanies,5,a_##cco_##mp_##ani_##es,-3.574896812438965
