word,nr. of tokens,tokens,word score
a,1,a,-6.896327972412109
aa,2,a_##a,-20.981618881225586
aaron,3,a_##aro_##n,-23.586344242095947
ab,2,a_##b,-17.030102252960205
abandon,1,abandon,-13.637449264526367
abandoned,1,abandoned,-12.547158241271973
abandoning,1,abandoning,-15.524754524230957
abbey,1,abbey,-14.247076034545898
abbot,1,abbot,-13.830163955688477
abbreviation,1,abbreviation,-14.055671691894531
abdallah,4,a_##b_##dal_##lah,-24.277345657348633
abdomen,1,abdomen,-13.820013046264648
abdominal,1,abdominal,-14.52602481842041
abed,2,a_##bed,-20.820557117462158
abel,2,a_##bel,-22.68008279800415
abell,2,a_##bell,-26.546408653259277
abernathys,4,a_##ber_##nath_##ys,-33.9940299987793
aberrant,3,a_##ber_##rant,-13.686299324035645
aberration,3,a_##ber_##ration,-14.371556282043457
aberrations,3,a_##ber_##rations,-14.720362663269043
abetted,3,a_##bet_##ted,-20.602956771850586
abeyance,3,a_##bey_##ance,-19.03190517425537
abhorrent,4,a_##b_##hor_##rent,-16.08825397491455
abide,2,a_##bide,-25.03623056411743
abides,3,a_##bide_##s,-22.17473030090332
abiding,3,a_##bid_##ing,-17.849558353424072
abilene,3,a_##bil_##ene,-22.366744995117188
abilities,1,abilities,-12.636456489562988
ability,1,ability,-11.81854248046875
abjection,3,a_##bject_##ion,-27.491976737976074
ablard,3,a_##bla_##rd,-27.74064302444458
ablation,3,a_##bla_##tion,-18.17840576171875
ablaze,3,a_##bla_##ze,-15.702896118164062
able,1,able,-10.860193252563477
ably,2,a_##bly,-20.368952751159668
abner,2,a_##bner,-22.3413667678833
abo,2,a_##bo,-22.861037731170654
aboard,1,aboard,-14.189423561096191
abode,3,a_##bo_##de,-12.19431209564209
abolish,3,a_##bol_##ish,-16.24594783782959
abolished,1,abolished,-12.818678855895996
abolition,1,abolition,-13.975473403930664
abolitionists,2,abolition_##ists,-19.06572151184082
aborigine,4,a_##bor_##igi_##ne,-7.066647529602051
aborigines,4,a_##bor_##igi_##nes,-4.414628028869629
abortion,1,abortion,-14.042316436767578
abortive,3,a_##bor_##tive,-12.916509628295898
about,1,about,-9.662161827087402
above,1,above,-10.857070922851562
aboveground,2,above_##ground,-20.024510383605957
abra,2,a_##bra,-21.7126784324646
abraham,3,a_##bra_##ham,-25.039365768432617
abreast,3,a_##bre_##ast,-20.1090407371521
abroad,1,abroad,-12.452496528625488
abrogated,3,a_##bro_##gated,-13.29314136505127
abrupt,1,abrupt,-14.210450172424316
