word,nr. of tokens,tokens,word score
bonenfant,3,bone_##n_##fant,-25.700507164001465
bones,1,bones,-10.425037384033203
bonfire,3,b_##on_##fire,-2.6055870056152344
bonhoeffer,4,b_##on_##hoe_##ffer,-19.262088775634766
bonn,3,b_##on_##n,-12.140594482421875
bonner,3,b_##on_##ner,-10.584959983825684
bonnet,3,b_##on_##net,-5.8258161544799805
bonnor,3,b_##on_##nor,-16.818666458129883
bonus,1,bonus,-10.91212272644043
bony,1,bony,-13.34018611907959
boobify,4,b_##oo_##bi_##fy,-18.251047134399414
booby,2,b_##ooby,-5.402653217315674
book,1,book,-10.460431098937988
bookcase,2,book_##case,-11.866037845611572
bookcases,3,book_##case_##s,-10.365909576416016
booked,1,booked,-13.023025512695312
booker,2,book_##er,-14.361176013946533
booking,1,booking,-15.594271659851074
bookkeeping,2,book_##keeping,-8.935562133789062
books,1,books,-12.045222282409668
bookshelf,3,books_##hel_##f,-0.3303356170654297
boom,1,boom,-10.241297721862793
boomed,2,boom_##ed,-14.66675853729248
boomtown,2,boom_##town,-7.855439186096191
boos,2,b_##oos,-7.410082817077637
boost,1,boost,-13.743270874023438
boosted,2,boost_##ed,-11.098203659057617
boosting,2,boost_##ing,-11.272110939025879
boosts,2,boost_##s,-12.655253410339355
boot,1,boot,-10.189276695251465
booth,1,booth,-14.490497589111328
booths,2,booth_##s,-13.191805839538574
bootle,2,boot_##le,-21.522265434265137
bootleggers,3,boot_##leg_##gers,-2.4429931640625
bootlegging,3,boot_##leg_##ging,-1.7983684539794922
boots,1,boots,-12.663178443908691
booty,2,boot_##y,-4.909162521362305
bordel,3,b_##ord_##el,-9.062663078308105
borden,3,b_##ord_##en,-15.06279182434082
border,1,border,-10.728324890136719
bordering,1,bordering,-13.353448867797852
borderline,2,border_##line,-1.6939992904663086
borders,1,borders,-11.838741302490234
bore,1,bore,-12.563226699829102
bored,1,bored,-13.308906555175781
boredom,2,bored_##om,-0.7125005722045898
bores,2,bore_##s,-10.312409400939941
boring,1,boring,-10.79515266418457
boris,2,b_##oris,-16.87455940246582
borland,3,b_##or_##land,-23.24087429046631
born,1,born,-8.581125259399414
borne,1,borne,-11.084517478942871
borough,1,borough,-14.413488388061523
borrow,1,borrow,-12.08338451385498
borrowed,1,borrowed,-10.055599212646484
borrowing,2,borrow_##ing,-7.99599552154541
bosis,2,b_##osis,-18.980754852294922
bosom,3,b_##oso_##m,-1.059035301208496
boss,1,boss,-7.568166732788086
bossman,2,boss_##man,-11.885403633117676
boston,3,b_##ost_##on,-7.873897075653076
both,1,both,-7.87325382232666
bother,1,bother,-13.06326675415039
bothered,1,bothered,-15.011969566345215
bothering,1,bothering,-16.632720947265625
bothers,2,bother_##s,-10.9730806350708
bottle,1,bottle,-9.916460037231445
bottled,2,bottle_##d,-7.796015739440918
bottleneck,2,bottle_##neck,-5.782090187072754
