word,nr. of tokens,tokens,word score
shortage,1,shortage,-14.346220016479492
shortages,1,shortages,-16.64525604248047
shorten,2,short_##en,-16.44154167175293
shortened,1,shortened,-15.645395278930664
shortening,2,short_##ening,-20.026883125305176
shorter,1,shorter,-14.255974769592285
shortest,1,shortest,-15.406327247619629
shortly,1,shortly,-9.111924171447754
shorts,1,shorts,-14.627237319946289
shortsighted,3,shorts_##ight_##ed,-27.502565383911133
shot,1,shot,-10.166645050048828
shotgun,1,shotgun,-12.53475570678711
shots,1,shots,-13.77772331237793
shotshells,3,shots_##hell_##s,-25.720858097076416
shouders,3,s_##hou_##ders,-30.587882041931152
should,1,should,-9.454100608825684
shoulder,1,shoulder,-13.039130210876465
shouldered,2,shoulder_##ed,-18.13654375076294
shouldering,2,shoulder_##ing,-18.753713607788086
shoulders,1,shoulders,-13.20678997039795
shoup,3,s_##hou_##p,-26.127022743225098
shout,1,shout,-12.654420852661133
shouted,1,shouted,-13.12849235534668
shouting,1,shouting,-14.296550750732422
shouts,1,shouts,-15.214521408081055
shoved,1,shoved,-15.098273277282715
shovel,2,shove_##l,-20.828843116760254
shoveled,2,shove_##led,-23.319859504699707
shoving,1,shoving,-15.985045433044434
show,1,show,-10.36733341217041
showdown,2,show_##down,-19.205547332763672
showed,1,showed,-13.672080993652344
shower,1,shower,-13.766529083251953
showered,1,showered,-16.285242080688477
showering,2,shower_##ing,-18.754961013793945
showers,2,shower_##s,-15.493170261383057
showing,1,showing,-13.048208236694336
showings,2,showing_##s,-15.349572658538818
showman,2,show_##man,-18.497461318969727
showmanship,2,show_##manship,-20.537273406982422
shown,1,shown,-11.924602508544922
shows,1,shows,-14.172280311584473
showy,2,show_##y,-14.160079956054688
shrank,3,s_##hra_##nk,-31.32810115814209
shred,3,s_##hr_##ed,-24.674166679382324
shredder,4,s_##hr_##edd_##er,-35.49443197250366
shreds,3,s_##hr_##eds,-29.53957748413086
shrewdly,4,s_##hr_##ew_##dly,-41.12368583679199
shriek,3,s_##hr_##iek,-33.16061210632324
shrieking,4,s_##hr_##iek_##ing,-39.329548835754395
shrill,2,s_##hrill,-22.189558029174805
shrilling,3,s_##hrill_##ing,-26.060564041137695
shrilly,3,s_##hrill_##y,-25.578033924102783
shrimp,1,shrimp,-12.032618522644043
shrine,1,shrine,-13.804600715637207
shrines,1,shrines,-16.889013290405273
shrink,1,shrink,-12.690444946289062
shrinkage,2,shrink_##age,-21.702444076538086
