word,nr. of tokens,tokens,word score
a,1,a,-6.932023048400879
aa,2,a_##a,-14.50403356552124
aaron,3,a_##aro_##n,-16.65663433074951
ab,2,a_##b,-9.944101333618164
abandon,1,abandon,-12.189208984375
abandoned,1,abandoned,-10.326454162597656
abandoning,1,abandoning,-14.561503410339355
abbey,1,abbey,-12.086033821105957
abbot,1,abbot,-12.913586616516113
abbreviation,1,abbreviation,-14.778690338134766
abdallah,4,a_##b_##dal_##lah,-13.6633620262146
abdomen,1,abdomen,-16.495922088623047
abdominal,1,abdominal,-16.333629608154297
abed,2,a_##bed,-11.463274002075195
abel,2,a_##bel,-19.44522714614868
abell,2,a_##bell,-18.465033531188965
abernathys,4,a_##ber_##nath_##ys,-35.43568706512451
aberrant,3,a_##ber_##rant,-1.8111839294433594
aberration,3,a_##ber_##ration,-0.5347919464111328
aberrations,3,a_##ber_##rations,-2.660710334777832
abetted,3,a_##bet_##ted,-5.376938819885254
abeyance,3,a_##bey_##ance,-0.4914731979370117
abhorrent,4,a_##b_##hor_##rent,-0.04846000671386719
abide,2,a_##bide,-5.817709922790527
abides,3,a_##bide_##s,-9.604113578796387
abiding,3,a_##bid_##ing,-0.44013118743896484
abilene,3,a_##bil_##ene,-6.426948547363281
abilities,1,abilities,-11.970817565917969
ability,1,ability,-10.396442413330078
abjection,3,a_##bject_##ion,-7.41331672668457
ablard,3,a_##bla_##rd,-20.901793003082275
ablation,3,a_##bla_##tion,-10.061071395874023
ablaze,3,a_##bla_##ze,-0.5732107162475586
able,1,able,-8.497262001037598
ably,2,a_##bly,-12.105649948120117
abner,2,a_##bner,-13.242977142333984
abo,2,a_##bo,-14.043394088745117
aboard,1,aboard,-12.630195617675781
abode,3,a_##bo_##de,-2.8080825805664062
abolish,3,a_##bol_##ish,-2.492715835571289
abolished,1,abolished,-13.869904518127441
abolition,1,abolition,-13.284941673278809
abolitionists,2,abolition_##ists,-7.585482597351074
aborigine,4,a_##bor_##igi_##ne,-3.141857147216797
aborigines,4,a_##bor_##igi_##nes,-5.100551605224609
abortion,1,abortion,-12.875435829162598
abortive,3,a_##bor_##tive,-2.9791765213012695
about,1,about,-10.181670188903809
above,1,above,-9.321952819824219
aboveground,2,above_##ground,-4.905017852783203
abra,2,a_##bra,-12.521109580993652
abraham,3,a_##bra_##ham,-13.924942016601562
abreast,3,a_##bre_##ast,-6.452845573425293
abroad,1,abroad,-12.966060638427734
abrogated,3,a_##bro_##gated,-1.5856952667236328
abrupt,1,abrupt,-13.528350830078125
abruptly,1,abruptly,-14.28878402709961
