word,nr. of tokens,tokens,word score
shortage,2,short_age,-13.202423095703125
shortages,2,short_ages,-15.557456970214844
shorten,2,short_en,-13.232280731201172
shortened,2,short_ened,-11.670406341552734
shortening,2,short_ening,-10.872394561767578
shorter,2,sh_orter,-10.334220886230469
shortest,2,short_est,-12.84503173828125
shortly,2,short_ly,-13.038692474365234
shorts,2,sh_orts,-10.783218383789062
shortsighted,4,sh_orts_ight_ed,-13.7891366481781
shot,1,shot,-9.514728546142578
shotgun,2,shot_gun,-10.499523162841797
shots,1,shots,-11.730720520019531
shotshells,3,shots_hell_s,-18.360297203063965
shouders,3,sh_oud_ers,-20.37360668182373
should,1,should,-8.443641662597656
shoulder,2,sh_oulder,-10.332809448242188
shouldered,2,should_ered,-14.834439277648926
shouldering,2,should_ering,-14.889357566833496
shoulders,2,should_ers,-13.711413383483887
shoup,2,sh_oup,-16.3575439453125
shout,2,sh_out,-9.645637512207031
shouted,2,sh_outed,-12.675567626953125
shouting,2,sh_outing,-10.60516357421875
shouts,2,sh_outs,-12.723663330078125
shoved,2,sh_oved,-12.672401428222656
shovel,3,sh_o_vel,-10.715900421142578
shoveled,4,sh_o_vel_ed,-14.201738357543945
shoving,2,sh_oving,-12.807861328125
show,1,show,-8.86435317993164
showdown,2,show_down,-13.169448852539062
showed,2,sh_owed,-11.919769287109375
shower,2,sh_ower,-9.84686279296875
showered,2,sh_owered,-12.724258422851562
showering,3,sh_ower_ing,-12.199836730957031
showers,2,sh_owers,-12.505111694335938
showing,2,sh_owing,-10.186691284179688
showings,2,show_ings,-16.122413635253906
showman,2,show_man,-15.631710052490234
showmanship,2,show_manship,-14.643775939941406
shown,1,shown,-11.126018524169922
shows,1,shows,-11.572799682617188
showy,2,show_y,-13.316226959228516
shrank,2,shr_ank,-14.27785873413086
shred,2,sh_red,-9.491279602050781
shredder,3,sh_red_der,-11.40291976928711
shreds,3,sh_red_s,-13.478473663330078
shrewdly,4,sh_rew_d_ly,-15.209897994995117
shriek,3,sh_ri_ek,-12.03173828125
shrieking,3,sh_ri_eking,-13.547760009765625
shrill,2,sh_rill,-10.51043701171875
shrilling,2,shr_illing,-17.758953094482422
shrilly,2,shr_illy,-17.10293197631836
shrimp,2,sh_rimp,-10.609596252441406
shrine,2,sh_rine,-12.702255249023438
shrines,2,shr_ines,-14.741950988769531
shrink,2,shr_ink,-10.390975952148438
