word,nr. of tokens,tokens,word score
cosmic,2,cos_mic,-8.470832824707031
cosmical,3,cos_m_ical,-14.75940990447998
cosmology,2,cos_mology,-10.398799896240234
cosmopolitan,2,cos_mopolitan,-8.95281982421875
cosmopolitanism,3,cos_mopolitan_ism,-11.568955421447754
cosmos,2,cos_mos,-9.988880157470703
cosponsors,2,c_osponsors,-18.774662017822266
cossack,3,c_oss_ack,-12.676742553710938
cossacks,3,c_oss_acks,-14.33843994140625
cost,1,cost,-9.01702880859375
costaggini,4,cost_ag_gin_i,-35.64267539978027
costing,2,cost_ing,-13.104297637939453
costive,2,cost_ive,-17.500858306884766
costlier,2,cost_lier,-15.681755065917969
costly,2,cost_ly,-13.884994506835938
costs,2,cost_s,-12.708154678344727
costume,2,cost_ume,-9.892658233642578
costumes,2,cost_umes,-12.003976821899414
cotillion,2,cot_illion,-17.015296936035156
cottage,2,cott_age,-10.158502578735352
cottages,2,cott_ages,-14.951313018798828
cotten,2,c_otten,-14.724773406982422
cotter,2,cot_ter,-12.874496459960938
cotton,2,c_otton,-9.115474700927734
couch,2,c_ouch,-8.776363372802734
couched,2,c_ouched,-13.744426727294922
couches,3,c_ou_ches,-14.458303451538086
cough,2,c_ough,-9.270626068115234
coughing,3,c_ough_ing,-12.161426544189453
coughlin,3,c_ough_lin,-18.50387954711914
could,1,could,-9.370880126953125
coulomb,3,c_oul_omb,-15.028568267822266
council,3,c_oun_cil,-10.719329833984375
councilwoman,4,c_oun_cil_woman,-15.94720458984375
counsel,3,c_oun_sel,-9.995773315429688
counseling,4,c_oun_sel_ing,-10.82839584350586
counselor,4,c_oun_sel_or,-11.264322280883789
counselors,4,c_oun_sel_ors,-14.860971450805664
count,1,count,-8.664764404296875
counted,2,count_ed,-13.055778503417969
countenance,2,count_enance,-12.645622253417969
counter,1,counter,-8.447406768798828
counteracted,2,counter_acted,-17.905582427978516
counterattack,2,counter_attack,-13.274505615234375
counterchallenge,3,counter_chall_enge,-22.315136909484863
counterpart,2,counter_part,-12.420951843261719
counterparts,2,counter_parts,-14.02099609375
counterpoint,2,counter_point,-12.398353576660156
counterproposal,3,counter_pro_posal,-17.135154724121094
counters,2,c_ounters,-12.912525177001953
counties,2,count_ies,-13.589935302734375
counting,2,count_ing,-10.372596740722656
countless,2,count_less,-11.802314758300781
countries,2,count_ries,-11.734657287597656
country,1,country,-9.036293029785156
