Index	Word	Unigram_freq
0	bonenfant	0.0
1	bones	9.315600882633676
2	bonfire	7.428927194802272
3	bonhoeffer	4.454347296253507
4	bonn	10.099835281063175
5	bonner	6.236369590203704
6	bonnet	8.900276348631271
7	bonnor	0.0
8	bonus	7.687538766201629
9	bony	7.8804263442924
10	boobify	0.0
11	booby	8.001689978099135
12	book	11.848132615993713
13	bookcase	7.284134806195205
14	bookcases	6.269096283706261
15	booked	6.6293632534374485
16	booker	6.836259277277067
17	booking	7.356918242356021
18	bookkeeping	6.5638555265321274
19	books	10.547155581629395
20	bookshelf	6.831953565565855
21	boom	9.722085572801557
22	boomed	6.248042874508429
23	boomtown	6.270988431858299
24	boos	9.270023374137356
25	boost	8.518392471991719
26	boosted	5.978885764901122
27	boosting	6.501289670540389
28	boosts	6.222576268071369
29	boot	10.634556526094629
30	booth	8.414052432496725
31	booths	6.720220155135295
32	bootle	8.561018670956267
33	bootleggers	5.5254529391317835
34	bootlegging	6.202535517187923
35	boots	8.577535420422398
36	booty	7.779048644925556
37	bordel	8.066207568006265
38	borden	6.900730664045173
39	border	10.411148172958962
40	bordering	7.396335293800808
41	borderline	7.2115567333138015
42	borders	8.999248901686114
43	bore	10.202628718076802
44	bored	7.894690850425624
45	boredom	6.955592608396297
46	bores	8.033009498596668
47	boring	7.822044008185619
48	boris	6.97354301952014
49	borland	4.804021044733257
50	born	10.507694223799426
51	borne	8.971321471503682
52	borough	8.367764677924308
53	borrow	9.67721410821299
54	borrowed	7.367708572374371
55	borrowing	8.107720061910534
56	bosis	6.212606095751519
57	bosom	8.911799556189527
58	boss	9.850350454123
59	bossman	5.783825182329737
60	boston	7.9269635448629785
61	both	10.736222747303128
62	bother	8.750841375375533
63	bothered	6.052089168924417
64	bothering	6.2324480165505225
65	bothers	7.351158226430694
66	bottle	9.750161532583427
67	bottled	7.057897937411856
68	bottleneck	7.236339342754344
69	bottles	7.709756864454165
70	bottom	10.039983297124666
71	bottoms	7.7702232041587855
72	botulinal	5.278114659230517
73	botulinum	6.493753839851686
74	bouffe	7.606387389772652
75	bought	8.554874258383926
76	boulder	8.330140460246382
77	boulders	7.175489713624222
78	boulevard	8.132118772955806
79	boulevards	6.333279628139691
80	boun	11.362439727695692
81	bounce	8.256347772918016
82	bounced	6.09807428216624
83	bouncing	7.0317412587631285
84	bouncy	5.950642552587727
85	bound	10.96046154137522
86	boundaries	9.232688775639945
87	boundary	9.193601047971885
88	bounded	7.822845290279774
89	bounding	7.505492274737424
90	boundless	7.8804263442924
91	bounds	8.435766192720509
92	bounty	8.366602832783736
93	bouquet	8.055157731819678
94	bouquets	6.481577129276431
95	bourbon	7.2682230211595655
96	bourbons	5.638354669333745
97	bourgeois	9.373648989588206
98	bourguiba	0.0
99	bourn	8.587092318795905
100	bout	9.855452103497571
101	bouvardier	0.0
102	bouvier	6.784457062637643
103	bow	11.491569031141665
104	bowden	6.175867270105761
105	bowed	7.197435354096591
106	bowing	7.584773077612199
107	bowl	9.830163888117285
108	bows	9.423514392252901
109	box	10.698627082846134
110	boxcar	6.895682697747868
111	boxcars	5.802118375377063
112	boxed	7.069874128458572
113	boxell	0.0
114	boxer	7.306531398939505
115	boxes	7.623153068476902
116	boxford	0.0
117	boy	11.221114881934668
118	boycott	8.583355393669907
119	boyd	7.611347717403621
120	boyer	6.78332520060396
121	boyhood	7.508238774678663
122	boys	9.798404776082975
123	brace	9.136263168579868
124	braced	6.742880635791903
125	braces	6.687108607866515
126	bracing	7.10002716662926
127	bracken	7.524021415206125
128	brackish	7.438383530044307
129	bradford	5.780743515792329
130	bradley	6.866933284461882
131	bradykinin	6.626717749249025
132	brag	9.960765403687601
133	bragg	9.404508151053818
134	bragged	6.42648845745769
135	brahms	5.111987788356544
136	braided	6.88653164253051
137	braiding	6.98100574072173
138	braille	7.069874128458572
139	brailsford	3.367295829986474
140	brain	10.760580144684319
141	brainards	0.0
142	brains	8.925720273560222
143	brainwashing	5.968707559985366
144	brakes	7.656337166430183
145	branch	10.744882309556276
146	branched	7.20414929203594
147	branches	9.073030421011577
148	brand	10.50960517412297
149	branded	7.001245622069476
150	brandel	5.5093883366279774
151	brandenburg	6.778784897685177
152	brandishing	6.996681488176539
153	brandon	6.428105272684596
154	brands	7.9291264873067995
155	brandt	7.316548177182976
156	brandy	8.205218426395412
157	brandywine	5.869296913133774
158	brannon	4.0943445622221
159	branum	0.0
160	braque	6.410174881966167
161	brash	8.13593277200489
162	brass	10.187613308785131
163	brassica	7.615298339825815
164	brassiere	6.993932975223189
165	brassnose	0.0
166	bravado	7.752335163302292
167	brave	9.544595867727551
168	braver	8.479491324232226
169	braving	6.827629234502852
170	bravura	6.949856455000773
171	brazen	8.589141690728821
172	brazil	8.499232866039245
173	brazilian	6.464588303689961
174	breach	9.483187955469509
175	breaching	6.904750769961838
176	bread	10.499573020252942
177	breadth	8.239065331769268
178	break	11.017579412052624
179	breakage	7.166265974133638
180	breakdown	7.970049304976135
181	breakdowns	5.932245187448011
182	breakfast	9.143773127704069
183	breakfasted	6.42648845745769
184	breakin	8.871224644409553
185	breaking	8.649974302650056
186	breakoff	6.095824562432225
187	breaks	7.687080155783135
188	breakthrough	6.741700694652055
189	breakups	5.332718793265369
190	breakwater	7.193685818395112
191	breast	10.208653389327727
192	breasted	7.110696122978827
193	breasts	8.181160858023409
194	breath	10.41983788694482
195	breathe	8.778479952508487
196	breathed	6.748759547491679
197	breathes	7.3938782901077555
198	breathing	8.562548893137034
199	breathlessly	6.464588303689961
200	breathtaking	6.504288173536645
201	breeches	7.537430036586509
202	breed	9.602922854253334
203	breeding	8.289539484624141
204	breeze	8.470311205516108
205	brelin	0.0
206	brennan	6.208590026096629
207	brenner	5.924255797414532
208	brethren	8.787372988731876
209	brevard	3.4965075614664802
210	breve	9.131621787264777
211	brevity	7.0192966537150445
212	brew	9.654000025882317
213	brewed	6.669498089857879
214	brewers	6.22455842927536
215	brian	7.51425465281641
216	bribe	9.034438166984412
217	bribed	6.385194398997726
218	brick	10.157897185724337
219	bridal	8.07558263667172
220	bride	9.976133742520982
221	bridge	10.06070495373417
222	bridgehead	6.651571873589727
223	bridges	8.195609567288775
224	bridget	7.113142108707088
225	bridgework	6.53813982376767
226	brief	9.884967102898749
227	briefed	6.22455842927536
228	briefer	7.109062135687172
229	briefing	6.100318952020064
230	briefly	7.955074273262696
231	brigadier	8.091933455979893
232	bright	10.440448649906745
233	brightened	6.698268054115413
234	brighter	8.002694162283937
235	brightest	6.504288173536645
236	brightly	7.839525581704678
237	brightness	7.924072324923417
238	brilliance	7.104144092987527
239	brilliant	8.615770754777232
240	brilliantly	6.943122422819428
241	brimmed	6.620073206530356
242	bring	10.376299734103902
243	bringing	8.068716192714781
244	brings	7.504391559161238
245	brink	7.972121128921655
246	brinsley	3.5553480614894135
247	brisk	8.944028325260595
248	briskly	6.964135612418245
249	briskness	6.459904454377535
250	bristled	6.5638555265321274
251	bristles	6.818924065275521
252	bristling	7.109062135687172
253	britain	6.2324480165505225
254	british	6.501289670540389
255	brittle	8.426611813185
256	broad	11.012380150611794
257	broadcast	8.62191350218664
258	broadcasters	5.598421958998375
259	broadcasting	7.292337176173877
260	broadcasts	6.894670039433482
261	broaden	8.217708406845306
262	broadened	6.673297967767654
263	broadening	6.954638864880987
264	broadens	6.408528791059498
265	broader	7.221105098182496
266	broadly	7.215975002651466
267	broadway	7.01571242048723
268	brod	9.583075655461428
269	brodie	6.945051063725834
270	broil	8.893023494394711
271	broke	10.262699276126831
272	broken	9.713899659750128
273	bromides	6.240275845170769
274	bronc	10.693852183811433
275	bronchial	7.707512194600341
276	bronchioles	5.924255797414532
277	bronchiolitis	6.363028103540465
278	bronchus	7.0192966537150445
279	bronx	6.62273632394984
280	bronze	9.386811515091962
281	brood	9.40943710213184
282	brooding	7.467942332285852
283	broods	6.876264611890766
284	brook	9.52711997525166
285	brooke	7.8636512654486515
286	brookfield	5.1298987149230735
287	brooklyn	6.19644412779452
288	brooks	7.703459047867175
289	broom	9.458527693729824
290	broome	7.177782416195197
291	brother	10.587896667152789
292	brotherhood	8.057060681965766
293	brotherly	7.2991214627108
294	brothers	9.176162920174596
295	brought	9.405660414555793
296	brow	11.136703575331705
297	browbeaten	6.641182169740591
298	brown	10.616363828277068
299	browning	6.760414691083428
300	brownish	8.708639655987193
301	brownlow	4.330733340286331
302	brows	9.023528749909364
303	bruckmann	0.0
304	bruckner	4.787491742782046
305	bruise	8.607764889600624
306	bruised	7.116394144093465
307	bruises	6.706862336602747
308	bruising	7.275172319452771
309	brumidi	0.0
310	brunches	6.163314804034641
311	brunettes	6.206575926724928
312	brush	10.038717501796231
313	brushed	6.78105762593618
314	brushes	6.723832440821209
315	brushfire	6.115892125483034
316	brushing	7.194436851100335
317	brushwork	6.202535517187923
318	brushy	6.371611847231857
319	brutal	9.674200166461429
320	brutality	7.385851078125209
321	bryan	7.7406644019172415
322	bryce	5.940171252720432
323	bryson	4.787491742782046
324	btu	8.210124405164267
325	bubble	8.897135342293316
326	bubbled	6.455198563340122
327	bubbles	7.150701457592526
328	bubbling	7.3914152346753585
329	bubenik	0.0
330	buchheister	0.0
331	buck	10.842420014891108
332	bucked	6.202535517187923
333	bucket	8.918917979908679
334	buckets	7.698029170272805
335	buckhead	4.584967478670572
336	bucking	7.243512974665482
337	buckle	8.698681067461614
338	buckled	6.52795791762255
339	buckles	6.75110146893676
340	buckley	6.680854678790215
341	buckskin	7.437206366871292
342	bucolic	7.755767170102998
343	bud	11.11159679001446
344	budd	9.741556685389908
345	buddha	7.739794458408701
346	buddhism	5.855071922202427
347	buddhist	7.24422751560335
348	buddhists	5.081404364984463
349	buddies	6.226536669287466
350	budge	10.049188346707682
351	budget	9.896513288798792
352	budgetary	5.579729825986222
353	budgeted	5.41610040220442
354	budgeting	6.860663671448287
355	budgets	7.956476798036782
356	buds	7.591861714889934
357	buff	10.717656961343524
358	buffalo	8.999372396592106
359	buffer	8.524168805152662
360	buffered	6.51025834052315
361	buffet	8.846928500099018
362	buffeted	6.470799503782602
363	buffets	6.744059186311348
364	bugeyed	5.384495062789089
365	bugged	6.2766434893416445
366	bugging	6.51025834052315
367	buggy	7.780303087908373
368	bugs	7.142827401161621
369	buick	5.886104031450156
370	build	11.181528328215764
