Index	Word	Unigram_freq
0	hals	8.639587799629844
1	halt	9.998434029845082
2	halted	6.9874902470009905
3	halts	6.784457062637643
4	halves	7.029972911706386
5	ham	11.821505153234682
6	hamburger	6.516193076042964
7	hamilton	7.798523053625206
8	hamlet	7.940227765145702
9	hamm	10.393661388571246
10	hammarskjold	3.58351893845611
11	hammer	9.728896041804084
12	hammered	6.253828811575473
13	hammett	4.836281906951478
14	hammons	0.0
15	hamper	8.254788926148725
16	hampered	6.333279628139691
17	hampers	6.46302945692067
18	hampshire	6.100318952020064
19	hamrick	0.0
20	han	13.121096575349323
21	hanch	7.602900462204755
22	hancock	6.763884908562435
23	hand	12.668072454491256
24	handbooks	6.612041034833092
25	handclasp	6.79346613258001
26	handed	8.314097335405807
27	handful	7.894690850425624
28	handicap	8.662677858158219
29	handier	6.669498089857879
30	handing	7.140453043101158
31	handkerchief	8.185907481482324
32	handle	9.55775254863573
33	handled	7.779466967458324
34	handler	7.364547014255642
35	handlers	6.161207321695077
36	handles	7.336936913707618
37	handley	5.030437921392435
38	handling	8.113726085970747
39	handmade	6.835184586147301
40	handmaiden	7.324489979348532
41	hands	11.1244797026566
42	handsome	8.685922794690725
43	handsomer	7.205635176410364
44	handsomest	6.744059186311348
45	handstand	6.704414354964107
46	handstands	5.2832037287379885
47	handwriting	7.735870319952567
48	handy	8.371010681238156
49	haney	5.220355825078324
50	hanford	4.553876891600541
51	hang	10.890497664622936
52	hangars	5.831882477283517
53	hanged	8.31996102188653
54	hangers	6.99117688712121
55	hanging	8.436416881388949
56	hangouts	5.662960480135946
57	hangover	7.068172000388042
58	hank	9.676524215119054
59	hankered	6.139884552226255
60	hanover	5.916202062607435
61	hanoverian	0.0
62	hans	9.352620879232953
63	hansen	6.855408798609928
64	hap	11.974581852728136
65	haphazard	7.612336837167746
66	hapless	7.751045117971802
67	happen	10.342322960119398
68	happened	9.115699967822062
69	happening	8.158802490694002
70	happenings	6.610696044717759
71	happens	8.059276223305648
72	happenstance	6.583409222158765
73	happier	6.828712071641684
74	happiest	7.30854279753919
75	happily	7.258412150595307
76	happiness	9.398726833332388
77	happy	9.43946599496794
78	haqvin	0.0
79	haranguing	6.882437470997847
80	harass	9.198369000194964
81	harassed	7.024649030453636
82	harbor	9.51406802284643
83	harbored	6.561030665896573
84	harbors	7.307872780763706
85	hard	11.807995181455937
86	harden	9.239607869656751
87	hardened	7.315218389752975
88	hardener	7.133295954896068
89	harder	8.06054004653864
90	hardest	7.608374474380783
91	hardly	7.667158255319148
92	hardship	8.556798446008598
93	hardships	7.186901020411631
94	hardtack	6.744059186311348
95	hardware	8.094683648698815
96	hardwoods	6.159095388491933
97	hardworking	6.421622267806518
98	hardy	8.095293776844649
99	hare	10.32937601028517
100	harelips	5.713732805509369
101	harlem	6.429719478039138
102	harm	11.410892739405076
103	harmed	6.933423025730715
104	harmful	8.147288258706624
105	harmless	8.645762292210945
106	harmlessly	6.395261598115449
107	harmonies	6.716594773520978
108	harmony	8.89604050162011
109	harness	8.734560089952993
110	harnessed	6.511745329644728
111	harold	6.9584483932976555
112	harp	10.43055063239178
113	harper	7.615298339825815
114	harpers	6.206575926724928
115	harried	6.854354502255021
116	harriet	6.391917113392602
117	harrington	6.664409020350408
118	harris	8.39773375137891
119	harrison	7.0825485693553
120	harrow	8.769973211858753
121	harry	8.00903068506973
122	harsh	9.063694791634697
123	harsher	7.338888133838879
124	harshly	6.302618975744905
125	hart	10.44877257235369
126	hartley	6.373319789577012
127	hartman	7.164720378771857
128	hartsfield	0.0
129	hartweger	0.0
130	harvard	7.402451520818244
131	harvest	9.681655640646714
132	harvesting	7.313886831633462
133	harvey	7.278628942320682
134	has	12.059647050253748
135	haskins	4.912654885736052
136	hasseltine	0.0
137	haste	9.656627474604603
138	hasten	8.92252495730139
139	hastened	6.953684210870537
140	hastening	7.080867896690782
141	hastily	7.44716835960004
142	hasty	7.541683099882111
143	hat	11.977307070213472
144	hatch	10.166390133623686
145	hatchet	8.795582216956426
146	hatching	7.373374309910049
147	hatchway	7.025538314638521
148	hate	10.111273781529295
149	hated	7.370860166536716
150	hateful	8.210939733379021
151	hates	7.475339236566737
152	hatfield	5.3981627015177525
153	hath	9.363318936573263
154	hatred	8.286521373681236
155	hats	8.524962928680598
156	hattie	6.473890696352274
157	haughtiness	7.147559271189454
158	haughty	7.415776975415394
159	haul	9.788862026694824
160	haulage	7.2909747781429814
161	hauled	6.184148890937483
162	hauling	7.141245122350491
163	hauls	6.890609120147166
164	haunches	6.335054251498059
165	haunt	9.251770181739323
166	haunted	7.393263094763838
167	haunting	7.506042178518122
168	havana	6.576469569048224
169	have	11.391480733480853
170	haven	9.21602418844448
171	haverfield	0.0
172	havilland	0.0
173	having	9.192176401348512
174	havoc	7.884576510596324
175	hawaiian	5.857933154483459
176	hawk	9.831776704982127
177	hay	11.096212334371204
178	haydn	5.84354441703136
179	haying	7.232010331664759
180	hays	8.56483984488359
181	hayward	6.687108607866515
182	hazard	9.488653694423864
183	hazardous	7.619233416226805
184	hazards	7.90100705199242
185	haze	9.60177416667137
186	hazel	8.89192414015454
187	hazlitt	5.598421958998375
188	hazy	6.171700597410915
189	he	15.074586415322539
190	head	12.068630759741179
191	headache	8.173857454773621
192	headaches	7.080026499922591
193	headed	8.07215530818825
194	heading	8.096817470572319
