Index	Word	Unigram_freq
0	shortage	8.112827478751374
1	shortages	7.270312886079025
2	shorten	8.877800393882575
3	shortened	7.044032897274685
4	shortening	7.234177179749849
5	shorter	8.253748343328501
6	shortest	7.488852955733459
7	shortly	7.766840537085513
8	shorts	9.338997404184445
9	shortsighted	7.306531398939505
10	shot	10.481308053126398
11	shotgun	7.776535028185241
12	shots	7.452402451223638
13	shotshells	4.795790545596741
14	shouders	5.541263545158426
15	should	10.867119780719333
16	shoulder	9.98736903651683
17	shouldered	6.703188113240863
18	shouldering	7.02197642307216
19	shoulders	8.65032450401942
20	shoup	4.955827057601261
21	shout	9.328034514792826
22	shouted	6.588926477533519
23	shouting	7.475339236566737
24	shouts	6.837332814685591
25	shoved	6.102558594613569
26	shovel	9.389573832170905
27	shoveled	6.2324480165505225
28	shoving	6.543911845564792
29	show	11.824050589148476
30	showdown	6.860663671448287
31	showed	7.932003152361385
32	shower	9.094480485881647
33	showered	6.555356891810665
34	showering	6.9865664594064265
35	showers	6.630683385642372
36	showing	8.11969625295725
37	showings	5.998936561946683
38	showman	7.488293515159428
39	showmanship	6.272877006546167
40	shown	10.356789990058452
41	shows	9.278092474027002
42	showy	7.282073658093465
43	shrank	6.490723534502507
44	shred	8.696844519654313
45	shredder	6.559615237493242
46	shreds	6.937314081223682
47	shrewdly	6.582025138892826
48	shriek	8.921057018157429
49	shrieking	7.358830898342354
50	shrill	8.814330422638774
51	shrilling	6.913737350659685
52	shrilly	6.418364935936212
53	shrimp	8.499640032168648
54	shrine	8.794824928014517
55	shrines	7.268920128193722
56	shrink	9.089527751759436
57	shrinkage	6.706862336602747
58	shrinking	7.367708572374371
59	shriveled	6.739336627357174
60	shriver	5.777652323222656
61	shrouded	6.6895992691789665
62	shrub	9.287671714912506
63	shrubs	6.664409020350408
64	shrugged	6.093569770045136
65	shrugs	6.45833828334479
66	shu	11.930918437322289
67	shucks	6.423246963533519
68	shudder	8.881697406469304
69	shuddered	6.431331081933479
70	shuddering	7.457609289715606
71	shuffle	8.541690663016626
72	shuffled	6.447305862541213
73	shuffling	7.322510433997394
74	shunned	6.6240652277998935
75	shuns	6.597145701886651
76	shunt	8.541300266759471
77	shunts	6.3080984415095305
78	shut	10.275223507900165
79	shutdown	6.453624998892692
80	shutdowns	5.583496308781699
81	shuts	7.083387847625295
82	shutter	8.445267451844648
83	shutters	6.803505257608338
84	shutting	7.267525427828172
85	shy	9.82135516299751
86	shylock	6.787844982309579
87	shylockian	0.0
88	siamese	6.52795791762255
89	siberia	5.7899601708972535
90	siberian	5.298317366548036
91	sibling	8.080856419640986
92	sibylla	5.58724865840025
93	sibyls	6.003887067106539
94	sicily	5.480638923341991
95	sick	10.893976252514248
96	sickened	6.54965074223381
97	sicker	7.859026979751538
98	sickly	7.373374309910049
99	sickness	8.909910726701899
100	sickroom	6.796823718274855
101	sid	12.28961844098988
102	siddo	6.131226489483141
103	side	12.02374708872822
104	sideboard	7.157735484249907
105	sideboards	6.082218910376446
106	sidechairs	4.948759890378168
107	sides	10.22893495265826
108	sidewalk	7.502738210754851
109	sidewalks	6.1903154058531475
110	sidewinder	6.329720905522696
111	sidewise	7.59337419312129
112	sidled	6.12029741895095
113	sidney	6.169610732491456
114	sie	11.634859871749088
115	siege	9.23834456838578
116	siepi	5.484796933490655
