Index	Word	Unigram_freq
0	purposed	7.215975002651466
1	purposefully	6.124683390894205
2	purposeless	7.117205503164344
3	purposely	6.785587645007929
4	purposes	10.467009985302088
5	purposive	7.307872780763706
6	purposively	5.733341276897746
7	purring	7.261927092702751
8	purse	9.39349491507403
9	pursed	6.776506992372183
10	pursue	9.395408154438163
11	pursued	8.354674261918463
12	pursuer	7.761319180947987
13	pursuers	6.70073110954781
14	pursuing	7.170119543449628
15	pursuit	9.029897050194
16	pursuits	8.237743803890933
17	purvis	5.480638923341991
18	push	10.115853230678459
19	pushed	6.889591308354466
20	pushers	6.0112671744041615
21	pushes	6.884486652042782
22	pushing	7.21890970761906
23	pushup	6.428105272684596
24	pussy	8.427049641563272
25	put	12.045199419942088
26	puts	8.438149984075784
27	putt	10.403444323737011
28	putter	8.192016914536875
29	puttering	6.656726524178391
30	putting	8.174702882469461
31	putty	8.359603270841466
32	puzzle	8.885717651712119
33	puzzled	7.161622002939187
34	puzzler	6.748759547491679
35	puzzling	7.1929342212158
36	pvt	7.321849713788356
37	pyknotic	5.3981627015177525
38	pyramid	9.865422171729335
39	pyrex	7.806289289267033
40	pyrometer	7.1252830915107115
41	pyschiatrist	5.488937726156687
42	python	8.037220031133012
43	q	14.875053482025333
44	qua	13.786754023819602
45	quack	8.938137870372788
46	quackery	6.1070228877422545
47	quadrennial	7.113142108707088
48	quadrillion	7.504391559161238
49	quadripartite	6.285998094508865
50	quadrupled	6.658011045870748
51	quaint	9.078864009187797
52	quake	8.773229786032473
53	quakers	6.133398042996649
54	qualification	9.004422601327041
55	qualifications	8.334471554600944
56	qualified	8.28121766128665
57	qualify	8.48714627006394
58	qualitative	7.9211727215870145
59	qualities	8.997023381479709
60	quality	9.905585350618274
61	quam	9.913784358013496
62	quantitative	8.117610746466228
63	quantities	8.454040376410969
64	quantity	8.993054630146133
65	quantum	8.81744592104187
66	quarrel	9.610189741298711
67	quarreled	6.226536669287466
68	quarreling	6.688354713946762
69	quarrels	8.098338846189057
70	quarrelsome	7.504391559161238
71	quarry	8.289539484624141
72	quarter	10.9616944265692
73	quarterback	7.55171221535131
74	quarterly	7.1204443723924875
75	quarters	9.437874271591685
76	quartet	8.478036476215044
77	quasimodo	4.948759890378168
78	quavering	7.226936018493289
79	queasiness	6.202535517187923
80	quebec	7.180069874302796
81	queen	9.921425697667141
82	queens	8.019612794400267
83	queer	9.249176395761381
84	queerer	6.448889394146858
85	queerest	6.198478716492308
