Index	Word	Unigram_freq
0	a	17.426859945077567
1	aa	12.610357056890175
2	aaron	6.874198495453294
3	ab	14.461435619329439
4	abandon	10.639358917305852
5	abandoned	9.500170136485423
6	abandoning	6.626717749249025
7	abbey	8.332548939252638
8	abbot	8.864181369765426
9	abbreviation	7.347943823148687
10	abdallah	4.356708826689592
11	abdomen	8.366602832783736
12	abdominal	8.59007183682881
13	abed	8.520188700396035
14	abel	9.130539301772627
15	abell	7.247080584585756
16	abernathys	0.0
17	aberrant	7.820840879907344
18	aberration	8.177515823846075
19	aberrations	6.747586526829315
20	abetted	6.802394763324311
21	abeyance	7.412160334945205
22	abhorrent	7.697575346802343
23	abide	9.006754319877503
24	abides	7.234898420314831
25	abiding	8.038834757787749
26	abilene	4.418840607796598
27	abilities	8.625329850020815
28	ability	9.391411146868485
29	abjection	6.912742820493176
30	ablard	0.0
31	ablation	7.385230923066573
32	ablaze	7.592366128519796
33	able	9.90358754753646
34	ably	6.664409020350408
35	abner	5.988961416889864
36	abo	12.737835546750967
37	aboard	7.866338923046544
38	abode	8.65834547117212
39	abolish	9.501142571764207
40	abolished	8.968523555396352
41	abolition	9.158309963881798
42	abolitionists	7.088408778675395
43	aborigine	7.484930283289661
44	aborigines	6.763884908562435
45	abortion	9.27762511878178
46	abortive	7.785720896534624
47	about	10.597734128539374
48	above	10.882471353748706
49	aboveground	7.268920128193722
50	abra	10.381893285046008
51	abraham	7.047517221357296
52	abreast	7.913886714856082
53	abroad	9.956506856511764
54	abrogated	7.181591944611865
55	abrupt	9.385133662349347
56	abruptly	6.715383386334681
57	abruptness	7.077498053569231
58	abscissa	8.40737832540903
59	absence	9.223454011121566
60	absences	6.561030665896573
61	absent	10.144313838702645
62	absentee	8.150179269682326
63	absently	5.916202062607435
64	absentmindedly	5.631211781821365
65	absolute	9.490544554572004
66	absolutely	7.569411792450712
67	absolution	8.351610750626559
68	absorb	10.108304187157454
69	absorbed	7.914252278742441
70	absorbing	7.43543801981455
71	absorption	9.008958312443486
72	absorptive	7.231287004327616
73	abstract	10.093983937518093
74	abstraction	8.851090687664982
75	abstractions	7.183111701743281
76	abstractly	6.269096283706261
77	abstracts	6.705639094860003
78	absurd	10.009962447043133
79	absurdities	6.9930151229329605
80	absurdity	7.893945138235959
81	absurdly	6.522092798170152
82	abundance	8.195609567288775
83	abundant	9.167432870964907
84	abundantly	6.848005274576363
85	abuse	10.012162569161784
86	abused	7.9157131993821155
87	abuses	8.354203562921775
88	abyss	9.241742135115715
89	academic	9.410829232725586
90	academically	6.771935555839602
91	academies	7.38025578842646
92	academy	8.129469764784231
93	acadia	6.786716950605081
94	acala	6.455198563340122
95	acapulco	5.318119993844216
96	accademia	6.257667587882639
97	accede	9.267476563346992
98	accelerated	7.2813856635702825
99	accelerating	6.744059186311348
100	acceleration	7.829630389150193
101	accelerations	6.338594078203183
102	accelerator	7.692113339595466
103	accelerometer	6.576469569048224
104	accelerometers	5.501258210544727
105	accent	9.791885375954825
106	accented	6.927557906278317
107	accentuated	6.71901315438526
108	accept	11.38110689034938
109	acceptability	6.690842277418564
110	acceptable	8.827321452697849
111	acceptance	9.359535938338036
112	accepted	9.757362911053992
113	accepting	7.049254841255837
114	accepts	6.508769136971682
115	access	10.765617725450847
