Index	Word	Unigram_freq
0	enright	4.990432586778736
1	enroll	9.399389249519563
2	enrolled	7.80057265467065
3	enrollment	8.080856419640986
4	enrollments	6.393590753950631
5	ensemble	8.17244681834278
6	ensign	8.620471540869739
7	ensue	9.359535938338036
8	ensued	8.128880142125638
9	ensues	7.112327444710911
10	ensuing	7.143617602704121
11	ensure	7.953318346560431
12	entail	9.231122911158712
13	entails	7.244941546337007
14	enter	12.03371726104807
15	entered	8.657302899400882
16	entering	7.710653323501202
17	enterprise	10.250369703211994
18	enterprises	9.308736693832376
19	enterprising	7.229113877793302
20	enters	7.126087273299125
21	entertain	10.10242037513528
22	entertained	7.737616282857904
23	entertainer	7.581209826196346
24	entertaining	7.543802867501509
25	entertainment	8.828054536815424
26	enthusiasm	8.894533135798554
27	enthusiast	8.899730794880696
28	enthusiastic	7.996317231796746
29	enthusiastically	6.2766434893416445
30	entire	10.02791513091118
31	entirely	9.079092085366229
32	entirety	8.535818655539403
33	entities	8.677609912822142
34	entitle	8.881836305004146
35	entitled	8.414938957377482
36	entitles	6.60934924316738
37	entity	9.089866218508309
38	entourage	7.421775793644647
39	entrance	9.064389316491878
40	entranced	7.172424577124845
41	entreated	6.727431724850855
42	entrenched	6.670766320845874
43	entries	7.754052639035757
44	entropy	7.565793282428515
45	entry	9.487062604191621
46	enumerated	7.700747794511798
47	envelope	8.310414994188292
48	envelopes	6.796823718274855
49	envenomed	6.52795791762255
50	enver	8.812396905266864
51	envied	6.9650803456014065
52	enviously	6.175867270105761
53	environing	6.68586094706836
54	environment	10.240816564877322
55	environmental	8.144679183447758
56	environments	8.488999457045455
57	envisioned	6.4425401664681985
58	envy	8.971829343530851
59	enzymatic	6.63200177739563
60	enzyme	9.598794951250941
61	enzymes	8.527143522269405
62	ephesus	5.267858159063328
63	epic	10.665834249897078
64	epics	6.678342114654332
65	epicurus	5.214935757608986
66	epicycles	5.988961416889864
67	epidemic	9.109082539901955
68	epigraph	8.70930004894499
69	epileptic	8.231642179973411
70	epilogue	7.562681246721884
71	epiphany	6.336825731146441
72	epiphysis	6.875232087276577
73	episcopal	8.766861821669803
74	episode	8.821732380934442
75	episodes	7.90100705199242
76	epistemology	7.576097340623111
77	epistles	7.259819610363186
78	epitaph	8.529319371214077
79	epithets	6.785587645007929
80	epitomized	6.401917196727186
81	epoch	9.17014318222477
82	epsilon	7.5411524551363085
83	epsom	7.02197642307216
84	epstein	5.521460917862246
85	equal	11.015279276316353
86	equality	9.133783249254028
87	equally	8.333270353255308
88	equals	8.290794347381356
89	equanimity	6.842683282238422
90	equate	7.966239776559467
91	equated	6.519147287940395
92	equating	6.561030665896573
93	equation	9.824065485558638
94	equations	8.772765209949785
95	equator	8.905308661189288
96	equatorial	7.866722285136729
97	equidistant	7.634820677745543
98	equilibrium	8.962391701743002
99	equilibriums	6.236369590203704
100	equine	7.507141079727608
101	equines	5.993961427306569
102	equip	10.876083000620751
103	equipment	9.817275855717062
104	equipped	7.061334366910438
105	equitable	7.8868329989550565
106	equitably	6.326149473155099
107	equity	9.537771863945247
108	equivalence	7.5251007461258
109	equivalent	9.173572647783969
110	equivalents	7.445417556701687
111	equivocal	7.736307096548285
112	era	11.865517083471325
113	eradication	7.1204443723924875
114	erasing	6.858565034791365
115	erect	10.254285259301984
116	erected	8.101374671228582
117	erection	8.256866848974312
118	erects	6.875232087276577
119	ergotropic	5.153291594497779
120	erhart	4.997212273764115
121	erikson	5.666426688112432
122	ernest	7.599901959208498
