Index	Word	Unigram_freq
0	a	17.426859945077567
1	abandoned	9.500170136485423
2	abbe	9.598388006047278
3	abduction	7.448333860897476
4	ability	9.391411146868485
5	abjectly	6.09807428216624
6	able	9.90358754753646
7	abner	5.988961416889864
8	aboard	7.866338923046544
9	abolitionism	6.843749949006225
10	abolitionists	7.088408778675395
11	about	10.597734128539374
12	above	10.882471353748706
13	abraham	7.047517221357296
14	abroad	9.956506856511764
15	abruptly	6.715383386334681
16	absence	9.223454011121566
17	absent	10.144313838702645
18	absolute	9.490544554572004
19	absolutely	7.569411792450712
20	absorbed	7.914252278742441
21	abstraction	8.851090687664982
22	abstractions	7.183111701743281
23	absurd	10.009962447043133
24	absurdities	6.9930151229329605
25	absurdity	7.893945138235959
26	accent	9.791885375954825
27	accents	7.1853870155804165
28	acceptable	8.827321452697849
29	accepted	9.757362911053992
30	accepting	7.049254841255837
31	accessories	6.519147287940395
32	accident	10.545815010766098
33	accidents	8.71308886823731
34	acclamations	6.866933284461882
35	accommodation	8.868131713503033
36	accommodations	7.459914766241105
37	accompanied	7.044905117129371
38	accompany	8.62998601889136
39	accomplished	9.155461710466193
40	accomplishment	8.80926561216931
41	accord	11.148319150705216
42	accordance	7.052721049232323
43	according	9.972873680021136
44	accordingly	9.617936541093302
45	account	11.126306644658424
46	accounted	6.831953565565855
47	accounts	9.528430400599346
48	accoutrements	6.324358962381311
49	accruing	6.97354301952014
50	accuracy	8.92757950384347
51	accurate	9.19370273082316
52	accurately	7.6487397889562425
53	accuse	9.59947282546345
54	accustomed	7.643482907077201
55	ace	12.43625139172538
56	achieved	9.379154445411636
57	achievement	9.601436066117046
58	achievements	8.436200032206706
59	acknowledge	9.309280319831087
60	acknowledged	8.514990767861038
61	acknowledgement	7.431299675155903
62	acknowledges	6.943122422819428
63	acorn	8.53168763756669
64	acquaint	9.69109846411978
65	acquaintance	8.778941881841513
66	acquainted	7.5443321080536885
67	acquire	9.642447411030767
68	acquires	6.546785410760524
69	across	8.679312040892672
70	act	13.154993187425955
71	acting	8.657476736863293
72	action	11.513845042029612
73	active	9.50688307286016
74	actively	6.5998704992128365
75	activity	10.589635294075828
76	actor	9.884865228408033
77	actors	8.708309295891688
78	actress	7.779466967458324
79	acts	9.946738594530443
80	actual	10.11033910707336
81	actually	7.3938782901077555
82	acute	9.201501423308978
83	added	9.665991494997519
84	additional	7.791935956938058
85	address	10.378572002524349
86	addressed	8.417372856134026
87	addressing	6.856461984594587
88	adherents	7.949797216161852
89	adjust	10.046938334941089
90	administration	10.420821948214945
91	admiration	8.914491710191342
92	admired	7.615791072035833
93	admiring	7.595889917718538
94	admit	10.68695521229612
95	admittance	7.679251425953058
96	admitted	9.219399216464529
97	admitting	6.833031732786201
98	adolescence	8.3774712482411
99	adona	7.126890808898808
100	adopted	9.691716587516886
101	adoration	8.152774052744075
102	adore	9.329899607033822
103	advance	10.478892321614516
104	advancing	7.167809184316444
105	advantage	10.191744459738752
106	advantages	8.764990330169104
107	adventure	9.526464118059266
108	adverse	8.261784679514752
109	advertisement	8.29154650988391
110	advertising	9.036938912556787
111	advice	9.477462530462603
112	advisable	7.802618063442671
113	advised	8.117312461601975
114	adviser	8.698180525197055
115	affair	10.558543381973351
116	affairs	10.06496844345823
117	affect	11.243292849923064
118	affected	9.601976972147813
119	affection	9.846758458290038
120	affectionate	7.798523053625206
121	affections	8.002694162283937
122	affiliated	6.559615237493242
123	affirmative	8.474911799159631
124	afflicted	7.312553498102598
125	afford	9.3982297330736
126	affrightened	5.988961416889864
127	afloat	7.1308988302963465
128	afraid	8.080856419640986
129	african	8.80792062205398
130	after	11.773534343495076
131	afterdeck	6.495265555937008
132	afternoon	9.081824949740755
133	afterward	9.76042516969429
134	afterwards	9.0441677169216
135	again	11.393094082883946
136	against	9.513625087655372
137	agape	8.119993827725105
138	age	12.435790538423513
139	agency	9.74537068443899
140	aggregate	8.587278798982926
141	aggressive	8.149312843635345
142	aggressiveness	6.967909201801884
143	agitated	7.493317248862145
144	agitation	8.8110561229431
145	ago	11.34761440580968
146	agree	11.39306026310952
147	agreeable	8.333991247194975
148	agreeably	6.590301048196686
149	agreed	9.36383369293329
150	agreement	10.652234989194055
151	ah	12.60334427860981
152	ahead	9.265112607823163
153	aid	10.797082676478094
154	aided	7.408530566894626
155	aignan	0.0
156	aimed	6.970730078143525
157	ain't	7.293017679772782
158	air	12.290229953536898
159	akin	8.831857935197906
160	alarmed	7.309212365692763
161	alas	9.548168831368535
162	albans	4.948759890378168
163	albigenses	4.465908118654584
164	ale	11.951496474975388
165	alertness	7.094234845924755
166	alexander	7.491087593534876
167	alexandra	6.709304340258298
168	algebra	9.360741172643708
169	algeria	5.575949103146316
170	algerian	4.74493212836325
171	alice	7.701652362642226
172	alighted	6.659293919683638
173	alike	9.54287630006159
174	alive	9.617936541093302
175	all	13.597865611575797
176	alleged	8.38206051742474
177	allers	7.102499355774649
178	allied	7.260522598089852
179	allies	9.173365135851288
180	allow	10.742400356388892
181	allowed	9.636065519091707
182	allowing	7.239214973779806
183	allude	8.682368589375221
184	alluvion	7.441906728051625
185	ally	9.927692241232945
186	almost	8.962519832949532
187	alms	9.329367078397823
188	alone	10.753510268558554
189	along	9.784929216411992
190	aloud	7.798523053625206
191	already	9.67357111693449
192	also	10.523418670764814
193	altar	10.086350629348315
194	alter	11.744521195766083
195	alteration	8.949494953477961
196	altered	8.517593111437565
197	altering	7.446585099157725
198	alternating	7.659642954564682
199	alternative	9.674074388208323
200	although	8.10258642539079
201	altogether	9.667765219015058
202	always	8.839131752546109
203	am	14.405687696739024
204	amalgamated	6.436150368369428
205	amass	8.912742634737025
206	amazement	7.095893221097532
207	ambassador	8.674880467251832
208	ambition	9.343384145733948
209	ambitious	7.53955882930103
210	ambrose	5.857933154483459
211	amelioration	7.438383530044307
212	amendment	9.82211479407039
213	amends	7.166265974133638
214	america	10.03797473824488
215	american	9.707046787181289
216	americans	6.0867747269123065
217	amethyst	8.644530439877432
218	amid	10.189418091949102
219	amidst	8.031710375322042
220	amiss	9.469700127423375
221	among	9.949989386187548
222	amongst	8.231376045573969
223	amount	10.325809777710715
224	amphitheater	7.3938782901077555
225	amply	7.201170883281678
226	amuse	9.50599061407714
227	amused	7.080867896690782
228	amusement	8.468423027046809
229	amusing	7.402451520818244
230	an	15.41871005186678
231	analogue	7.720905251936779
232	analogy	8.481980435660493
233	analysis	10.284386706699042
234	anaxagoras	4.23410650459726
235	ancient	9.28785681440401
236	and	13.478237600851955
237	andella	0.0
238	anders	8.754791763700032
239	anecdotes	7.095893221097532
240	angel	10.75851971168943
241	angels	8.915029272359911
242	anger	9.592059086354347
243	angor	7.905441649060286
244	angrier	6.61338421837956
245	angrily	6.565264970035361
246	angry	8.028129059431759
247	animal	11.134180181561446
248	animals	10.180702535638066
249	animated	7.51479976048867
250	animosity	7.033506484287697
251	annals	7.672292455628756
252	anne	10.917757626103251
253	anne's	0.0
254	announced	8.37816098272068
255	annoyance	7.79934339821592
256	another	10.908832573233795
257	another's	5.66988092298052
258	answer	10.847354540180387
259	answerd	7.138073034044347
260	answered	8.552174160311482
261	answers	8.646465527120377
262	antarctic	7.8399193600125825
263	ante	12.042347106018292
264	antedating	6.625392368007956
265	anti	13.730351282956224
266	antichrist	8.441175704992322
267	anticipate	8.831857935197906
268	anticipation	7.717796211013582
269	antipathy	7.326465613840322
270	anxiety	9.243678431586693
271	anxious	8.223090551161533
272	any	11.665483448558495
273	anybody	8.07215530818825
274	anyhow	6.836259277277067
275	anymore	7.280697195384741
276	anyone	8.682199026000504
277	anything	9.521934264474277
278	anywhere	8.31996102188653
279	apart	10.384678371172429
280	apartment	8.76201995356159
281	apollo	7.473637108496206
282	apostle	9.129347212766652
283	apostles	8.504310565585223
284	apostolic	9.31325790598287
285	apostolical	7.257002707092073
286	appalling	7.161622002939187
287	apparatus	9.10974625674048
288	apparent	9.852878234709586
289	apparently	6.881411303642535
290	appeal	10.458980567797278
291	appealed	7.2485040723706105
292	appeals	8.717027173294824
293	appear	11.362265352684352
294	appearance	9.737728084041152
295	appearances	7.956476798036782
296	appeared	9.507700460979235
297	appears	8.951310542097564
298	appetite	8.370084326378025
299	appetites	7.336936913707618
300	applauded	7.072421900537371
301	applause	8.178077463849608
302	apple	9.992459506338392
303	application	10.2985992485648
304	applying	7.107425474110705
305	appointed	9.172638504792172
306	apposition	7.951911381854188
307	appreciate	8.495152060539358
308	appreciative	7.1308988302963465
309	apprehension	8.381144346952961
310	apprentice	9.086249986745132
311	apprenticeship	7.905441649060286
312	approach	10.570573058768215
313	approached	7.601901959875166
314	approaches	8.852807917623322
315	approaching	7.581719640125308
316	approbation	8.307212626628308
317	appropriate	9.721965675912738
318	approval	9.713174145812621
319	approve	9.764800032762235
320	approves	7.089243155027514
321	approving	7.427144133408616
322	approximately	7.360739903058278
323	april	8.27308133366583
324	apron	8.834336974017637
325	arc	12.899252325562005
326	arcadian	6.424869023905388
327	arch	12.47133654813459
328	arched	6.849066282633458
329	architectural	7.552762084214147
330	archives	8.31434234336979
331	ardle	5.945420608606575
332	ardour	7.858640655620791
333	arduous	7.552762084214147
334	are	12.545383706018088
335	area	11.330539906128186
336	aren't	6.548219102762372
337	argue	9.777640842670152
338	arguing	7.318539548567902
339	argus	7.519149957669823
340	argyle	6.22455842927536
341	argyle's	0.0
342	arians	6.238324625039508
343	arid	9.670609272125022
344	arise	9.98686316145718
345	arising	7.578145472419466
346	aristocracy	8.662158961666423
347	arm	12.495692838612214
348	armed	7.781138509845015
349	armour	9.123147160273806
350	arms	10.226259220659761
351	army	10.361292074324865
352	aronnax	0.0
353	arose	8.831419819090131
354	around	9.468542139105455
355	arouse	8.386172928977834
356	arranged	7.79934339821592
357	arrangement	9.985390068155763
358	arrangements	9.202812105555392
359	arranging	6.618738983517219
360	array	9.388653907372598
361	arrest	10.394549148260978
362	arresting	7.182352111885263
363	arrests	7.609862200913554
364	arrival	9.079662048334066
365	arrive	10.197387752301138
366	arrived	9.358329249689632
367	arriving	7.005789019253503
368	arrondissement	7.106606137727303
369	arrow	10.064840802893887
370	arrows	8.781401907682376
371	art	13.12833352058131
372	arthur	7.757906208351747
373	artichokes	6.53813982376767
374	article	10.419241014538416
375	articulate	8.545974992841689
376	artifice	8.559486103606488
377	artillery	8.853379672927634
378	as	14.624289127715326
379	ascendency	7.311886164077165
380	ascertain	9.346094292953802
381	ascertaining	6.784457062637643
382	ascribes	6.876264611890766
383	ashamed	7.47477218239787
384	ashore	7.776954403322442
385	asia	9.334061298965942
386	aside	9.351839934249883
387	ask	10.975139659621455
388	asked	9.204121072162266
389	asking	7.867871490396322
390	asleep	8.418697944667139
391	aspect	9.882519246099932
392	ass	13.698000984913584
393	assembled	7.810758116529357
394	assembly	9.691901950055648
395	assent	10.043249494911286
396	asserted	8.615408238913192
397	assertive	7.550135342488429
398	asserts	7.333676395657684
399	assiduously	6.401917196727186
400	assist	10.926190247103888
401	assistant	9.145588494746486
402	assisted	7.258412150595307
403	associated	8.21878715560148
404	associates	10.527365037582602
405	association	10.341871507401402
406	assumed	8.902455592206882
407	assurance	7.964155718840937
408	assurances	6.714170529909472
409	assure	9.688188155244967
410	assured	8.915297945118109
411	assuredly	6.710523109452428
412	assures	7.093404625868766
413	astonished	7.3537223303996315
414	astonishing	7.496097345175956
415	astonishment	7.790696031174738
416	astor	8.099857910737585
417	astounding	7.2633296174768365
418	astronomy	7.75833346749091
419	at	14.375225198156508
420	atchison	4.564348191467836
421	ate	11.490066170824146
422	athenais	0.0
423	athenian	5.82600010738045
424	athenians	4.969813299576001
