word,nr. of tokens,tokens,word score
lauren,2,la_uren,-11.597831726074219
lauro,3,l_au_ro,-14.935611724853516
lautner,3,l_aut_ner,-17.30826187133789
lava,2,l_ava,-11.040733337402344
lavatory,2,lav_atory,-14.959516525268555
lavender,2,lav_ender,-9.422872543334961
lavishing,2,lav_ishing,-18.407100677490234
lavishly,2,lav_ishly,-18.47490692138672
law,1,law,-7.785331726074219
lawful,2,law_ful,-11.0835280418396
lawmaking,2,law_making,-15.159875869750977
lawman,2,law_man,-13.969560623168945
lawmen,2,law_men,-16.40931510925293
lawn,2,l_awn,-11.327033996582031
lawns,3,l_awn_s,-16.288818359375
lawrence,2,law_rence,-13.212366104125977
laws,1,laws,-11.217269897460938
lawyer,2,law_yer,-9.031178951263428
lawyers,2,law_yers,-11.015482425689697
lax,2,l_ax,-10.74078369140625
laxative,3,l_ax_ative,-13.874225616455078
laxness,3,l_ax_ness,-15.031171798706055
lay,1,lay,-9.507884979248047
layer,1,layer,-11.116397857666016
layering,2,lay_ering,-11.936443328857422
layers,2,l_ayers,-12.464752197265625
layette,2,lay_ette,-18.41443634033203
laying,2,l_aying,-12.361595153808594
layman,2,lay_man,-11.762237548828125
layoffs,2,lay_offs,-15.92251968383789
layout,1,layout,-11.301582336425781
lays,2,l_ays,-14.6134033203125
lazy,2,l_azy,-8.648612976074219
lb,1,lb,-12.33510971069336
lbs,1,lbs,-13.289905548095703
le,1,le,-6.830844879150391
lead,1,lead,-9.342239379882812
leaded,2,le_aded,-15.650100708007812
leader,1,leader,-9.713790893554688
leaders,1,leaders,-10.602684020996094
leadership,2,leaders_hip,-10.683846473693848
leading,1,leading,-9.7374267578125
leads,2,le_ads,-12.969505310058594
leaf,1,leaf,-9.556167602539062
leafiest,2,leaf_iest,-20.91962432861328
leaflet,2,leaf_let,-13.887405395507812
leaflets,2,leaf_lets,-17.14895248413086
leafmold,3,leaf_m_old,-23.22739028930664
league,1,league,-9.704490661621094
leaguers,3,le_agu_ers,-16.607304573059082
leagues,2,le_agues,-14.812530517578125
leaked,2,le_aked,-11.898963928222656
leaks,2,le_aks,-11.725570678710938
leaky,2,le_aky,-11.933502197265625
leale,2,le_ale,-19.521522521972656
leamington,3,le_aming_ton,-18.56706428527832
lean,1,lean,-9.742984771728516
leaned,2,lean_ed,-17.038835525512695
leaning,1,leaning,-11.045452117919922
leans,1,leans,-12.905723571777344
leap,2,le_ap,-10.31930923461914
leaped,2,le_aped,-16.059005737304688
leapfrog,3,le_ap_frog,-12.300666809082031
leaps,2,le_aps,-14.943634033203125
leapt,2,le_apt,-15.313713073730469
lear,1,lear,-10.592910766601562
learn,1,learn,-9.101173400878906
learned,2,learn_ed,-9.84989070892334
learners,2,learn_ers,-13.96930980682373
learning,1,learning,-8.388298034667969
learns,2,learn_s,-14.211894035339355
lease,1,lease,-11.9051513671875
leased,1,leased,-13.414314270019531
leases,1,leases,-15.212028503417969
least,2,le_ast,-10.8681640625
leather,2,le_ather,-9.427436828613281
leathers,3,le_ather_s,-14.57345962524414
leave,1,leave,-10.214637756347656
leavened,3,le_aven_ed,-15.370758056640625
leaves,2,le_aves,-12.071319580078125
leaving,2,le_aving,-11.614189147949219
leavitt,3,le_av_itt,-16.879551887512207
lecky,2,leck_y,-14.06988525390625
leclair,2,le_clair,-18.817764282226562
lecture,2,lect_ure,-9.781272888183594
lecturer,2,lect_urer,-12.008758544921875
lectures,2,lect_ures,-12.49041748046875
lecturing,2,lect_uring,-13.356391906738281
led,1,led,-9.315021514892578
ledford,2,led_ford,-18.5022029876709
ledge,1,ledge,-11.209808349609375
ledger,2,led_ger,-10.489217758178711
ledgers,2,led_gers,-14.368268966674805
ledoux,2,led_oux,-18.36757469177246
lee,1,lee,-11.411849975585938
leered,2,le_ered,-16.173805236816406
leesona,2,lees_ona,-23.507705688476562
leet,2,le_et,-11.734764099121094
leeway,2,le_eway,-13.310333251953125
left,1,left,-7.498588562011719
lefty,2,left_y,-9.929115295410156
leg,1,leg,-7.413360595703125
legacies,2,leg_acies,-14.103336334228516
legacy,2,leg_acy,-10.015739440917969
legal,1,legal,-8.321739196777344
legality,2,leg_ality,-12.116954803466797
legalized,2,legal_ized,-12.034116744995117
legation,2,leg_ation,-15.637672424316406
legations,2,leg_ations,-18.098003387451172
legend,2,leg_end,-9.235401153564453
legendary,3,leg_end_ary,-10.52938461303711
