word,nr. of tokens,tokens,word score
thorn,2,th_orn,-10.836509704589844
thornburg,3,th_orn_burg,-19.29745864868164
thorny,3,th_orn_y,-11.4764404296875
thorough,2,th_orough,-9.413299560546875
thoroughfares,4,th_orough_f_ares,-19.33278465270996
thoroughly,3,th_orough_ly,-10.141386032104492
those,1,those,-9.062202453613281
thou,2,th_ou,-10.301422119140625
though,1,though,-9.335651397705078
thought,1,thought,-8.662590026855469
thoughtful,2,thought_ful,-10.030618667602539
thoughtfully,2,thought_fully,-12.103998184204102
thoughtfulness,2,thought_fulness,-12.068380355834961
thoughts,2,though_ts,-9.590980529785156
thousand,2,th_ousand,-9.661834716796875
thousands,2,th_ousands,-10.421035766601562
thousandth,3,th_ousand_th,-14.221809387207031
thrashed,3,th_r_ashed,-13.941120147705078
thread,1,thread,-9.768295288085938
threaded,2,thread_ed,-12.057077407836914
threading,2,thread_ing,-12.079181671142578
threads,2,thread_s,-11.801158905029297
threat,1,threat,-9.178245544433594
threaten,2,threat_en,-11.569087982177734
threatened,2,threat_ened,-9.8187255859375
threatening,1,threatening,-10.295345306396484
threateningly,2,threatening_ly,-14.259459495544434
threatens,2,threat_ens,-12.88528060913086
threats,2,threat_s,-12.728187561035156
three,1,three,-8.510200500488281
threefold,2,three_fold,-13.719402313232422
threes,2,th_rees,-12.814903259277344
threshed,3,th_res_hed,-14.8980712890625
threshhold,3,th_resh_hold,-16.19194793701172
threshold,2,th_reshold,-11.546539306640625
threw,2,th_rew,-12.290725708007812
thrifty,3,th_r_ifty,-11.57424545288086
thrill,2,th_rill,-10.986305236816406
thrilled,3,th_r_illed,-10.880512237548828
thrilling,3,th_r_illing,-11.781806945800781
thrived,2,th_rived,-14.513671875
thriving,3,th_ri_ving,-10.874794006347656
throat,2,thro_at,-10.326732635498047
throats,2,thro_ats,-14.691314697265625
throaty,3,thro_at_y,-12.846250534057617
throbbed,3,th_rob_bed,-16.19011688232422
throbbing,3,th_rob_bing,-11.507225036621094
throes,2,thro_es,-16.10595703125
throne,2,th_rone,-11.969795227050781
throneberry,3,th_rone_berry,-20.64066505432129
throng,3,th_r_ong,-13.522651672363281
throttle,2,thro_ttle,-14.496711730957031
through,1,through,-9.429264068603516
throughout,2,through_out,-10.695743560791016
throw,1,throw,-9.299854278564453
throwed,2,throw_ed,-16.545177459716797
throwing,2,th_rowing,-10.095550537109375
thrown,2,th_rown,-10.67041015625
throws,2,th_rows,-12.5157470703125
thru,2,th_ru,-11.835426330566406
thrust,2,th_rust,-11.060081481933594
thrusting,3,th_rust_ing,-13.608806610107422
thrusts,3,th_rust_s,-16.644878387451172
thruway,3,th_ru_way,-18.539417266845703
thud,2,th_ud,-12.036590576171875
thudding,2,th_udding,-14.4176025390625
thumb,2,th_umb,-9.506866455078125
thumbed,3,th_umb_ed,-13.052652359008789
thumbnail,2,th_umbnail,-12.826576232910156
thump,2,th_ump,-11.168411254882812
thumping,2,th_umping,-11.431060791015625
thunder,2,th_under,-9.636283874511719
thunderclaps,4,th_under_cl_aps,-16.957530975341797
thundered,3,th_und_ered,-13.544361114501953
thunk,2,th_unk,-10.874778747558594
thurber,2,thur_ber,-19.27184295654297
thursday,2,th_ursday,-15.294540405273438
thus,1,thus,-10.307090759277344
thy,1,thy,-9.051116943359375
thyroglobulin,5,thy_rog_l_ob_ulin,-18.205978393554688
thyroid,2,thy_roid,-12.552127838134766
thyrotrophic,3,thy_rot_rophic,-18.511898040771484
thyrotrophin,4,thy_rot_roph_in,-20.41038703918457
thyroxine,3,thy_rox_ine,-18.518667221069336
tiao,2,t_iao,-16.540969848632812
tiber,2,t_iber,-15.092903137207031
tibet,3,t_ib_et,-14.182628631591797
tibetan,4,t_ib_et_an,-14.621318817138672
tiburon,3,t_ibur_on,-17.950531005859375
tick,1,tick,-8.925361633300781
ticker,2,t_icker,-12.799339294433594
ticket,1,ticket,-10.667381286621094
tickets,2,t_ickets,-13.604232788085938
ticonderoga,3,tic_onder_oga,-28.60577392578125
tidbits,3,t_id_bits,-13.25457763671875
tide,2,t_ide,-12.123908996582031
tides,2,t_ides,-13.681221008300781
tidewater,3,t_id_ewater,-15.099327087402344
tidiness,3,t_id_iness,-14.701885223388672
tidings,3,t_id_ings,-15.558067321777344
tie,1,tie,-9.68813705444336
tied,2,t_ied,-10.408611297607422
tiepolo,3,tie_p_olo,-22.88152313232422
