word,nr. of tokens,tokens,word score
hals,2,h_als,-15.796695709228516
halt,2,h_alt,-12.804149627685547
halted,2,hal_ted,-13.632926940917969
halts,2,hal_ts,-13.869941711425781
halves,2,hal_ves,-13.861824035644531
ham,1,ham,-8.323127746582031
hamburger,3,ham_bur_ger,-10.118929862976074
hamilton,2,ham_ilton,-14.410392761230469
hamlet,2,ham_let,-12.2308349609375
hamm,2,ham_m,-11.810054779052734
hammarskjold,5,ham_m_ars_kj_old,-32.94438362121582
hammer,1,hammer,-9.33560562133789
hammered,3,ham_m_ered,-13.362361907958984
hammett,3,ham_m_ett,-21.455371856689453
hammons,2,ham_mons,-15.724800109863281
hamper,2,ham_per,-14.153709411621094
hampered,2,ham_pered,-15.239261627197266
hampers,3,h_amp_ers,-15.156614303588867
hampshire,3,h_amp_shire,-13.980329513549805
hamrick,2,ham_rick,-19.3515625
han,1,han,-10.91659927368164
hanch,2,h_anch,-16.560443878173828
hancock,2,h_ancock,-15.48233413696289
hand,1,hand,-8.054924011230469
handbooks,2,hand_books,-15.87820053100586
handclasp,3,hand_cl_asp,-17.197574615478516
handed,1,handed,-10.909976959228516
handful,2,hand_ful,-12.07858657836914
handicap,3,hand_ic_ap,-10.683692932128906
handier,2,hand_ier,-15.84170150756836
handing,2,hand_ing,-14.027210235595703
handkerchief,3,hand_ker_chief,-12.313983917236328
handle,1,handle,-11.648422241210938
handled,1,handled,-12.616706848144531
handler,1,handler,-10.972122192382812
handlers,2,hand_lers,-14.149238586425781
handles,2,hand_les,-12.389575958251953
handley,2,hand_ley,-15.693832397460938
handling,2,hand_ling,-12.01180648803711
handmade,2,hand_made,-12.650943756103516
handmaiden,3,hand_m_aiden,-13.925613403320312
hands,1,hands,-10.188472747802734
handsome,2,hands_ome,-11.230106353759766
handsomer,2,hands_omer,-15.429954528808594
handsomest,3,hands_om_est,-15.006603240966797
handstand,2,hand_stand,-14.576889038085938
handstands,3,hand_stand_s,-17.82633686065674
handwriting,2,hand_writing,-11.051380157470703
handy,2,hand_y,-11.408737182617188
haney,2,h_aney,-16.86191177368164
hanford,2,han_ford,-19.952106475830078
hang,1,hang,-9.132682800292969
hangars,2,hang_ars,-17.885021209716797
hanged,2,h_anged,-11.82497787475586
hangers,2,h_angers,-13.659061431884766
hanging,2,h_anging,-9.56014633178711
hangouts,2,hang_outs,-15.917037963867188
hangover,2,hang_over,-9.856548309326172
hank,2,h_ank,-11.143497467041016
hankered,2,han_kered,-17.324722290039062
hanover,2,han_over,-16.158950805664062
hanoverian,3,han_over_ian,-19.86933135986328
hans,2,h_ans,-13.62149429321289
hansen,2,h_ansen,-15.195392608642578
hap,1,hap,-11.276451110839844
haphazard,3,h_aph_azard,-11.237876892089844
hapless,2,ha_pless,-12.845951080322266
happen,3,h_app_en,-11.460522651672363
happened,3,h_app_ened,-13.179790496826172
happening,3,h_app_ening,-11.686125755310059
happenings,4,h_app_en_ings,-13.706238746643066
happens,3,h_app_ens,-12.80903434753418
happenstance,5,h_app_en_st_ance,-15.131768226623535
happier,3,h_app_ier,-14.160383224487305
happiest,3,h_app_iest,-14.722146987915039
happily,3,h_app_ily,-12.008054256439209
happiness,2,h_appiness,-9.622577667236328
happy,1,happy,-7.8791656494140625
haqvin,3,ha_q_vin,-25.46280288696289
haranguing,3,har_angu_ing,-14.623706817626953
harass,2,har_ass,-11.4893798828125
harassed,2,har_assed,-12.939136505126953
harbor,2,har_bor,-10.855655670166016
harbored,3,har_b_ored,-17.883195877075195
harbors,2,har_bors,-13.399593353271484
hard,1,hard,-7.453521728515625
harden,2,h_arden,-12.950206756591797
hardened,2,hard_ened,-12.248931884765625
hardener,2,hard_ener,-14.957111358642578
harder,2,hard_er,-11.379352569580078
hardest,2,hard_est,-13.091476440429688
hardly,2,hard_ly,-11.18239974975586
hardship,3,h_ards_hip,-13.072250366210938
hardships,3,h_ards_hips,-17.092586517333984
hardtack,2,hardt_ack,-23.139556884765625
hardware,2,hard_ware,-11.00307846069336
hardwoods,2,hard_woods,-16.05121612548828
hardworking,2,hard_working,-12.054943084716797
hardy,2,hard_y,-12.689353942871094
hare,1,hare,-9.082035064697266
harelips,3,h_arel_ips,-23.402145385742188
harlem,2,har_lem,-12.380996704101562
harm,1,harm,-8.470489501953125
harmed,2,har_med,-15.700969696044922
harmful,2,harm_ful,-10.443628311157227
harmless,2,harm_less,-10.782613754272461
harmlessly,2,harm_lessly,-16.21255111694336
harmonies,2,harm_onies,-13.840927124023438
harmony,2,harm_ony,-10.204139709472656
harness,2,har_ness,-11.777050018310547
harnessed,3,har_ness_ed,-14.572377681732178
harold,2,har_old,-12.676567077636719
harp,2,h_arp,-10.747547149658203
harper,2,har_per,-12.342914581298828
harpers,3,h_arp_ers,-16.54176139831543
harried,2,har_ried,-13.798358917236328
harriet,2,har_riet,-13.986263275146484
harrington,2,har_rington,-15.019268035888672
harris,2,har_ris,-15.106937408447266
harrison,2,h_arrison,-13.821109771728516
harrow,2,h_arrow,-12.103214263916016
harry,2,h_arry,-11.360179901123047
harsh,2,h_arsh,-11.085163116455078
harsher,3,h_ars_her,-12.703510284423828
harshly,3,h_arsh_ly,-16.435930252075195
hart,1,hart,-10.889385223388672
hartley,2,hart_ley,-16.113550186157227
hartman,2,hart_man,-14.557046890258789
hartsfield,3,h_arts_field,-19.394336700439453
hartweger,3,hart_we_ger,-28.37150764465332
harvard,2,har_vard,-12.480533599853516
harvest,2,har_vest,-9.489070892333984
harvesting,3,har_vest_ing,-11.457246780395508
harvey,2,har_vey,-11.669837951660156
has,1,has,-8.797950744628906
haskins,3,h_ask_ins,-19.409439086914062
hasseltine,4,has_sel_t_ine,-22.513388633728027
haste,2,h_aste,-12.317081451416016
hasten,3,h_ast_en,-15.376140594482422
