word,nr. of tokens,tokens,word score
shortage,2,short_age,-13.012638092041016
shortages,2,short_ages,-15.966732025146484
shorten,2,short_en,-13.542919158935547
shortened,2,short_ened,-12.568973541259766
shortening,2,short_ening,-11.474071502685547
shorter,2,sh_orter,-11.605342864990234
shortest,2,short_est,-13.144916534423828
shortly,2,short_ly,-14.455707550048828
shorts,2,sh_orts,-11.354137420654297
shortsighted,4,sh_orts_ight_ed,-15.530421257019043
shot,1,shot,-9.166072845458984
shotgun,2,shot_gun,-9.599105834960938
shots,1,shots,-11.138618469238281
shotshells,3,shots_hell_s,-17.82655429840088
shouders,3,sh_oud_ers,-21.277326583862305
should,1,should,-9.498367309570312
shoulder,2,sh_oulder,-10.99295425415039
shouldered,2,should_ered,-15.135725021362305
shouldering,2,should_ering,-14.777227401733398
shoulders,2,should_ers,-14.313310623168945
shoup,2,sh_oup,-16.567264556884766
shout,2,sh_out,-11.096813201904297
shouted,2,sh_outed,-15.102863311767578
shouting,2,sh_outing,-11.54916000366211
shouts,2,sh_outs,-14.090023040771484
shoved,2,sh_oved,-14.37894058227539
shovel,3,sh_o_vel,-11.092926025390625
shoveled,4,sh_o_vel_ed,-16.973302841186523
shoving,2,sh_oving,-12.417537689208984
show,1,show,-9.73305892944336
showdown,2,show_down,-13.152236938476562
showed,2,sh_owed,-13.408687591552734
shower,2,sh_ower,-9.99722671508789
showered,2,sh_owered,-14.19344711303711
showering,3,sh_ower_ing,-13.742298126220703
showers,2,sh_owers,-12.83529281616211
showing,2,sh_owing,-10.395374298095703
showings,2,show_ings,-17.41053009033203
showman,2,show_man,-15.210884094238281
showmanship,2,show_manship,-15.481758117675781
shown,1,shown,-11.575469970703125
shows,1,shows,-11.876018524169922
showy,2,show_y,-13.017311096191406
shrank,2,shr_ank,-14.616661071777344
shred,2,sh_red,-11.06003189086914
shredder,3,sh_red_der,-13.054630279541016
shreds,3,sh_red_s,-14.95309066772461
shrewdly,4,sh_rew_d_ly,-16.013906478881836
shriek,3,sh_ri_ek,-13.137523651123047
shrieking,3,sh_ri_eking,-14.602718353271484
shrill,2,sh_rill,-11.520687103271484
shrilling,2,shr_illing,-17.947738647460938
shrilly,2,shr_illy,-17.695411682128906
shrimp,2,sh_rimp,-10.045360565185547
shrine,2,sh_rine,-12.358089447021484
shrines,2,shr_ines,-14.575931549072266
shrink,2,shr_ink,-10.20449447631836
shrinkage,3,shr_ink_age,-11.32156753540039
shrinking,2,shr_inking,-10.680156707763672
shriveled,4,sh_ri_vel_ed,-15.440324783325195
shriver,2,sh_river,-14.951465606689453
shrouded,3,sh_roud_ed,-14.387941360473633
shrub,2,sh_rub,-11.626483917236328
shrubs,2,shr_ubs,-14.553169250488281
shrugged,2,sh_rugged,-14.13045883178711
shrugs,3,sh_rug_s,-13.442866325378418
shu,2,sh_u,-12.533985137939453
shucks,2,sh_ucks,-14.09860610961914
shudder,2,sh_udder,-10.15481185913086
shuddered,3,sh_udd_ered,-14.140634536743164
shuddering,3,sh_udder_ing,-12.797943115234375
shuffle,2,sh_uffle,-10.920536041259766
shuffled,3,sh_uff_led,-14.227001190185547
shuffling,3,sh_uff_ling,-12.55245590209961
shunned,3,sh_un_ned,-13.539485931396484
shuns,2,sh_uns,-15.723697662353516
shunt,2,sh_unt,-12.460880279541016
shunts,2,sh_unts,-16.635540008544922
shut,1,shut,-9.336071014404297
shutdown,2,shut_down,-10.8948974609375
shutdowns,2,shut_downs,-16.379150390625
shuts,2,sh_uts,-14.365856170654297
shutter,2,sh_utter,-11.59469985961914
shutters,2,sh_utters,-14.060688018798828
shutting,2,shut_ting,-12.230724334716797
shy,2,sh_y,-10.55960464477539
shylock,3,sh_yl_ock,-13.865924835205078
shylockian,4,sh_yl_ock_ian,-20.273998260498047
siamese,3,si_ames_e,-12.504230499267578
siberia,3,s_iber_ia,-13.825227737426758
siberian,3,s_iber_ian,-11.630098342895508
sibling,2,s_ibling,-10.970359802246094
sibylla,4,s_ib_y_lla,-15.860221862792969
sibyls,4,s_ib_yl_s,-17.177738189697266
sicily,2,sic_ily,-18.34714126586914
sick,2,s_ick,-9.306060791015625
sickened,3,s_ick_ened,-14.923954010009766
sicker,2,s_icker,-12.747016906738281
sickly,3,s_ick_ly,-13.48428726196289
sickness,3,s_ick_ness,-12.40512466430664
sickroom,3,s_ick_room,-19.22506332397461
sid,1,sid,-9.687850952148438
siddo,3,s_idd_o,-18.059650421142578
side,1,side,-9.159442901611328
sideboard,2,side_board,-14.274791717529297
sideboards,2,side_boards,-17.891498565673828
sidechairs,2,side_chairs,-21.948078155517578
sides,2,s_ides,-12.992012023925781
sidewalk,3,sid_ew_alk,-11.023361206054688
sidewalks,3,sid_ew_alks,-15.334951400756836
sidewinder,3,sid_ew_inder,-13.298835754394531
sidewise,3,sid_ew_ise,-16.487621307373047
sidled,2,sid_led,-19.675228118896484
sidney,2,sid_ney,-15.955196380615234
sie,1,sie,-10.028419494628906
siege,2,s_iege,-10.986488342285156
siepi,2,sie_pi,-18.03772735595703
sifted,2,s_ifted,-15.091041564941406
sifting,2,s_ifting,-13.121559143066406
sigh,2,s_igh,-10.9716796875
sighed,2,s_ighed,-16.22314453125
sighing,3,s_igh_ing,-14.278680801391602
sight,1,sight,-10.03830337524414
sighted,1,sighted,-12.2723388671875
sights,2,s_ights,-13.047004699707031
sightseeing,2,sight_seeing,-11.740657806396484
sigmen,3,s_ig_men,-18.766752243041992
sign,1,sign,-8.33297348022461
signal,2,sign_al,-10.340702056884766
signaled,2,sign_aled,-16.439998626708984
signaling,2,sign_aling,-12.42203140258789
signals,2,sign_als,-12.322895050048828
signature,2,sign_ature,-11.22579574584961
signed,1,signed,-11.43179702758789
significance,3,sign_ific_ance,-10.900300979614258
significant,1,significant,-10.474151611328125
significantly,2,sign_ificantly,-12.282405853271484
signified,2,sign_ified,-13.681869506835938
signify,2,sign_ify,-12.683662414550781
signing,2,sign_ing,-12.739437103271484
signora,2,sign_ora,-17.74575424194336
signore,2,sign_ore,-15.437877655029297
signs,2,sign_s,-11.558712005615234
sihanouk,4,s_ih_an_ouk,-21.358470916748047
silas,2,sil_as,-15.202644348144531
silence,2,sil_ence,-9.71044921875
silenced,2,sil_enced,-13.553016662597656
silences,2,sil_ences,-14.021434783935547
silent,2,sil_ent,-8.782180786132812
silently,2,sil_ently,-12.333587646484375
silhouette,3,sil_hou_ette,-12.83366870880127
silhouetted,4,sil_hou_et_ted,-14.421645402908325
silicates,2,sil_icates,-17.48487091064453
silicone,2,sil_icone,-11.903610229492188
silk,2,sil_k,-11.090858459472656
silken,2,sil_ken,-14.071540832519531
silky,2,sil_ky,-12.747398376464844
sill,2,s_ill,-11.742507934570312
silly,2,s_illy,-8.847801208496094
silo,2,sil_o,-12.778938293457031
silvas,2,sil_vas,-18.059730529785156
silver,1,silver,-9.013481140136719
silvio,3,sil_v_io,-16.451051712036133
similar,1,similar,-10.254703521728516
similarity,2,similar_ity,-11.716104507446289
similarly,2,similar_ly,-14.076688766479492
similitude,3,sim_il_itude,-13.072502136230469
simmer,2,s_immer,-12.305290222167969
simmons,3,s_imm_ons,-13.048900604248047
simms,2,sim_ms,-15.168315887451172
simon,2,sim_on,-12.341732025146484
simpkins,3,s_imp_kins,-25.493881225585938
simple,1,simple,-8.54384994506836
simpler,2,sim_pler,-11.699165344238281
simplest,3,sim_pl_est,-13.769353866577148
simplicity,3,sim_pl_icity,-10.087265014648438
simplified,3,sim_pl_ified,-11.499631881713867
simplifies,3,sim_pl_ifies,-15.44430160522461
simplify,3,sim_pl_ify,-11.629890441894531
simplistic,3,sim_pl_istic,-11.847246170043945
simply,2,sim_ply,-10.403263092041016
simpson,2,sim_pson,-11.987533569335938
simulate,2,sim_ulate,-12.525711059570312
simulation,2,sim_ulation,-10.692150115966797
simultaneously,3,sim_ultane_ously,-13.785398483276367
sin,1,sin,-7.637485504150391
sinatra,2,sin_atra,-13.203346252441406
since,1,since,-10.512027740478516
sincere,2,since_re,-11.909400939941406
sincerity,2,s_incerity,-11.766639709472656
sine,2,s_ine,-11.028305053710938
sinewy,3,sin_ew_y,-14.214187622070312
sinfulness,2,sin_fulness,-14.375934600830078
sing,1,sing,-8.109867095947266
singed,2,sing_ed,-13.703277587890625
singer,2,s_inger,-10.497344970703125
singers,2,sing_ers,-14.489612579345703
singing,2,sing_ing,-10.207019805908203
single,1,single,-8.841178894042969
singled,2,sing_led,-14.640300750732422
singlehandedly,2,single_handedly,-15.403804779052734
singling,2,sing_ling,-13.081890106201172
sings,2,s_ings,-13.213020324707031
singular,2,sing_ular,-8.949687957763672
sinister,2,sin_ister,-9.190364837646484
sink,2,s_ink,-10.789054870605469
sinking,2,s_inking,-11.787300109863281
sinless,2,sin_less,-14.793014526367188
sinned,2,sin_ned,-14.474349975585938
sinner,2,s_inner,-12.036468505859375
sinners,2,sin_ners,-12.412334442138672
sins,2,s_ins,-11.770393371582031
sintered,3,s_int_ered,-14.165283203125
sinuous,2,sin_uous,-14.390094757080078
sinusoids,3,sin_us_oids,-17.034717559814453
sioux,2,si_oux,-14.721870422363281
sippers,2,s_ippers,-15.595634460449219
sipping,2,s_ipping,-13.485343933105469
sir,2,s_ir,-9.751152038574219
sired,2,s_ired,-14.506683349609375
siren,2,s_iren,-10.517768859863281
sirens,2,s_irens,-13.264091491699219
sis,1,sis,-10.015064239501953
sister,2,s_ister,-9.532371520996094
sisters,2,s_isters,-11.60748291015625
sistine,2,s_istine,-15.008247375488281
sit,1,sit,-8.831378936767578
site,1,site,-10.16208267211914
sites,1,sites,-11.970874786376953
sits,2,s_its,-13.320823669433594
sitter,2,s_itter,-12.185417175292969
sitters,2,s_itters,-14.085128784179688
sitting,2,s_itting,-10.938446044921875
situated,2,sit_uated,-12.70132064819336
situation,2,sit_uation,-9.646854400634766
situations,2,sit_uations,-12.954349517822266
situs,2,s_itus,-14.700233459472656
sitwell,2,sit_well,-17.990520477294922
six,1,six,-8.622615814208984
sixteen,2,six_teen,-11.832290649414062
sixteenth,2,six_teenth,-11.812484741210938
sixth,2,six_th,-11.525703430175781
sixties,2,s_ixties,-12.558761596679688
sixty,2,s_ixty,-11.733970642089844
sizable,2,s_izable,-14.544837951660156
size,1,size,-9.763851165771484
sized,1,sized,-11.056110382080078
sizes,2,s_izes,-13.75579833984375
sizzle,2,s_izzle,-11.901313781738281
sizzled,3,s_izz_led,-15.188037872314453
sizzling,3,s_izz_ling,-12.032520294189453
skate,2,sk_ate,-10.039127349853516
skating,2,sk_ating,-11.722888946533203
skeet,3,s_ke_et,-12.6549072265625
skeletal,3,s_ke_letal,-10.098834991455078
skeleton,2,s_keleton,-9.501396179199219
skeptical,3,s_kept_ical,-11.592282772064209
skepticism,3,s_kept_icism,-12.421483039855957
sketch,3,s_ket_ch,-10.381574630737305
sketched,3,s_ket_ched,-14.346702575683594
sketches,3,s_ket_ches,-12.917816162109375
sketching,3,s_ket_ching,-12.859432220458984
ski,1,ski,-9.235828399658203
skidded,3,sk_idd_ed,-15.207539558410645
skidding,2,sk_idding,-15.022411346435547
skids,2,sk_ids,-13.696338653564453
skies,2,sk_ies,-13.58266830444336
skiff,2,sk_iff,-13.11136245727539
skiffs,2,sk_iffs,-17.83395767211914
skiing,2,ski_ing,-12.030559539794922
skill,1,skill,-10.067863464355469
skilled,1,skilled,-11.33721923828125
skillet,2,sk_illet,-12.412052154541016
skillful,2,skill_ful,-12.280487060546875
